"instance","variant","exit_code","result_file","log_file","progress_log"
"V12_M1_average","full_improved_300s","0","results/optimization_update_round9/raw/v12_m1_full_improved_300s.json","results/optimization_update_round9/logs/v12_m1_full_improved_300s.log","results/optimization_update_round9/raw/progress_v12_m1_full_improved_300s.csv"
