elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0001687,initial_empty_incumbent,1.00822320985,0,1,0,-1,"","seed_initial",0,0,0,0,0.0001687,0.0001687,0,0,0,0,0
8.1867174,initial_after_seed,0.756443499558,0.0655870045173,0.913295567276,4,0,"[0,0.378222]",cheap_projection_bound,5,7,0.756443499558,0,8.1867174,8.1867174,0,0,0,789137,20493141
30.2436393,interval_relaxation_0,0.756443499558,0.409293024446,0.458924526835,3,2,"[0.378222,0.465922]",import_split_inherited_parent_lb,5,7,0.756443499558,0,30.2436393,8.1867174,22.0566765,0,0,789137,20493141
57.5797175,interval_relaxation_2,0.756443499558,0.512514,0.322468895166,2,4,"[0.512514,0.756443]",import_split_inherited_parent_lb,5,7,0.756443499558,0,57.5797175,8.1867174,49.3927151,0,0,789137,20493141
82.5125023,interval_relaxation_1,0.756443499558,0.512514,0.322468895166,2,4,"[0.512514,0.756443]",import_split_inherited_parent_lb,5,7,0.756443499558,0,57.5797175,8.1867174,74.3254593,0,0,789137,20493141
126.186366,interval_tree_1,0.719065249476,0.512514,0.287249661455,2,4,"[0.512514,0.756443]",import_split_inherited_parent_lb,5,1018,0.719065249476,0,57.5797175,126.186366,74.3254593,19.0644939,24.3905732,790150,20493142
126.347427,route_pool_after_candidate_1,0.719065249476,0.512514,0.287249661455,2,4,"[0.512514,0.756443]",import_split_inherited_parent_lb,5,1018,0.719065249476,0,57.5797175,126.186366,74.3254593,19.0644939,24.3905732,790150,20493142
137.5658213,interval_relaxation_4,0.719065249476,0.689652,0.0409048406911,1,3,"[0.465922,0.512514]",imported_focus_interval_bound,5,1018,0.719065249476,0,137.5658213,126.186366,85.5380933,19.0644939,24.3905732,790150,20493142
157.6025251,interval_relaxation_3,0.719065249476,0.689652394993,0.040904291376,1,3,"[0.465922,0.512514]",inventory_route_gini_relaxation,5,1018,0.719065249476,0,157.6025251,126.186366,105.5747588,19.0644939,24.3905732,790150,20493142
233.0505974,interval_tree_3,0.719065249476,0.689652394993,0.040904291376,1,3,"[0.465922,0.512514]",inventory_route_gini_relaxation,5,1036,0.719065249476,0,157.6025251,126.186366,105.5747588,45.2847001,73.3983348,791173,20493143
233.2145844,route_pool_after_candidate_3,0.719065249476,0.689652394993,0.040904291376,1,3,"[0.465922,0.512514]",inventory_route_gini_relaxation,1,1036,0.719065249476,0,157.6025251,126.186366,105.5747588,45.2847001,73.3983348,791173,20493143
254.6952422,adaptive_split_child_5,0.719065249476,0.689652394993,0.040904291376,1,5,"[0.465922,0.489218]",gamma_floor,1,1036,0.719065249476,0,157.6025251,126.186366,127.0435944,45.2847001,73.3983348,791173,20493143
272.9729279,adaptive_split_child_6,0.719065249476,0.689652394993,0.040904291376,2,5,"[0.465922,0.489218]",gamma_floor,2,1036,0.719065249476,0,157.6025251,126.186366,145.3212428,45.2847001,73.3983348,791173,20493143
294.3744983,adaptive_split_child_7,0.719065249476,0.712948394993,0.00850667514168,1,6,"[0.489218,0.512514]",inventory_route_gini_relaxation,1,1036,0.719065249476,0,294.3744983,126.186366,166.7227678,45.2847001,73.3983348,791173,20493143
314.939685,adaptive_split_child_8,0.719065249476,0.712948394993,0.00850667514168,1,6,"[0.489218,0.512514]",inventory_route_gini_relaxation,1,1036,0.719065249476,0,294.3744983,126.186366,187.2878686,45.2847001,73.3983348,791173,20493143
315.1103027,route_pool_before_final_summary,0.719065249476,0.712948394993,0.00850667514168,1,6,"[0.489218,0.512514]",inventory_route_gini_relaxation,1,1036,0.719065249476,0,294.3744983,126.186366,187.2878686,45.2847001,73.3983348,791173,20493143
315.1103755,final_summary,0.719065249476,0.712948394993,0.00850667514168,1,6,"[0.489218,0.512514]",inventory_route_gini_relaxation,1,1036,0.719065249476,0,294.3744983,126.186366,187.2878686,45.2847001,73.3983348,791173,20493143
