snapshot_source,snapshot_scope,paper_certificate_role,bucket_name,leaf,variant,budget_seconds,time_seconds,best_bound,node_count,S,P,H,G,G_variable,objective_estimator_value,true_reconstructed_objective,W_SP,S_times_P,SP_McCormick_slack,objective_estimator_slack,bucket_S_L,bucket_S_U,gamma_L,gamma_U,r_min,r_max,top20_r_i,top20_Y_i,top20_e_i,top_fractional_z,top_fractional_p,top_fractional_d
nearest_relaxation_callback_unavailable_bound_checkpoint_only,nearest_relaxation_callback_unavailable_bound_checkpoint_only,diagnostic_only,adaptive_child,low_gini_1,current_best_new_combined_paper_safe,3600,3600.9153614,0.0487233640003,88848,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,18.26480107231125,19.9341411091525,0.0122881381662,0.0245762763324,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback,not_exposed_by_current_cplex_callback
