logical_path,stored_path,original_bytes,original_sha256,stored_bytes,stored_sha256,compression
global_node_trace.csv,global_node_trace.csv.gz,11546100,2b5a51473fd8848a1081f6cc845ab9cea99a871a1e8b68e48d02091c97711bfe,4321266,1c29c42e34bda254f4b19e4136cccf01f5af7ac50b9fa0773d97a24a3a283f4a,gzip_mtime_0
raw_progress.csv,raw_progress.csv.gz,3750658,2f6fb1bc30cd6016bb26f2355b6ce006b08d90811a806eba951da6a12354aa30,372433,68e95b9c4294f57e67ca2a4da9b96aeefa82315173f56f5c450f53b33c26b82a,gzip_mtime_0
global_root.lp,global_root.lp.gz,1280600,8505a17810943c5d95babd00e779dee2e17c061f055f2f02e1887f5e7ca6fcff,238943,328463373d4651d672c8f6a20c96872ff2f94a4df6bc7dfe1cb893fe867f82c6,gzip_mtime_0
