row,input,instance_scope,V,M,time_limit_seconds,wall_timeout_seconds,status,objective,lower_bound,upper_bound,gap,runtime_seconds,certified_original_problem,verifier_passed,sealed_run,finalization_source,solver_finalization_reached,wrapper_synthesized_final_json,process_return_code,abnormal_exit_detected,abnormal_exit_reason,last_progress_event,plateau_reason,unresolved_intervals,open_nodes,auto_interval_oracle_called,auto_interval_oracle_total_final_leaves,auto_interval_oracle_leaves_attempted,auto_interval_oracle_leaves_closed,auto_interval_oracle_leaves_timed_out,auto_interval_oracle_leaves_split,auto_interval_oracle_remaining_open_leaves,auto_interval_oracle_coverage_complete,full_ledger_merge_status,bpc_fallback_auto_called,progress_log,ub_event_log,result_json
tight_T_seed3102,reference/hard_stress/V20_M3/tight_T_seed3102.txt,hard_generated_v20_m3,20,3,1200,1500,gcap_frontier_not_closed,0.600704436685,0.450176109171,0.600704436685,0.250586342169,649.451877,False,True,True,solver_final_json,True,False,0,False,none,solver_returned,automatic_interval_oracle_left_open_leaves,3,3,True,3,9,0,9,3,3,False,no_leaves_closed,True,results\sealed_closure_round\raw\tight_T_seed3102.progress.csv,results\sealed_closure_round\raw\tight_T_seed3102.ub_events.csv,results\sealed_closure_round\raw\tight_T_seed3102.json
