interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,json_path,lp_path,log_path
6,0.150176109171,0.225264163757,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.2958135694,0,120.0939034,0,root,120,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.304890857285,0.2958135694,false,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_6.json,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_6.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_150176109_225264164_937491050\interval_cutoff.cplex.log
6_d1_0,0.150176109171,0.187720136464,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.29904037449,0,120.0874714,1,6,120,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.301664052195,0.29904037449,false,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_6_d1_0.json,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_6_d1_0.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_150176109_187720136_937611153\interval_cutoff.cplex.log
6_d1_1,0.187720136464,0.225264163757,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.33973782457,0,120.0887696,1,6,120,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.260966602115,0.33973782457,false,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_6_d1_1.json,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_6_d1_1.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_187720136_225264164_937731245\interval_cutoff.cplex.log
7,0.225264163757,0.300352218343,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.37002677308,0,120.0893566,0,root,120,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.230677653605,0.37002677308,false,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_7.json,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_7.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_225264164_300352218_937851338\interval_cutoff.cplex.log
7_d1_0,0.225264163757,0.26280819105,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.38050263871,0.635406337452,120.0931276,1,7,120,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.220201787975,0.38050263871,false,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_7_d1_0.json,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_7_d1_0.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_225264164_262808191_937971432\interval_cutoff.cplex.log
7_d1_1,0.26280819105,0.300352218343,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.41624339032,0.668292604334,120.0922869,1,7,120,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.184461036365,0.41624339032,false,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_7_d1_1.json,results/oracle_bound_merge_round/raw\tight_T_seed3102_auto_oracle\interval_7_d1_1.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_262808191_300352218_938091542\interval_cutoff.cplex.log
