row,instance,V,M,status,certified_original_problem,objective,lower_bound,upper_bound,gap,unresolved_intervals,oracle_bound_merged_leaves,oracle_bound_closed_leaves,oracle_bound_best_global_lb,auto_interval_oracle_leaves_attempted,auto_interval_oracle_leaves_closed,auto_interval_oracle_remaining_open_leaves,bpc_fallback_auto_called,bpc_fallback_leaves_attempted,bpc_fallback_leaves_closed,full_ledger_merge_status,plateau_reason,result_json
high_imbalance_seed3201,high_imbalance_seed3201.txt,,,gcap_frontier_not_closed,False,2.44340319194,2.141566,2.44340319194,0.123531471571,3,3,0,2.141566,9,0,3,True,3,0,partial_merge_remaining_open_leaves,automatic_interval_oracle_left_open_leaves,results\oracle_bound_merge_round\raw\high_imbalance_seed3201.json
