"instance","V","M","UB","LB","gap","unresolved_intervals","open_nodes","controlling_interval_ids","controlling_interval_ranges","controlling_interval_LBs","bound_time","pricing_time","bpc_tree_entered","route_mask_all_subset_enumeration_certifying","vehicle_indexed_relaxation_enabled","vehicle_indexed_transfer_flow_enabled","plateau_reason"
"high_imbalance_seed3201.txt","20","3","2.44340319194","2.11629979572","0.133872050793","3","3","4|3|2","[0.475,0.633333333333]|[0.316666666667,0.475]|[0.633333333333,0.95]","2.11629979572|2.1396388383|2.39779076214","318.0845565","0","False","unknown_from_summary","true","true","relaxation_bound_plateau"
"high_imbalance_seed3202.txt","20","3","1.74931345205","1.53248146717","0.123952619596","3","3","3|4|2","[0.316666666667,0.475]|[0.475,0.633333333333]|[0.633333333333,0.95]","1.53248146717|1.54657469666|1.70490802999","295.9022061","0","False","unknown_from_summary","true","true","relaxation_bound_plateau"
"moderate_seed3301.txt","20","3","0.0491525526647","0.0427477151184","0.130305288314","5","5","8|6|7|1|3","[0.0102401151385,0.0122881381662]|[0.0122881381662,0.0163841842216]|[0.00819209211079,0.0102401151385]|[0.0163841842216,0.0327683684432]|[0,0.00819209211079]","0.0427477151184|0.0430233632327|0.0436699901104|0.0440604552058|0.0451527186163","282.2996527","0","False","unknown_from_summary","true","true","relaxation_bound_plateau"
"moderate_seed3302.txt","20","3","0.196836224675","0.129928167661","0.339917396426","5","5","5|6|3|1|2","[0.0328060374459,0.0492090561688]|[0.0492090561688,0.0656120748918]|[0,0.0328060374459]|[0.0656120748918,0.131224149784]|[0.131224149784,0.196836224675]","0.129928167661|0.131246637651|0.131752930863|0.13801346999|0.191397550517","289.4248207","0","False","unknown_from_summary","true","true","relaxation_bound_plateau"
"tight_T_seed3101.txt","20","3","0.617830412041","0.284602061219","0.539352457127","4","4","5|6|1|2","[0.10297173534,0.15445760301]|[0.15445760301,0.20594347068]|[0.20594347068,0.41188694136]|[0.41188694136,0.617830412041]","0.284602061219|0.284602061219|0.387573796559|0.593517267239","326.4238208","0","False","unknown_from_summary","true","true","relaxation_bound_plateau"
"tight_T_seed3102.txt","20","3","1.57552584458","1.39118663149","0.117001706903","2","2","4|1","[0.158333333333,0.316666666667]|[0.316666666667,0.633333333333]","1.39118663149|1.49436243824","322.3222832","0","False","unknown_from_summary","true","true","relaxation_bound_plateau"
"regen_candidate_V12_M1_average.txt","12","1","0.357200583208","0.332675660948","0.0686586848205","2","2","12|11","[0.267900437406,0.297667152674]|[0.238133722139,0.267900437406]","0.332675660948|0.332675660948","298.248328","0","False","unknown_from_summary","true","true","relaxation_bound_plateau"
