"instance","variant","method","status","objective","lower_bound","upper_bound","gap","runtime_seconds","wall_time_seconds","verifier_passed","certified_original_problem","incumbent_source","incumbent_generation_method","incumbent_generation_time_seconds","route_pool_columns_raw","route_pool_columns_after_dominance","route_pool_columns_removed_by_dominance","route_pool_incumbent_master_calls","route_pool_incumbent_master_states","route_pool_incumbent_master_time_seconds","route_pool_incumbent_found","route_pool_incumbent_objective","route_pool_incumbent_verified","route_pool_incumbent_source","unresolved_intervals","open_nodes","frontier_min_interval_lower_bound","frontier_lower_bound_source","focused_retry_attempts","focused_retry_intervals","focused_retry_lb_before","focused_retry_lb_after","focused_retry_lb_improvements","focused_retry_seconds","focused_retry_stopped_reason","interval_candidates_found","interval_candidates_verified","interval_candidates_accepted","best_interval_candidate_objective","best_interval_candidate_rejection_reason","pickup_drop_pairs_total","pickup_drop_pairs_compatible","pickup_drop_pairs_incompatible","pickup_drop_compat_flow_variables","pickup_drop_compat_flow_constraints","movement_domains_tightened_count","movement_domain_width_before","movement_domain_width_after","route_mask_count_before_support_duration","route_mask_count_after_support_duration","route_masks_removed_by_support_duration","support_duration_cuts_generated","support_duration_pruned_labels","bound_time_seconds","route_mask_time_seconds","master_time_seconds","pricing_time_seconds","cuts_added","nodes","columns","result_file","log_file","notes"
"v12_m1_average","compat_flow_only","gcap-frontier","gcap_frontier_not_closed","0.382683045935","0.25880423439","0.382683045935","0.323711261476","72.3431666","72.3431666","True","False","compact CPLEX seed","compact-cplex","8.1440652","1","1","0","0","0","0","False","0","False","","2","1","0.25880423439","inventory_route_gini_relaxation","0","0","","","0","0","disabled","0","0","0","0","","132","132","0","144","24","55","3215","2395","8190","8190","0","0","0","49.9118035","49.9118035","14.2728269","0.0026054","0","3","584","E:\codes\ExactEBRP\results\optimization_update_round5\raw\ablation_v12_m1_average_compat_flow_only.json","results\optimization_update_round5\logs\ablation_v12_m1_average_compat_flow_only.stdout.txt","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Gamma-frontier diagnostic covers Gini intervals with fixed-Gini interval branch-price trees. It reports optimal only if every relevant interval is closed or bound-fathomed and the aggregated lower bound reaches the incumbent. Each interval also uses the valid trivial bound objective>=G>=interval_floor and a final-inventory pickup/route/Gini relaxation bound when it solves. | Optimization flags: column_dominance=true, column_dominance_mode=exact, projection_bound=true, penalty_domain_tightening=true, movement_domain_tightening=true, movement_bound_audit=false, frontier_best_bound_scheduling=true, frontier_relaxation_cache=true, frontier_focused_min_lb_retry=false, route_pool_incumbent=false, pickup_drop_compat_flow=true, support_duration_pruning=true, route_mask_support_duration_pruning=true, support_duration_min_pickup_rule=ceil_half_support, support_duration_max_subset_size=5, support_feasibility_oracle=false, gcap_pricing_columns=2, frontier_column_cache=false | BPC thread policy: requested_threads=1, bpc_workers=1, pricing_threads=1, parallel_frontier=false, parallel_nodes=false, hardware_concurrency=20; restricted-master CPLEX and inventory-bound CPLEX calls use one internal thread each | route-pool collected routes from initial empty incumbent: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0 | BPC-owned route-column incumbent pool dominance applied: mode=exact, columns_dominated=0 | BPC-owned incumbent generator summary: mode=compact-cplex, found=true, objective=0.493696, G=0.327623, P=1.10715, pool_columns=0, pricing_calls=0, pricing_generated_columns=0, master_states=2, runtime=3.28e-05 | discarded BPC-owned compact-cplex incumbent: verified objective=0.493696 did not improve current incumbent=0.493696 | compact incumbent seed mode=compact-cplex, status=not_certified, objective=0.382683, runtime=8.12878, seed_time_limit=8 | accepted compact CPLEX seed incumbent for frontier cutoff only: objective=0.382683, G=0.263536, P=0.794313 | route-pool collected routes from verified incumbent after seed stage: kept_before=0, kept_after=1, raw=1, removed_by_projection_dominance=0 | frontier cover range=[0,0.382683], intervals=2, incumbent_objective=0.382683, incumbent_G=0.263536, gini_max_possible=0.916667, relevant_gini_upper_for_improvement=0.382683, frontier_covers_all_improving_gini_values=true, range_scope=original_full_improving_range | interval 0 inventory relaxation: inventory-route-Gini integer relaxation time-limited; using valid CPLEX MIP best bound: interval=[0,0.191342], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=4095, route_mask_count_after_support_duration=4095, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, pickup_drop_compat_flow=false, pickup_drop_pairs_total=0, pickup_drop_pairs_compatible=0, pickup_drop_pairs_incompatible=0, pickup_drop_compat_flow_variables=0, pickup_drop_compat_flow_constraints=0, incumbent_cutoff_bound=true, penalty_budget=2.55122030623, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=479, domain_width_after=479, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0.00515451, projection_bound_scope=global, min_station_bikes=330, s_upper=25.0757, objective_lb=0.258804, status=unknown, lp=results\bound_work\regen_candidate_V12_M1_average_1781984252127512700_15729502191765196471\inventory_gini_bound.lp, pickup_drop_compat_flow_audit_selected=no_compat, compat_lb=0.257713, no_compat_lb=0.258804, bound_time=29.573158 | interval 0 [0,0.191342] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.0727378, interval_lb=0.258804, inventory_relax_lb=0.258804, resource_lb=0.0727378, incumbent_metric=inf, incumbent_cutoff=0.382683, nodes=1, columns=584, pricing_calls=1, pricing_time=0.0026054, master_time=14.2728, bound_time=29.5732, cuts_added=0, open_nodes=1 | interval 1 inventory relaxation: inventory-route-Gini integer relaxation time-limited; using valid CPLEX MIP best bound: interval=[0.191342,0.382683], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=4095, route_mask_count_after_support_duration=4095, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, pickup_drop_compat_flow=true, pickup_drop_pairs_total=132, pickup_drop_pairs_compatible=132, pickup_drop_pairs_incompatible=0, pickup_drop_compat_flow_variables=144, pickup_drop_compat_flow_constraints=24, incumbent_cutoff_bound=true, penalty_budget=1.27561015312, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=479, domain_width_after=479, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0.19578, projection_bound_scope=global, min_station_bikes=330, s_upper=22.8927, objective_lb=0.283192, status=time limit exceeded, lp=results\bound_work\regen_candidate_V12_M1_average_1781984281221426800_15729502191765196471\inventory_gini_bound.lp, pickup_drop_compat_flow_audit_selected=compat, compat_lb=0.283192, no_compat_lb=0.283165, bound_time=20.338646 | frontier time limit reached after interval relaxation 1 | frontier_interval_ledger: interval_id=0, range=[0,0.191342], status=unresolved, interval_lb=0.258804, cheap_prepass_lb=0.00515451, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_source=inventory_route_gini_relaxation, lb_sources=gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation|branch_price_tree, complete_or_fathomed=false, open_nodes=1, pricing_closed=true | frontier_interval_ledger: interval_id=1, range=[0.191342,0.382683], status=unresolved, interval_lb=0.283192, cheap_prepass_lb=0.19578, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_source=inventory_route_gini_relaxation, lb_sources=gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation, complete_or_fathomed=false, open_nodes=0, pricing_closed=false | frontier certification summary: closed_intervals=0, bound_certified_intervals=0, skipped_intervals=0, relevant_intervals=2, frontier_min_interval_lower_bound=0.258804, frontier_lower_bound_source=inventory_route_gini_relaxation, unresolved_intervals=2, invalid_bound_intervals=0, final_full_objective_range=true, frontier_range_certificate_scope=original_full_improving_range, relevant_gini_upper_for_improvement=0.382683, covered_gini_upper_bound=0.382683"
"v12_m1_average","focused_retry_only","gcap-frontier","gcap_frontier_not_closed","0.382683045935","0.25880423439","0.382683045935","0.323711261476","71.0904674","71.0904674","True","False","compact CPLEX seed","compact-cplex","8.1442142","1","1","0","0","0","0","False","0","False","","2","2","0.25880423439","inventory_route_gini_relaxation","1","1","0.258804","0.258804","0","14.1823318","no_valid_lower_bound_progress","1","1","0","0.382683045935","rejected_true_objective_not_improving","0","0","0","0","0","77","4501","3353","8190","8190","0","0","0","24.9999333","24.9999333","37.9033822","0.0076574","0","5","1752","E:\codes\ExactEBRP\results\optimization_update_round5\raw\ablation_v12_m1_average_focused_retry_only.json","results\optimization_update_round5\logs\ablation_v12_m1_average_focused_retry_only.stdout.txt","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Gamma-frontier diagnostic covers Gini intervals with fixed-Gini interval branch-price trees. It reports optimal only if every relevant interval is closed or bound-fathomed and the aggregated lower bound reaches the incumbent. Each interval also uses the valid trivial bound objective>=G>=interval_floor and a final-inventory pickup/route/Gini relaxation bound when it solves. | Optimization flags: column_dominance=true, column_dominance_mode=exact, projection_bound=true, penalty_domain_tightening=true, movement_domain_tightening=true, movement_bound_audit=false, frontier_best_bound_scheduling=true, frontier_relaxation_cache=true, frontier_focused_min_lb_retry=true, route_pool_incumbent=false, pickup_drop_compat_flow=false, support_duration_pruning=true, route_mask_support_duration_pruning=true, support_duration_min_pickup_rule=ceil_half_support, support_duration_max_subset_size=5, support_feasibility_oracle=false, gcap_pricing_columns=2, frontier_column_cache=false | BPC thread policy: requested_threads=1, bpc_workers=1, pricing_threads=1, parallel_frontier=false, parallel_nodes=false, hardware_concurrency=20; restricted-master CPLEX and inventory-bound CPLEX calls use one internal thread each | route-pool collected routes from initial empty incumbent: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0 | BPC-owned route-column incumbent pool dominance applied: mode=exact, columns_dominated=0 | BPC-owned incumbent generator summary: mode=compact-cplex, found=true, objective=0.493696, G=0.327623, P=1.10715, pool_columns=0, pricing_calls=0, pricing_generated_columns=0, master_states=2, runtime=3.54e-05 | discarded BPC-owned compact-cplex incumbent: verified objective=0.493696 did not improve current incumbent=0.493696 | compact incumbent seed mode=compact-cplex, status=not_certified, objective=0.382683, runtime=8.12857, seed_time_limit=8 | accepted compact CPLEX seed incumbent for frontier cutoff only: objective=0.382683, G=0.263536, P=0.794313 | route-pool collected routes from verified incumbent after seed stage: kept_before=0, kept_after=1, raw=1, removed_by_projection_dominance=0 | frontier cover range=[0,0.382683], intervals=2, incumbent_objective=0.382683, incumbent_G=0.263536, gini_max_possible=0.916667, relevant_gini_upper_for_improvement=0.382683, frontier_covers_all_improving_gini_values=true, range_scope=original_full_improving_range | interval 0 inventory relaxation: inventory-route-Gini integer relaxation time-limited; using valid CPLEX MIP best bound: interval=[0,0.191342], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=4095, route_mask_count_after_support_duration=4095, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, pickup_drop_compat_flow=false, pickup_drop_pairs_total=0, pickup_drop_pairs_compatible=0, pickup_drop_pairs_incompatible=0, pickup_drop_compat_flow_variables=0, pickup_drop_compat_flow_constraints=0, incumbent_cutoff_bound=true, penalty_budget=2.55122030623, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=479, domain_width_after=479, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0.00515451, projection_bound_scope=global, min_station_bikes=330, s_upper=25.0757, objective_lb=0.258804, status=unknown, lp=results\bound_work\regen_candidate_V12_M1_average_1781984109141815200_15729502191765196471\inventory_gini_bound.lp, bound_time=14.793186 | interval 0 [0,0.191342] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.0727378, interval_lb=0.258804, inventory_relax_lb=0.258804, resource_lb=0.0727378, incumbent_metric=inf, incumbent_cutoff=0.382683, nodes=1, columns=584, pricing_calls=1, pricing_time=0.0025287, master_time=14.217, bound_time=14.7932, cuts_added=0, open_nodes=1 | interval 1 inventory relaxation: inventory-route-Gini integer relaxation time-limited; using valid CPLEX MIP best bound: interval=[0.191342,0.382683], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=4095, route_mask_count_after_support_duration=4095, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, pickup_drop_compat_flow=false, pickup_drop_pairs_total=0, pickup_drop_pairs_compatible=0, pickup_drop_pairs_incompatible=0, pickup_drop_compat_flow_variables=0, pickup_drop_compat_flow_constraints=0, incumbent_cutoff_bound=true, penalty_budget=1.27561015312, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=479, domain_width_after=479, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0.19578, projection_bound_scope=global, min_station_bikes=330, s_upper=22.8927, objective_lb=0.283165, status=time limit exceeded, lp=results\bound_work\regen_candidate_V12_M1_average_1781984138166375400_15729502191765196471\inventory_gini_bound.lp, bound_time=10.206747 | interval candidate audit source=initial interval 1, candidate_true_G=0.263536, candidate_true_P=0.794313, candidate_true_objective=0.382683, candidate_surrogate_metric=0.310488, candidate_interval_membership=true, candidate_verifier_passed=true, candidate_rejection_reason=rejected_true_objective_not_improving | interval 1 [0.191342,0.382683] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=true, tree_lb=0.19578, interval_lb=0.283165, inventory_relax_lb=0.283165, resource_lb=0.0727378, incumbent_metric=0.310488, incumbent_cutoff=0.382683, nodes=1, columns=584, pricing_calls=1, pricing_time=0.002526, master_time=9.51811, bound_time=10.2067, cuts_added=0, open_nodes=1 | adaptive frontier pass 1 retrying 2 unresolved interval(s), retry_max_nodes=255, retry_passes=0, scheduling=dynamic_lowest_valid_lower_bound_first, time_budget=one_best_bound_interval_at_a_time | focused_retry interval=0, adaptive_pass=1, retry=1 [0,0.191342], previous_lb=0.258804, new_lb=0.258804, next_min_lb=0.283165, open_nodes_before=1, open_nodes_after=1 complete=false, lower_bound_valid=true, certified_by_bound=false, tree_closed=false, bound_fathomed=false, empty_interval=false, has_incumbent=false, tree_lb=0.0727378, interval_lb=0.258804, inventory_relax_lb=0.258804, resource_lb=0.0727378, incumbent_cutoff=0.382683, early_stop_target=0.283165, nodes=1, columns=584, pricing_calls=1, pricing_time=0.0026027, master_time=14.1683, bound_time=0, cuts_added=0, open_nodes=1 | adaptive pass 1 defers interval 0 for the remainder of this pass because retry made no valid lower-bound progress | frontier_interval_ledger: interval_id=0, range=[0,0.191342], status=unresolved, interval_lb=0.258804, cheap_prepass_lb=0.00515451, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_source=inventory_route_gini_relaxation, lb_sources=gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation|branch_price_tree|branch_price_tree, complete_or_fathomed=false, open_nodes=1, pricing_closed=true | frontier_interval_ledger: interval_id=1, range=[0.191342,0.382683], status=unresolved, interval_lb=0.283165, cheap_prepass_lb=0.19578, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_source=inventory_route_gini_relaxation, lb_sources=gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation|branch_price_tree, complete_or_fathomed=false, open_nodes=1, pricing_closed=true | frontier certification summary: closed_intervals=0, bound_certified_intervals=0, skipped_intervals=0, relevant_intervals=2, frontier_min_interval_lower_bound=0.258804, frontier_lower_bound_source=inventory_route_gini_relaxation, unresolved_intervals=2, invalid_bound_intervals=0, final_full_objective_range=true, frontier_range_certificate_scope=original_full_improving_range, relevant_gini_upper_for_improvement=0.382683, covered_gini_upper_bound=0.382683"
"v12_m1_average","focused_route_pool","gcap-frontier","gcap_frontier_not_closed","0.382683045935","0.25880423439","0.382683045935","0.323711261476","71.5040062","71.5040062","True","False","compact CPLEX seed","compact-cplex","8.1348351","1","1","0","3","9","1.26E-05","True","0.382683045935","True","before_final_frontier_summary","2","2","0.25880423439","inventory_route_gini_relaxation","1","1","0.258804","0.258804","0","14.194776","no_valid_lower_bound_progress","1","1","0","0.382683045935","rejected_true_objective_not_improving","0","0","0","0","0","77","4501","3353","8190","8190","0","0","0","25.2427307","25.2427307","38.0844111","0.0074237","0","5","1752","E:\codes\ExactEBRP\results\optimization_update_round5\raw\ablation_v12_m1_average_focused_route_pool.json","results\optimization_update_round5\logs\ablation_v12_m1_average_focused_route_pool.stdout.txt","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Gamma-frontier diagnostic covers Gini intervals with fixed-Gini interval branch-price trees. It reports optimal only if every relevant interval is closed or bound-fathomed and the aggregated lower bound reaches the incumbent. Each interval also uses the valid trivial bound objective>=G>=interval_floor and a final-inventory pickup/route/Gini relaxation bound when it solves. | Optimization flags: column_dominance=true, column_dominance_mode=exact, projection_bound=true, penalty_domain_tightening=true, movement_domain_tightening=true, movement_bound_audit=false, frontier_best_bound_scheduling=true, frontier_relaxation_cache=true, frontier_focused_min_lb_retry=true, route_pool_incumbent=true, pickup_drop_compat_flow=false, support_duration_pruning=true, route_mask_support_duration_pruning=true, support_duration_min_pickup_rule=ceil_half_support, support_duration_max_subset_size=5, support_feasibility_oracle=false, gcap_pricing_columns=2, frontier_column_cache=false | BPC thread policy: requested_threads=1, bpc_workers=1, pricing_threads=1, parallel_frontier=false, parallel_nodes=false, hardware_concurrency=20; restricted-master CPLEX and inventory-bound CPLEX calls use one internal thread each | route-pool collected routes from initial empty incumbent: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0 | BPC-owned route-column incumbent pool dominance applied: mode=exact, columns_dominated=0 | BPC-owned incumbent generator summary: mode=compact-cplex, found=true, objective=0.493696, G=0.327623, P=1.10715, pool_columns=0, pricing_calls=0, pricing_generated_columns=0, master_states=2, runtime=3.32e-05 | discarded BPC-owned compact-cplex incumbent: verified objective=0.493696 did not improve current incumbent=0.493696 | compact incumbent seed mode=compact-cplex, status=not_certified, objective=0.382683, runtime=8.11896, seed_time_limit=8 | accepted compact CPLEX seed incumbent for frontier cutoff only: objective=0.382683, G=0.263536, P=0.794313 | route-pool collected routes from verified incumbent after seed stage: kept_before=0, kept_after=1, raw=1, removed_by_projection_dominance=0 | route-pool incumbent master after_seed_stage found verified incumbent objective=0.382683, states=3, time=0.000003; UB only, no lower-bound certificate | frontier cover range=[0,0.382683], intervals=2, incumbent_objective=0.382683, incumbent_G=0.263536, gini_max_possible=0.916667, relevant_gini_upper_for_improvement=0.382683, frontier_covers_all_improving_gini_values=true, range_scope=original_full_improving_range | interval 0 inventory relaxation: inventory-route-Gini integer relaxation time-limited; using valid CPLEX MIP best bound: interval=[0,0.191342], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=4095, route_mask_count_after_support_duration=4095, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, pickup_drop_compat_flow=false, pickup_drop_pairs_total=0, pickup_drop_pairs_compatible=0, pickup_drop_pairs_incompatible=0, pickup_drop_compat_flow_variables=0, pickup_drop_compat_flow_constraints=0, incumbent_cutoff_bound=true, penalty_budget=2.55122030623, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=479, domain_width_after=479, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0.00515451, projection_bound_scope=global, min_station_bikes=330, s_upper=25.0757, objective_lb=0.258804, status=unknown, lp=results\bound_work\regen_candidate_V12_M1_average_1781984309719251500_15729502191765196471\inventory_gini_bound.lp, bound_time=14.936013 | interval 0 [0,0.191342] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.0727378, interval_lb=0.258804, inventory_relax_lb=0.258804, resource_lb=0.0727378, incumbent_metric=inf, incumbent_cutoff=0.382683, nodes=1, columns=584, pricing_calls=1, pricing_time=0.0024743, master_time=14.3026, bound_time=14.936, cuts_added=0, open_nodes=1 | interval 1 inventory relaxation: inventory-route-Gini integer relaxation time-limited; using valid CPLEX MIP best bound: interval=[0.191342,0.382683], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=4095, route_mask_count_after_support_duration=4095, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, pickup_drop_compat_flow=false, pickup_drop_pairs_total=0, pickup_drop_pairs_compatible=0, pickup_drop_pairs_incompatible=0, pickup_drop_compat_flow_variables=0, pickup_drop_compat_flow_constraints=0, incumbent_cutoff_bound=true, penalty_budget=1.27561015312, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=479, domain_width_after=479, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0.19578, projection_bound_scope=global, min_station_bikes=330, s_upper=22.8927, objective_lb=0.283165, status=time limit exceeded, lp=results\bound_work\regen_candidate_V12_M1_average_1781984338972268200_15729502191765196471\inventory_gini_bound.lp, bound_time=10.306718 | interval candidate audit source=initial interval 1, candidate_true_G=0.263536, candidate_true_P=0.794313, candidate_true_objective=0.382683, candidate_surrogate_metric=0.310488, candidate_interval_membership=true, candidate_verifier_passed=true, candidate_rejection_reason=rejected_true_objective_not_improving | route-pool incumbent master after_initial_interval_1 found verified incumbent objective=0.382683, states=3, time=0.000004; UB only, no lower-bound certificate | interval 1 [0.191342,0.382683] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=true, tree_lb=0.19578, interval_lb=0.283165, inventory_relax_lb=0.283165, resource_lb=0.0727378, incumbent_metric=0.310488, incumbent_cutoff=0.382683, nodes=1, columns=584, pricing_calls=1, pricing_time=0.0024503, master_time=9.60104, bound_time=10.3067, cuts_added=0, open_nodes=1 | adaptive frontier pass 1 retrying 2 unresolved interval(s), retry_max_nodes=255, retry_passes=0, scheduling=dynamic_lowest_valid_lower_bound_first, time_budget=one_best_bound_interval_at_a_time | focused_retry interval=0, adaptive_pass=1, retry=1 [0,0.191342], previous_lb=0.258804, new_lb=0.258804, next_min_lb=0.283165, open_nodes_before=1, open_nodes_after=1 complete=false, lower_bound_valid=true, certified_by_bound=false, tree_closed=false, bound_fathomed=false, empty_interval=false, has_incumbent=false, tree_lb=0.0727378, interval_lb=0.258804, inventory_relax_lb=0.258804, resource_lb=0.0727378, incumbent_cutoff=0.382683, early_stop_target=0.283165, nodes=1, columns=584, pricing_calls=1, pricing_time=0.0024991, master_time=14.1808, bound_time=0, cuts_added=0, open_nodes=1 | adaptive pass 1 defers interval 0 for the remainder of this pass because retry made no valid lower-bound progress | route-pool incumbent master before_final_frontier_summary found verified incumbent objective=0.382683, states=3, time=0.000006; UB only, no lower-bound certificate | frontier_interval_ledger: interval_id=0, range=[0,0.191342], status=unresolved, interval_lb=0.258804, cheap_prepass_lb=0.00515451, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_source=inventory_route_gini_relaxation, lb_sources=gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation|branch_price_tree|branch_price_tree, complete_or_fathomed=false, open_nodes=1, pricing_closed=true | frontier_interval_ledger: interval_id=1, range=[0.191342,0.382683], status=unresolved, interval_lb=0.283165, cheap_prepass_lb=0.19578, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_source=inventory_route_gini_relaxation, lb_sources=gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation|branch_price_tree, complete_or_fathomed=false, open_nodes=1, pricing_closed=true | frontier certification summary: closed_intervals=0, bound_certified_intervals=0, skipped_intervals=0, relevant_intervals=2, frontier_min_interval_lower_bound=0.258804, frontier_lower_bound_source=inventory_route_gini_relaxation, unresolved_intervals=2, invalid_bound_intervals=0, final_full_objective_range=true, frontier_range_certificate_scope=original_full_improving_range, relevant_gini_upper_for_improvement=0.382683, covered_gini_upper_bound=0.382683"
