phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L2,next_leaf,4.38046,4.57731,4.57731,4.89759,target_reached_requeue,"INTERRUPTED",4.67089,1,0,1,8.296,18.3895,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L3,next_leaf,4.57731,4.67089,4.67089,4.89759,target_reached_requeue,"INTERRUPTED",4.81021,1,0,1,6.936,17.2705,1,"c6_next_strict_frontier_bound_reached_requeue"
