source_csv,interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,variable_s_centering_rows,s_range_rows,sp_product_mccormick_rows,sp_product_estimator_rows,oracle_strengthening_families_enabled,json_path,lp_path,log_path,interval_lower_bound,incumbent_upper_bound,interval_status,reason,requires_pricing_closure,pricing_closure_available,interval_bound_valid,interval_closure_source,interval_closure_source_detail,interval_requires_pricing_closure,interval_pricing_closure_satisfied,interval_oracle_used_for_certificate,interval_oracle_is_diagnostic_only,interval_relaxation_bound_valid,interval_bpc_tree_nodes,interval_bpc_pricing_calls,interval_bpc_exact_pricing_closed,interval_final_lb,interval_final_ub_cutoff,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources,relaxation_portfolio_mode,relaxation_variants_tried,selected_relaxation_variant,selected_variant_reason,probe_time_seconds,variant_bound_improvement,best_variant_bound,variants_skipped_reason,oracle_bound_merged,oracle_bound_value,oracle_bound_status,oracle_bound_source_json,oracle_bound_solver_status,oracle_bound_model_type,oracle_bound_valid,lower_bound_before_oracle,lower_bound_after_oracle,lower_bound_improvement_by_oracle,leaf_closed_by_oracle_bound
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,9,0.372395833333,0.401041666667,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64348735938,1.65777317757,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.64348735938,1.65777317757,0,1,0,0,0,0,0,11.0906885,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,10,0.34375,0.358072916667,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65777317757,1.65777317757,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.65777317757,1.65777317757,0,0,0,0,0,0,0,4.3072722,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,11,0.358072916667,0.372395833333,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64813331021,1.65777317757,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.64813331021,1.65777317757,0,1,0,0,0,0,0,8.6741131,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,12,0.372395833333,0.38671875,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64742036938,1.65777317757,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.64742036938,1.65777317757,0,1,0,0,0,0,0,11.2014992,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,13,0.38671875,0.401041666667,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65777317757,1.65777317757,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.65777317757,1.65777317757,0,0,0,0,0,0,0,4.8652803,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,14,0.372395833333,0.379557291667,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65777317757,1.65777317757,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.65777317757,1.65777317757,0,0,0,0,0,0,0,4.9743414,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,15,0.379557291667,0.38671875,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65458182771,1.65777317757,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.65458182771,1.65777317757,0,1,0,0,0,0,0,22.22955,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,16,0.358072916667,0.365234375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65120024771,1.65777317757,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.65120024771,1.65777317757,0,1,0,0,0,0,0,9.0024666,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,17,0.365234375,0.372395833333,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.657773,1.65777317757,bound_fathomed,tree_not_started_before_time_limit_or_reserve,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,1.657773,1.657773,0,1,0,0,0,0,0,9.2337252,interval_exact_oracle_bound,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,1.657773,interval_closed,results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s_auto_oracle\interval_17.json,infeasible,original_compact_objective_bound,true,1.655295,1.657773,0.002478,true
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,18,0.358072916667,0.361653645833,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65777317757,1.65777317757,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.65777317757,1.65777317757,0,0,0,0,0,0,0,5.5253585,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,19,0.361653645833,0.365234375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.657773,1.65777317757,bound_fathomed,open_bpc_nodes,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,1.657773,1.657773,2,2,2306,2,9,100.4497495,28.2579467,8.7255872,interval_exact_oracle_bound,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation|branch_price_tree|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,1.657773,interval_closed,results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s_auto_oracle\interval_19.json,integer optimal solution,original_compact_objective_bound,true,1.654781,1.657773,0.002992,true
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,20,0.379557291667,0.383138020833,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.657773,1.65777317757,bound_fathomed,tree_not_started_before_time_limit_or_reserve,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,1.657773,1.657773,0,1,0,0,0,0,0,9.9326137,interval_exact_oracle_bound,gamma_floor|focused_split_inherited_parent_lb|focused_child_inventory_route_gini_relaxation|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,1.657773,interval_closed,results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s_auto_oracle\interval_20.json,infeasible,original_compact_objective_bound,true,1.656197,1.657773,0.001576,true
results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s.merged.intervals.csv,21,0.383138020833,0.38671875,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65777317757,1.65777317757,bound_fathomed,focused_child_inventory_route_gini_relaxation,false,false,true,relaxation_bound,focused_child_inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.65777317757,1.65777317757,0,1,0,0,0,0,0,4.8321339,focused_child_inventory_route_gini_relaxation,gamma_floor|focused_split_inherited_parent_lb|focused_child_inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V16_M2_balanced_fractional_seed7103_compact_bc_300s.intervals.csv,-1,0,0,,zero_objective_global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,global,zero_objective_nonnegative_global_bound,false,false,true,,,,,,,,,,,,,0,0,0,0,0,0,0,0,nonnegative_objective,nonnegative_objective,,,,,,,,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V16_M2_balanced_fractional_seed7103_relaxation_only_300s.intervals.csv,-1,0,0,,zero_objective_global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,global,zero_objective_nonnegative_global_bound,false,false,true,,,,,,,,,,,,,0,0,0,0,0,0,0,0,nonnegative_objective,nonnegative_objective,,,,,,,,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,0,0,0.146304771504,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,13.5917647,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,1,0.146304771504,0.292609543009,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166670918509,0.585219086017,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.166670918509,0.585219086017,0,1,0,0,0,0,0,31.8668202,cheap_projection_bound,gamma_floor|cheap_projection_bound,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,2,0.292609543009,0.438914314513,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,13.2144341,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,3,0.438914314513,0.585219086017,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,6.4108262,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,4,0.146304771504,0.219457157256,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,12.8347275,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,5,0.219457157256,0.292609543009,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.10279,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,6,0.219457157256,0.256033350132,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,28.9658765,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,7,0.256033350132,0.292609543009,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256033350132,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.256033350132,0.585219086017,0,1,0,0,0,0,0,27.6309771,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,8,0.219457157256,0.237745253694,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.0905845,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,9,0.237745253694,0.256033350132,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237745253694,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.237745253694,0.585219086017,0,1,0,0,0,0,0,28.3463123,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,10,0.219457157256,0.228601205475,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.0462175,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,11,0.228601205475,0.237745253694,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228601205475,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.228601205475,0.585219086017,0,1,0,0,0,0,0,24.8154941,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,12,0.219457157256,0.224029181366,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219457157256,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,10.1217105,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_compact_bc_300s.intervals.csv,13,0.224029181366,0.228601205475,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224029181366,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.224029181366,0.585219086017,0,1,0,0,0,0,0,0,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,0,0,0.146304771504,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,13.6763777,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,1,0.146304771504,0.292609543009,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166670918509,0.585219086017,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.166670918509,0.585219086017,0,1,0,0,0,0,0,32.1589165,cheap_projection_bound,gamma_floor|cheap_projection_bound,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,2,0.292609543009,0.438914314513,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,13.1503949,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,3,0.438914314513,0.585219086017,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,6.4913599,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,4,0.146304771504,0.219457157256,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,12.9681459,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,5,0.219457157256,0.292609543009,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.2180769,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,6,0.219457157256,0.256033350132,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.2059425,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,7,0.256033350132,0.292609543009,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256033350132,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.256033350132,0.585219086017,0,1,0,0,0,0,0,27.8303536,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,8,0.219457157256,0.237745253694,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.2951607,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,9,0.237745253694,0.256033350132,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237745253694,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.237745253694,0.585219086017,0,1,0,0,0,0,0,28.5583011,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,10,0.219457157256,0.228601205475,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.0939303,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,11,0.228601205475,0.237745253694,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228601205475,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.228601205475,0.585219086017,0,1,0,0,0,0,0,24.4722301,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,12,0.219457157256,0.224029181366,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219457157256,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,10.0996796,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
