number,id,arm,stage,process_elapsed_seconds,exact_phase_elapsed_seconds,event_type,active_leaf,active_leaf_valid_lower_bound,other_open_leaf_min_valid_lower_bound,valid_global_lower_bound,verified_global_upper_bound,open_relevant_leaf_count,closed_relevant_leaf_count,event_source,same_state_observations,last_observed_process_seconds,last_observed_exact_phase_seconds
18,full_micro,off,full_micro_v2,0.0124063,0.0090123000000000009,exact_tree_initialization,,0,,0,0.37222222222222223,1,0,initial_exact_interval_cover,1,0.0124063,0.0090123000000000009
18,full_micro,off,full_micro_v2,0.027894599999999999,0.024500399999999999,parent_lp_completion,L0,0.10674603174603176,,0.10674603174603176,0.37222222222222223,1,0,complete_parent_lp_optimal,1,0.027894599999999999,0.024500399999999999
18,full_micro,off,full_micro_v2,0.039314700000000001,0.0359207,child_lp_completion,L0.0,0.10932539682539683,0.10674603174603176,0.10674603174603176,0.37222222222222223,1,0,complete_speculative_child_lp_optimal,1,0.039314700000000001,0.0359207
18,full_micro,off,full_micro_v2,0.052233000000000002,0.048838899999999998,child_lp_completion,L0.1,0.26111111111111113,0.10674603174603176,0.10674603174603176,0.37222222222222223,1,0,complete_speculative_child_lp_optimal,1,0.052233000000000002,0.048838899999999998
18,full_micro,off,full_micro_v2,0.053943999999999999,0.050550199999999997,child_native_bound_target,L0,0.20833333333333334,,0.20833333333333334,0.37222222222222223,1,0,gurobi_cb_mip_objbnd_valid_native_bound,1,0.053943999999999999,0.050550199999999997
18,full_micro,off,full_micro_v2,0.0590824,0.055688399999999999,child_native_bound_target,L0,0.20833333333333334,,0.20833333333333334,0.37222222222222223,1,0,c6_child_bound_reached_parent_requeued_no_forced_split,1,0.0590824,0.055688399999999999
18,full_micro,off,full_micro_v2,0.059171700000000001,0.055777800000000002,declined_split,L0,0.20833333333333334,,0.20833333333333334,0.37222222222222223,1,0,c6_current_child_gain_not_strict_exact_closure,1,0.059171700000000001,0.055777800000000002
18,full_micro,off,full_micro_v2,0.059583199999999996,0.056189299999999998,native_root_processing_bound,L0,0.20833333333333334,,0.20833333333333334,0.37222222222222223,1,0,gurobi_cb_mip_objbnd_valid_native_bound,1,0.059583199999999996,0.056189299999999998
18,full_micro,off,full_micro_v2,0.064304399999999998,0.060910400000000003,incumbent_improvement,L0,0.20833333333333334,,0.20833333333333331,0.20833333333333331,0,1,independently_verified_native_incumbent,1,0.064304399999999998,0.060910400000000003
18,full_micro,off,full_micro_v2,0.064313999999999996,0.060920099999999998,terminal_mip_closure,L0,,0.20833333333333334,0.20833333333333331,0.20833333333333331,0,1,native_terminal_mip_optimal,1,0.064313999999999996,0.060920099999999998
18,full_micro,off,full_micro_v2,0.064449500000000007,0.061055600000000002,finalization,,0.20833333333333334,,0.20833333333333331,0.20833333333333331,0,1,completed_exact_tree_final_bound,1,0.064449500000000007,0.061055600000000002
19,full_micro,joint,full_micro_v2,0.010670499999999999,0.0079766000000000004,exact_tree_initialization,,0,,0,0.37222222222222223,1,0,initial_exact_interval_cover,1,0.010670499999999999,0.0079766000000000004
19,full_micro,joint,full_micro_v2,0.031832300000000001,0.0291381,parent_lp_completion,L0,0.10674603174603176,,0.10674603174603176,0.37222222222222223,1,0,complete_parent_lp_optimal,1,0.031832300000000001,0.0291381
19,full_micro,joint,full_micro_v2,0.052568299999999998,0.049874099999999998,child_lp_completion,L0.0,0.10932539682539683,0.10674603174603176,0.10674603174603176,0.37222222222222223,1,0,complete_speculative_child_lp_optimal,1,0.052568299999999998,0.049874099999999998
19,full_micro,joint,full_micro_v2,0.072245699999999996,0.069551699999999994,child_lp_completion,L0.1,0.26111111111111113,0.10674603174603176,0.10674603174603176,0.37222222222222223,1,0,complete_speculative_child_lp_optimal,1,0.072245699999999996,0.069551699999999994
19,full_micro,joint,full_micro_v2,0.07394450000000001,0.0712507,child_native_bound_target,L0,0.20833333333333334,,0.20833333333333334,0.37222222222222223,1,0,gurobi_cb_mip_objbnd_valid_native_bound,1,0.07394450000000001,0.0712507
19,full_micro,joint,full_micro_v2,0.078419500000000003,0.075725600000000004,child_native_bound_target,L0,0.20833333333333334,,0.20833333333333334,0.37222222222222223,1,0,c6_child_bound_reached_parent_requeued_no_forced_split,1,0.078419500000000003,0.075725600000000004
19,full_micro,joint,full_micro_v2,0.078502699999999995,0.075808799999999996,declined_split,L0,0.20833333333333334,,0.20833333333333334,0.37222222222222223,1,0,c6_current_child_gain_not_strict_exact_closure,1,0.078502699999999995,0.075808799999999996
19,full_micro,joint,full_micro_v2,0.078965400000000005,0.076271600000000009,native_root_processing_bound,L0,0.20833333333333334,,0.20833333333333334,0.37222222222222223,1,0,gurobi_cb_mip_objbnd_valid_native_bound,1,0.078965400000000005,0.076271600000000009
19,full_micro,joint,full_micro_v2,0.083853800000000006,0.081159899999999993,incumbent_improvement,L0,0.20833333333333334,,0.20833333333333331,0.20833333333333331,0,1,independently_verified_native_incumbent,1,0.083853800000000006,0.081159899999999993
19,full_micro,joint,full_micro_v2,0.083862900000000004,0.081169099999999994,terminal_mip_closure,L0,,0.20833333333333334,0.20833333333333331,0.20833333333333331,0,1,native_terminal_mip_optimal,1,0.083862900000000004,0.081169099999999994
19,full_micro,joint,full_micro_v2,0.083989900000000006,0.081296099999999996,finalization,,0.20833333333333334,,0.20833333333333331,0.20833333333333331,0,1,completed_exact_tree_final_bound,1,0.083989900000000006,0.081296099999999996
20,warm_micro,warm-joint,warm_micro_v3,0.0775676,0.0102028,exact_tree_initialization,,0,,0,0.20833333333333331,1,0,initial_exact_interval_cover,1,0.0775676,0.0102028
20,warm_micro,warm-joint,warm_micro_v3,0.10106179999999999,0.033696900000000002,parent_lp_completion,L0,0.10773809523809524,,0.10773809523809524,0.20833333333333331,1,0,complete_parent_lp_optimal,1,0.10106179999999999,0.033696900000000002
20,warm_micro,warm-joint,warm_micro_v3,0.1230123,0.0556474,child_lp_completion,L0.0,,0.10773809523809524,0.10773809523809524,0.20833333333333331,1,0,complete_speculative_child_lp_infeasible,1,0.1230123,0.0556474
20,warm_micro,warm-joint,warm_micro_v3,0.14652370000000001,0.079158999999999993,child_lp_completion,L0.1,0.18611111111111112,0.10773809523809524,0.10773809523809524,0.20833333333333331,1,0,complete_speculative_child_lp_optimal,1,0.14652370000000001,0.079158999999999993
20,warm_micro,warm-joint,warm_micro_v3,0.14663329999999999,0.079268599999999995,split,L0,,0.18611111111111112,0.18611111111111112,0.20833333333333331,1,1,c6_current_gain_atomic_split,1,0.14663329999999999,0.079268599999999995
20,warm_micro,warm-joint,warm_micro_v3,0.16986960000000001,0.1025047,child_lp_completion,L0.1.0,0.18611111111111112,0.18611111111111112,0.18611111111111112,0.20833333333333331,1,1,complete_speculative_child_lp_optimal,1,0.16986960000000001,0.1025047
20,warm_micro,warm-joint,warm_micro_v3,0.19116449999999999,0.1237998,child_lp_completion,L0.1.1,,0.18611111111111112,0.18611111111111112,0.20833333333333331,1,1,complete_speculative_child_lp_infeasible,1,0.19116449999999999,0.1237998
20,warm_micro,warm-joint,warm_micro_v3,0.1912422,0.1238776,split,L0.1,,0.18611111111111112,0.18611111111111112,0.20833333333333331,1,2,c6_current_gain_atomic_split,1,0.1912422,0.1238776
20,warm_micro,warm-joint,warm_micro_v3,0.21351300000000001,0.1461481,child_lp_completion,L0.1.0.0,,0.18611111111111112,0.18611111111111112,0.20833333333333331,1,2,complete_speculative_child_lp_infeasible,1,0.21351300000000001,0.1461481
20,warm_micro,warm-joint,warm_micro_v3,0.2365382,0.1691732,child_lp_completion,L0.1.0.1,0.20595238095238094,0.18611111111111112,0.18611111111111112,0.20833333333333331,1,2,complete_speculative_child_lp_optimal,1,0.2365382,0.1691732
20,warm_micro,warm-joint,warm_micro_v3,0.2366529,0.1692882,split,L0.1.0,,0.20595238095238094,0.20595238095238094,0.20833333333333331,1,3,c6_current_gain_atomic_split,1,0.2366529,0.1692882
20,warm_micro,warm-joint,warm_micro_v3,0.2585539,0.1911891,child_lp_completion,L0.1.0.1.0,0.20595238095238094,0.20595238095238094,0.20595238095238094,0.20833333333333331,1,3,complete_speculative_child_lp_optimal,1,0.2585539,0.1911891
20,warm_micro,warm-joint,warm_micro_v3,0.28010000000000002,0.21273500000000001,child_lp_completion,L0.1.0.1.1,,0.20595238095238094,0.20595238095238094,0.20833333333333331,1,3,complete_speculative_child_lp_infeasible,1,0.28010000000000002,0.21273500000000001
20,warm_micro,warm-joint,warm_micro_v3,0.28017700000000001,0.21281240000000001,split,L0.1.0.1,,0.20595238095238094,0.20595238095238094,0.20833333333333331,1,4,c6_current_gain_atomic_split,1,0.28017700000000001,0.21281240000000001
20,warm_micro,warm-joint,warm_micro_v3,0.30216389999999999,0.23479900000000001,child_lp_completion,L0.1.0.1.0.0,0.205952380952381,0.20595238095238094,0.20595238095238094,0.20833333333333331,1,4,complete_speculative_child_lp_optimal,1,0.30216389999999999,0.23479900000000001
20,warm_micro,warm-joint,warm_micro_v3,0.32381919999999997,0.25645430000000002,child_lp_completion,L0.1.0.1.0.1,,0.20595238095238094,0.20595238095238094,0.20833333333333331,1,4,complete_speculative_child_lp_infeasible,1,0.32381919999999997,0.25645430000000002
20,warm_micro,warm-joint,warm_micro_v3,0.32389449999999997,0.25652979999999997,split,L0.1.0.1.0,,0.205952380952381,0.205952380952381,0.20833333333333331,1,5,c6_current_gain_atomic_split,1,0.32389449999999997,0.25652979999999997
20,warm_micro,warm-joint,warm_micro_v3,0.34527039999999998,0.27790559999999997,child_lp_completion,L0.1.0.1.0.0.0,0.20609188988095223,0.205952380952381,0.205952380952381,0.20833333333333331,1,5,complete_speculative_child_lp_optimal,1,0.34527039999999998,0.27790559999999997
20,warm_micro,warm-joint,warm_micro_v3,0.3666643,0.29929939999999999,child_lp_completion,L0.1.0.1.0.0.1,,0.205952380952381,0.205952380952381,0.20833333333333331,1,5,complete_speculative_child_lp_infeasible,1,0.3666643,0.29929939999999999
20,warm_micro,warm-joint,warm_micro_v3,0.36675029999999997,0.29938569999999998,split,L0.1.0.1.0.0,,0.20609188988095223,0.20609188988095223,0.20833333333333331,1,6,c6_current_gain_atomic_split,1,0.36675029999999997,0.29938569999999998
20,warm_micro,warm-joint,warm_micro_v3,0.38905260000000003,0.32168770000000002,child_lp_completion,L0.1.0.1.0.0.0.0,,0.20609188988095223,0.20609188988095223,0.20833333333333331,1,6,complete_speculative_child_lp_infeasible,1,0.38905260000000003,0.32168770000000002
20,warm_micro,warm-joint,warm_micro_v3,0.41143420000000003,0.34406930000000002,child_lp_completion,L0.1.0.1.0.0.0.1,0.20725446428571426,0.20609188988095223,0.20609188988095223,0.20833333333333331,1,6,complete_speculative_child_lp_optimal,1,0.41143420000000003,0.34406930000000002
20,warm_micro,warm-joint,warm_micro_v3,0.41150059999999999,0.344136,split,L0.1.0.1.0.0.0,,0.20725446428571426,0.20725446428571426,0.20833333333333331,1,7,c6_current_gain_atomic_split,1,0.41150059999999999,0.344136
20,warm_micro,warm-joint,warm_micro_v3,0.43365209999999998,0.36628729999999998,child_lp_completion,L0.1.0.1.0.0.0.1.0,,0.20725446428571426,0.20725446428571426,0.20833333333333331,1,7,complete_speculative_child_lp_infeasible,1,0.43365209999999998,0.36628729999999998
20,warm_micro,warm-joint,warm_micro_v3,0.4545052,0.38714029999999999,child_lp_completion,L0.1.0.1.0.0.0.1.1,0.20783575148809524,0.20725446428571426,0.20725446428571426,0.20833333333333331,1,7,complete_speculative_child_lp_optimal,1,0.4545052,0.38714029999999999
20,warm_micro,warm-joint,warm_micro_v3,0.45457049999999999,0.38720589999999999,split,L0.1.0.1.0.0.0.1,,0.20783575148809524,0.20783575148809524,0.20833333333333331,1,8,c6_current_gain_atomic_split,1,0.45457049999999999,0.38720589999999999
20,warm_micro,warm-joint,warm_micro_v3,0.46046209999999999,0.39309719999999998,terminal_mip_closure,L0.1.0.1.0.0.0.1.1,,0.20833333333333331,0.20833333333333331,0.20833333333333331,0,9,native_terminal_mip_optimal,1,0.46046209999999999,0.39309719999999998
20,warm_micro,warm-joint,warm_micro_v3,0.46075260000000001,0.39338800000000002,finalization,,0.20833333333333331,,0.20833333333333331,0.20833333333333331,0,9,completed_exact_tree_final_bound,1,0.46075260000000001,0.39338800000000002
21,C2,warm-off,warm_dev_v3,2.6745044,0.0094570999999999995,exact_tree_initialization,,0,,0,0.82996341317177524,1,0,initial_exact_interval_cover,1,2.6745044,0.0094570999999999995
21,C2,warm-off,warm_dev_v3,2.9024038999999999,0.2373564,parent_lp_completion,L0,0.53016023239154275,,0.53016023239154275,0.82996341317177524,1,0,complete_parent_lp_optimal,1,2.9024038999999999,0.2373564
21,C2,warm-off,warm_dev_v3,3.1448507999999999,0.47980339999999999,child_lp_completion,L0.0,0.53312231231027307,0.53016023239154275,0.53016023239154275,0.82996341317177524,1,0,complete_speculative_child_lp_optimal,1,3.1448507999999999,0.47980339999999999
21,C2,warm-off,warm_dev_v3,3.3373298999999998,0.67228239999999995,child_lp_completion,L0.1,,0.53016023239154275,0.53016023239154275,0.82996341317177524,1,0,complete_speculative_child_lp_infeasible,1,3.3373298999999998,0.67228239999999995
21,C2,warm-off,warm_dev_v3,3.3375978000000002,0.67255050000000005,split,L0,,0.53312231231027307,0.53312231231027307,0.82996341317177524,1,1,c6_current_gain_atomic_split,1,3.3375978000000002,0.67255050000000005
21,C2,warm-off,warm_dev_v3,3.6064644000000001,0.9414169,child_lp_completion,L0.0.0,0.577001723543071,0.53312231231027307,0.53312231231027307,0.82996341317177524,1,1,complete_speculative_child_lp_optimal,1,3.6064644000000001,0.9414169
21,C2,warm-off,warm_dev_v3,3.8337007999999999,1.1686534,child_lp_completion,L0.0.1,0.65706635050246931,0.53312231231027307,0.53312231231027307,0.82996341317177524,1,1,complete_speculative_child_lp_optimal,1,3.8337007999999999,1.1686534
21,C2,warm-off,warm_dev_v3,4.0221441000000002,1.3570968999999999,native_root_processing_bound,L0.0,0.53312231231027307,,0.53312231231027307,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,4.0221441000000002,1.3570968999999999
21,C2,warm-off,warm_dev_v3,4.1121150000000002,1.4470678000000001,child_native_bound_target,L0.0,0.60757805331806658,,0.60757805331806658,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,4.1121150000000002,1.4470678000000001
21,C2,warm-off,warm_dev_v3,4.1228271000000003,1.4577795,child_native_bound_target,L0.0,0.60757805331806658,,0.60757805331806658,0.82996341317177524,1,1,c6_child_bound_reached_parent_requeued_no_forced_split,1,4.1228271000000003,1.4577795
21,C2,warm-off,warm_dev_v3,4.1230718,1.4580245999999999,declined_split,L0.0,0.60757805331806658,,0.60757805331806658,0.82996341317177524,1,1,c6_current_child_gain_not_strict_exact_closure,1,4.1230718,1.4580245999999999
21,C2,warm-off,warm_dev_v3,4.1259673000000001,1.4609201000000001,native_root_processing_bound,L0.0,0.60757805331806658,,0.60757805331806658,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,4.1259673000000001,1.4609201000000001
21,C2,warm-off,warm_dev_v3,4.2641703,1.5991230999999999,native_root_processing_bound,L0.0,0.60879119067725507,,0.60879119067725507,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,4.2641703,1.5991230999999999
21,C2,warm-off,warm_dev_v3,4.6500145999999996,1.9849673999999999,native_root_processing_bound,L0.0,0.68614576373597691,,0.68614576373597691,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,4.6500145999999996,1.9849673999999999
21,C2,warm-off,warm_dev_v3,4.7107863999999999,2.0457391999999999,native_root_processing_bound,L0.0,0.68928189107609938,,0.68928189107609938,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,4.7107863999999999,2.0457391999999999
21,C2,warm-off,warm_dev_v3,5.0167659999999996,2.3517188,native_root_processing_bound,L0.0,0.70692389544049772,,0.70692389544049772,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,5.0167659999999996,2.3517188
21,C2,warm-off,warm_dev_v3,5.0476336999999996,2.3825864999999999,native_root_processing_bound,L0.0,0.7069403775125791,,0.7069403775125791,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,5.0476336999999996,2.3825864999999999
21,C2,warm-off,warm_dev_v3,5.0928721000000001,2.4278249000000001,native_root_processing_bound,L0.0,0.71140068432047843,,0.71140068432047843,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,5.0928721000000001,2.4278249000000001
21,C2,warm-off,warm_dev_v3,5.3941312999999997,2.7290841000000001,native_root_processing_bound,L0.0,0.71803689915865554,,0.71803689915865554,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,5.3941312999999997,2.7290841000000001
