interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,json_path,lp_path,log_path
1,0.0122881381662,0.0245762763324,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.043995201776,0,5.0921341,0,root,5,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.00515734088875,0.043995201776,false,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_1.json,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_1.lp,results\interval_cutoff_work\moderate_seed3301_interval_cutoff_12288138_24576276_929340034\interval_cutoff.cplex.log
1_d1_0,0.0122881381662,0.0184322072493,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.04336209141,0,5.0877886,1,1,5,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.00579045125475,0.04336209141,false,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_1_d1_0.json,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_1_d1_0.lp,results\interval_cutoff_work\moderate_seed3301_interval_cutoff_12288138_18432207_929345132\interval_cutoff.cplex.log
1_d1_1,0.0184322072493,0.0245762763324,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.045989875856,0,5.0881094,1,1,5,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.00316266680875,0.045989875856,false,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_1_d1_1.json,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_1_d1_1.lp,results\interval_cutoff_work\moderate_seed3301_interval_cutoff_18432207_24576276_929350225\interval_cutoff.cplex.log
2,0.0245762763324,0.0368644144986,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.048171845095,0,5.0892632,0,root,5,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.000980697569745,0.048171845095,false,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_2.json,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_2.lp,results\interval_cutoff_work\moderate_seed3301_interval_cutoff_24576276_36864414_929355320\interval_cutoff.cplex.log
2_d1_0,0.0245762763324,0.0307203454155,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.047626254644,0,5.089105,1,2,5,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.00152628802075,0.047626254644,false,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_2_d1_0.json,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_2_d1_0.lp,results\interval_cutoff_work\moderate_seed3301_interval_cutoff_24576276_30720345_929360414\interval_cutoff.cplex.log
2_d1_1,0.0307203454155,0.0368644144986,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.050591600993,0,5.0858838,1,2,5,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,-0.00143905832825,0.050591600993,true,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_2_d1_1.json,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_2_d1_1.lp,results\interval_cutoff_work\moderate_seed3301_interval_cutoff_30720345_36864414_929365510\interval_cutoff.cplex.log
3,0.0368644144986,0.0491525526647,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.053693658942,0,5.0856617,0,root,5,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,-0.00454111627725,0.053693658942,true,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_3.json,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_3.lp,results\interval_cutoff_work\moderate_seed3301_interval_cutoff_36864414_49152553_929370603\interval_cutoff.cplex.log
5,0.00614406908309,0.0122881381662,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,true,false,false,0,0,4.4228941,0,root,5,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,inf,0.0491525526647,true,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_5.json,results/oracle_bound_merge_round/raw\moderate_seed3301_smoke_auto_oracle\interval_5.lp,results\interval_cutoff_work\moderate_seed3301_interval_cutoff_6144069_12288138_929375695\interval_cutoff.cplex.log
