interval_id,parent_id,depth,gamma_L,gamma_U,status,closed,split,children,time_limit_used,runtime_seconds,certificate_basis,solver_status
6_d1_0,6,1,0.150176109171,0.187720136464,interval_unresolved_timeout,false,false,0,120,120.0874714,interval_exact_cutoff_mip_timeout,time limit exceeded
6_d1_1,6,1,0.187720136464,0.225264163757,interval_unresolved_timeout,false,false,0,120,120.0887696,interval_exact_cutoff_mip_timeout,time limit exceeded
6,root,0,0.150176109171,0.225264163757,interval_unresolved_timeout,false,true,2,120,120.0939034,interval_exact_cutoff_mip_timeout,time limit exceeded
7_d1_0,7,1,0.225264163757,0.26280819105,interval_unresolved_timeout,false,false,0,120,120.0931276,interval_exact_cutoff_mip_timeout,time limit exceeded
7_d1_1,7,1,0.26280819105,0.300352218343,interval_unresolved_timeout,false,false,0,120,120.0922869,interval_exact_cutoff_mip_timeout,time limit exceeded
7,root,0,0.225264163757,0.300352218343,interval_unresolved_timeout,false,true,2,120,120.0893566,interval_exact_cutoff_mip_timeout,time limit exceeded
