generation,best_fitness,strict_improvement
0,-0.17129702186043283,true
1,-0.069971015763983818,true
2,-0.069971015763983818,false
3,-0.05693775247446968,true
4,-0.053302129746189073,true
5,-0.010160413416815596,true
6,-0.010160413416815596,false
7,-0.010160413416815596,false
8,-0.010160413416815596,false
9,-0.010160413416815596,false
10,-0.010160413416815596,false
11,-0.010160413416815596,false
12,-0.010160413416815596,false
13,-0.0094887026105117383,true
14,-0.0094887026105117383,false
15,-0.0094887026105117383,false
16,-0.0094887026105117383,false
17,-0.0094887026105117383,false
18,-0.0094887026105117383,false
19,-0.0094887026105117383,false
20,-0.0094887026105117383,false
21,-0.0094887026105117383,false
22,-0.0094887026105117383,false
23,-0.0048839892937707127,true
24,-0.0048839892937707127,false
25,-0.0048839892937707127,false
26,-0.0048839892937707127,false
27,-0.0048839892937707127,false
28,-0.0048839892937707127,false
29,-0.0048839892937707127,false
30,-0.0048839892937707127,false
31,-0.0048839892937707127,false
32,-0.0048839892937707127,false
33,-0.0048839892937707127,false
34,-0.0048839892937707127,false
35,-0.0048839892937707127,false
36,-0.0048839892937707127,false
37,-0.0048839892937707127,false
38,-0.0048839892937707127,false
39,-0.0048839892937707127,false
40,-0.0048839892937707127,false
41,-0.0048839892937707127,false
42,-0.0048839892937707127,false
43,-0.0048839892937707127,false
44,-0.0048839892937707127,false
45,-0.0048839892937707127,false
46,-0.0048839892937707127,false
47,-0.0048839892937707127,false
48,-0.0048839892937707127,false
49,-0.0048839892937707127,false
50,-0.0048839892937707127,false
51,-0.0048839892937707127,false
52,-0.0048839892937707127,false
53,-0.0048839892937707127,false
54,-0.0048839892937707127,false
55,-0.0048839892937707127,false
56,-0.0048839892937707127,false
57,1.3267165144270619e-16,true
