instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
moderate_seed5301.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.385497,0.232083,1.02276,3,18,45,45,0,"3585.64|3574.94|2325.68",true,0.0004224,true,
moderate_seed5301.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,0.243258,0.165692,0.517107,3,10,64,39,25,"3587.5|3503.16|3412.36",true,0.0007336,true,
moderate_seed5301.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.312738,0.194887,0.785671,3,16,54,53,1,"3588.17|3503.16|2894.74",true,0.0011638,false,
