leaf_id,parent_id,child_index,depth,gamma_L,gamma_U,base_lower_bound,current_lower_bound,cutoff,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,lp_native_status,terminal_mip_started,terminal_native_status,closure_source,model_sha256,row_signature,parent_child_coverage_valid,parent_replaced,lower_bound_sources
R,"",-1,0,0,0.019278051143257303,0,0.0030164446455325151,0.019278051143257303,replaced,1,1,0,0.0030164446455325151,"OPTIMAL",0,"not_run","",7aa2bab2e7c111e7fe44d0f32c41f3d58c8d299e2a38bbfb106c5b6862a5ccf5,7aa2bab2e7c111e7fe44d0f32c41f3d58c8d299e2a38bbfb106c5b6862a5ccf5,1,1,"objective_nonnegative_penalty_and_root_gini_floor;complete_optimal_interval_lp_bound"
R.0,"R",0,1,0,0.0096390255716286514,0.0030164446455325151,0.0031315790686458653,0.019278051143257303,replaced,1,1,0,0.0031315790686458653,"OPTIMAL",0,"not_run","",eee1af0cbed5f9773489cb209e38c2c22ccd99d76fab78cfffb61a357c5224fc,eee1af0cbed5f9773489cb209e38c2c22ccd99d76fab78cfffb61a357c5224fc,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1,"R",1,1,0.0096390255716286514,0.019278051143257303,0.0030164446455325151,0.010910493313564135,0.019278051143257303,replaced,1,1,0,0.010910493313564135,"OPTIMAL",0,"not_run","",5f198b7f9f7ce5a31758548c6df74e1f260288382f392210ba459f9606beaafb,5f198b7f9f7ce5a31758548c6df74e1f260288382f392210ba459f9606beaafb,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0,"R.0",0,2,0,0.0048195127858143257,0.0031315790686458653,0.003209400142503194,0.019278051143257303,replaced,1,1,0,0.003209400142503194,"OPTIMAL",0,"not_run","",a57e9d772df5c74b042d38369f8f9c5282e1c865a2a675e6f9b6c0df4754c968,a57e9d772df5c74b042d38369f8f9c5282e1c865a2a675e6f9b6c0df4754c968,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1,"R.0",1,2,0.0048195127858143257,0.0096390255716286514,0.0031315790686458653,0.0066123666164264556,0.019278051143257303,replaced,1,1,0,0.0066123666164264556,"OPTIMAL",0,"not_run","",03c4946184855312018f2380e1a78f825b6f79fdf7f7468cd1612cfb7dc0c626,03c4946184855312018f2380e1a78f825b6f79fdf7f7468cd1612cfb7dc0c626,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0,"R.1",0,2,0.0096390255716286514,0.014458538357442978,0.010910493313564135,0.010910493313564135,0.019278051143257303,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.1.1,"R.1",1,2,0.014458538357442978,0.019278051143257303,0.010910493313564135,0.010910493313564135,0.019278051143257303,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.0.0,"R.0.0",0,3,0,0.0024097563929071628,0.003209400142503194,0.0032636559061301538,0.019278051143257303,replaced,1,1,0,0.0032636559061301538,"OPTIMAL",0,"not_run","",c9cd02a07e3c2a0d9f9edb8ce86d693efe552c9a4d30bd1852a3bef343b41473,c9cd02a07e3c2a0d9f9edb8ce86d693efe552c9a4d30bd1852a3bef343b41473,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.1,"R.0.0",1,3,0.0024097563929071628,0.0048195127858143257,0.003209400142503194,0.0048893312450155072,0.019278051143257303,replaced,1,1,0,0.0048893312450155072,"OPTIMAL",0,"not_run","",4bf599df4bdb1857ffe4d95678fadb1209287bdd6a5d87b712ca743099d366ba,4bf599df4bdb1857ffe4d95678fadb1209287bdd6a5d87b712ca743099d366ba,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.0,"R.0.1",0,3,0.0048195127858143257,0.007229269178721489,0.0066123666164264556,0.0066123666164264556,0.019278051143257303,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.1.1,"R.0.1",1,3,0.007229269178721489,0.0096390255716286514,0.0066123666164264556,0.0066123666164264556,0.019278051143257303,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.0.0.0,"R.0.0.0",0,4,0,0.0012048781964535814,0.0032636559061301538,0.0034723458032201015,0.019278051143257303,replaced,1,1,0,0.0034723458032201015,"OPTIMAL",0,"not_run","",d43ad79efe9ebfd8398736a7ba3201f907fbaa8b2769d9b3f779c9790b05b694,d43ad79efe9ebfd8398736a7ba3201f907fbaa8b2769d9b3f779c9790b05b694,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.1,"R.0.0.0",1,4,0.0012048781964535814,0.0024097563929071628,0.0032636559061301538,0.0040685306353838661,0.019278051143257303,replaced,1,1,0,0.0040685306353838661,"OPTIMAL",0,"not_run","",b977f5e37edfd4726b1bcc3784a6eec8805fb9c5d8acc97dfe1f89143cd35634,b977f5e37edfd4726b1bcc3784a6eec8805fb9c5d8acc97dfe1f89143cd35634,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.1.0,"R.0.0.1",0,4,0.0024097563929071628,0.0036146345893607445,0.0048893312450155072,0.0049039180009677764,0.019278051143257303,replaced,1,1,0,0.0049039180009677764,"OPTIMAL",0,"not_run","",0ecde73fdfa337e566e91760bb06e08897a8e595d2aa0bc7b442db683d1b6108,0ecde73fdfa337e566e91760bb06e08897a8e595d2aa0bc7b442db683d1b6108,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
