leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.019278051143257303,1,1,0,1,0.0030164446455325151,"OPTIMAL",0.4010903816291787,2043,0.3195827
R.0,"R",1,0,0.0096390255716286514,1,1,0,1,0.0031315790686458653,"OPTIMAL",0.48683103627330487,2010,0.64596200000000004
R.1,"R",1,0.0096390255716286514,0.019278051143257303,1,1,0,1,0.010910493313564135,"OPTIMAL",0.30196108714588654,1558,0.9108195
R.0.0,"R.0",2,0,0.0048195127858143257,1,1,0,1,0.003209400142503194,"OPTIMAL",0.47216692262907672,2133,1.2372829999999999
R.0.1,"R.0",2,0.0048195127858143257,0.0096390255716286514,1,1,0,1,0.0066123666164264556,"OPTIMAL",0.6162329157231301,2859,1.5947172000000001
R.0.0.0,"R.0.0",3,0,0.0024097563929071628,1,1,0,1,0.0032636559061301538,"OPTIMAL",0.48253410954300407,1957,1.9296344000000001
R.0.0.1,"R.0.0",3,0.0024097563929071628,0.0048195127858143257,1,1,0,1,0.0048893312450155072,"OPTIMAL",0.42874047793774667,1888,2.243547
R.0.0.0.0,"R.0.0.0",4,0,0.0012048781964535814,1,1,0,1,0.0034723458032201015,"OPTIMAL",0.36255158971225698,1529,2.5372932000000001
R.0.0.0.1,"R.0.0.0",4,0.0012048781964535814,0.0024097563929071628,1,1,0,1,0.0040685306353838661,"OPTIMAL",0.37944506201607264,1630,2.8374377000000002
R.0.0.0.0.0,"R.0.0.0.0",5,0,0.00060243909822679071,1,0,1,0,0,"INFEASIBLE",0.0044477370000000002,0,3.0025740999999999
R.0.0.0.0.1,"R.0.0.0.0",5,0.00060243909822679071,0.0012048781964535814,1,1,0,1,0.0037861525570175537,"OPTIMAL",0.37602676465728568,1641,3.3000400000000001
R.0.0.0.0.1.1,"R.0.0.0.0.1",6,0.00090365864734018612,0.0012048781964535814,1,1,0,1,0.0039440404547576831,"OPTIMAL",0.42683382449860763,1841,3.6136111999999998
R.0.0.0.0.1.0,"R.0.0.0.0.1",6,0.00060243909822679071,0.00090365864734018612,1,1,0,1,0.0039020331063731937,"OPTIMAL",0.37309144619214196,1601,3.9109063000000002
R.0.0.0.0.1.0.0,"R.0.0.0.0.1.0",7,0.00060243909822679071,0.00075304887278348836,1,1,0,1,0.0039606120472188196,"OPTIMAL",0.36807015381321545,1797,4.2905471000000004
R.0.0.0.0.1.0.1,"R.0.0.0.0.1.0",7,0.00075304887278348836,0.00090365864734018612,1,1,0,1,0.0039810229155280135,"OPTIMAL",0.37696331373649794,1606,4.6009419999999999
R.0.0.0.0.1.1.1,"R.0.0.0.0.1.1",7,0.0010542684218968839,0.0012048781964535814,1,1,0,1,0.0040228910046868254,"OPTIMAL",0.37988191905510249,1591,4.8976762000000003
R.0.0.0.0.1.1.0,"R.0.0.0.0.1.1",7,0.00090365864734018612,0.0010542684218968839,1,1,0,1,0.0040023126995575873,"OPTIMAL",0.37423008467698632,1852,5.1959548
R.0.0.0.0.1.0.0.0,"R.0.0.0.0.1.0.0",8,0.00060243909822679071,0.00067774398550513948,1,1,0,1,0.0039896178286406552,"OPTIMAL",0.31909454627551376,1620,5.4801792999999996
R.0.0.0.0.1.0.0.1,"R.0.0.0.0.1.0.0",8,0.00067774398550513948,0.00075304887278348836,1,1,0,1,0.0040001264894761633,"OPTIMAL",0.41839833880039706,1776,5.8363091000000002
R.0.0.0.0.1.0.1.0,"R.0.0.0.0.1.0.1",8,0.00075304887278348836,0.00082835376006183724,1,1,0,1,0.0040101451820107169,"OPTIMAL",0.41960388800602777,1983,6.1960744999999999
R.0.0.0.0.1.0.1.1,"R.0.0.0.0.1.0.1",8,0.00082835376006183724,0.00090365864734018612,1,1,0,1,0.004020504764292338,"OPTIMAL",0.40001902852407512,1800,6.5489261000000001
R.0.0.0.0.1.1.0.0,"R.0.0.0.0.1.1.0",8,0.00090365864734018612,0.000978963534618535,1,1,0,1,0.0040317397832825017,"OPTIMAL",0.36616255042559687,1639,6.8914312999999998
R.0.0.0.0.1.1.0.1,"R.0.0.0.0.1.1.0",8,0.000978963534618535,0.0010542684218968839,1,1,0,1,0.0040422117046986158,"OPTIMAL",0.34635983952940835,1528,7.2235895000000001
R.0.0.0.0.1.1.1.1,"R.0.0.0.0.1.1.1",8,0.0011295733091752328,0.0012048781964535814,1,1,0,1,0.0040631283817569265,"OPTIMAL",0.39963036125153256,1621,7.5699730000000001
R.0.0.0.0.1.1.1.0,"R.0.0.0.0.1.1.1",8,0.0010542684218968839,0.0011295733091752328,1,1,0,1,0.0040526745714890349,"OPTIMAL",0.41606185516013611,1647,7.9204074999999996
R.0.0.0.1.1,"R.0.0.0.1",5,0.0018073172946803722,0.0024097563929071628,1,1,0,1,0.0044937406120114341,"OPTIMAL",0.42787898475561392,2038,8.2763536000000002
R.0.0.0.1.0,"R.0.0.0.1",5,0.0012048781964535814,0.0018073172946803722,1,1,0,1,0.0040759188144303508,"OPTIMAL",0.40116252823490856,1693,8.5814312000000008
R.0.0.0.1.0.0,"R.0.0.0.1.0",6,0.0012048781964535814,0.0015060977455669767,1,1,0,1,0.0040796336096574235,"OPTIMAL",0.44347546874895366,1751,8.9030822000000001
R.0.0.0.1.0.1,"R.0.0.0.1.0",6,0.0015060977455669767,0.0018073172946803722,1,1,0,1,0.0042885957586586681,"OPTIMAL",0.44629844322066686,1829,9.2239813000000002
R.0.0.0.1.0.0.0,"R.0.0.0.1.0.0",7,0.0012048781964535814,0.001355487971010279,1,1,0,1,0.0040817345575713,"OPTIMAL",0.38052463792511837,1546,9.5218424000000006
R.0.0.0.1.0.0.1,"R.0.0.0.1.0.0",7,0.001355487971010279,0.0015060977455669767,1,1,0,1,0.0041858872040631571,"OPTIMAL",0.43378189071877421,1659,9.8373214000000004
R.0.0.0.1.0.0.0.0,"R.0.0.0.1.0.0.0",8,0.0012048781964535814,0.0012801830837319301,1,1,0,1,0.0040839907295040561,"OPTIMAL",0.45639620482707932,1925,10.163066199999999
R.0.0.0.1.0.0.0.1,"R.0.0.0.1.0.0.0",8,0.0012801830837319301,0.001355487971010279,1,1,0,1,0.0041346035055195574,"OPTIMAL",0.41771238900794833,1730,10.5122567
R.0.0.0.1.0.0.1.0,"R.0.0.0.1.0.0.1",8,0.001355487971010279,0.0014307928582886278,1,1,0,1,0.0041867900841691804,"OPTIMAL",0.43471188868266158,1773,10.867759899999999
R.0.0.0.1.0.0.1.1,"R.0.0.0.1.0.0.1",8,0.0014307928582886278,0.0015060977455669767,1,1,0,1,0.0042391265061745252,"OPTIMAL",0.39915854022264463,1534,11.212752099999999
R.0.0.0.1.0.1.0,"R.0.0.0.1.0.1",7,0.0015060977455669767,0.0016567075201236745,1,1,0,1,0.0042904469462331455,"OPTIMAL",0.40245663731918963,1612,11.554910899999999
R.0.0.0.1.0.1.1,"R.0.0.0.1.0.1",7,0.0016567075201236745,0.0018073172946803722,1,1,0,1,0.0043948664101989528,"OPTIMAL",0.40316240081836952,1695,11.856938400000001
R.0.0.0.1.0.1.0.0,"R.0.0.0.1.0.1.0",8,0.0015060977455669767,0.0015814026328453256,1,1,0,1,0.0042912493656909233,"OPTIMAL",0.43502788340725224,1796,12.167588200000001
R.0.0.0.1.0.1.0.1,"R.0.0.0.1.0.1.0",8,0.0015814026328453256,0.0016567075201236745,1,1,0,1,0.004343660787465644,"OPTIMAL",0.3973971292826346,1593,12.5034183
R.0.0.0.1.0.1.1.0,"R.0.0.0.1.0.1.1",8,0.0016567075201236745,0.0017320124074020234,1,1,0,1,0.0043958717906000628,"OPTIMAL",0.38173255064075512,1644,12.839727699999999
R.0.0.0.1.0.1.1.1,"R.0.0.0.1.0.1.1",8,0.0017320124074020234,0.0018073172946803722,1,1,0,1,0.0044480453854801507,"OPTIMAL",0.4348853370939198,1738,13.1923183
R.0.0.0.1.1.1,"R.0.0.0.1.1",6,0.0021085368437937678,0.0024097563929071628,1,1,0,1,0.0047062416025100418,"OPTIMAL",0.39487337588397259,1561,13.539868999999999
R.0.0.0.1.1.0,"R.0.0.0.1.1",6,0.0018073172946803722,0.0021085368437937678,1,1,0,1,0.0044973628538393486,"OPTIMAL",0.46211572244256582,1761,13.860526500000001
R.0.0.0.1.1.0.0,"R.0.0.0.1.1.0",7,0.0018073172946803722,0.00195792706923707,1,1,0,1,0.0044993592242888337,"OPTIMAL",0.41577076173442618,1726,14.166491600000001
R.0.0.0.1.1.0.1,"R.0.0.0.1.1.0",7,0.00195792706923707,0.0021085368437937678,1,1,0,1,0.0046037795747742539,"OPTIMAL",0.46301268416637931,1826,14.489213899999999
R.0.0.0.1.1.0.0.0,"R.0.0.0.1.1.0.0",8,0.0018073172946803722,0.0018826221819587211,1,1,0,1,0.0045002167453503245,"OPTIMAL",0.4248974144653781,1714,14.799809
R.0.0.0.1.1.0.0.1,"R.0.0.0.1.1.0.0",8,0.0018826221819587211,0.00195792706923707,1,1,0,1,0.0045525142480327182,"OPTIMAL",0.41201589443974129,1712,15.1456012
R.0.0.0.1.1.0.1.0,"R.0.0.0.1.1.0.1",8,0.00195792706923707,0.0020332319565154189,1,1,0,1,0.0046047330852743021,"OPTIMAL",0.4556771609512924,1933,15.615018900000001
R.0.0.0.1.1.0.1.1,"R.0.0.0.1.1.0.1",8,0.0020332319565154189,0.0021085368437937678,1,1,0,1,0.0046568971667687083,"OPTIMAL",0.44263358270486425,1784,16.0810277
R.0.0.0.1.1.1.1,"R.0.0.0.1.1.1",7,0.0022591466183504655,0.0024097563929071628,1,1,0,1,0.0048126177901039111,"OPTIMAL",0.40985690260737345,1669,16.6342265
R.0.0.0.1.1.1.0,"R.0.0.0.1.1.1",7,0.0021085368437937678,0.0022591466183504655,1,1,0,1,0.0047082031146908837,"OPTIMAL",0.44743689633626843,1705,16.9530593
R.0.0.0.1.1.1.0.0,"R.0.0.0.1.1.1.0",8,0.0021085368437937678,0.0021838417310721166,1,1,0,1,0.0047091079887768535,"OPTIMAL",0.5098071505774312,1955,17.289252399999999
R.0.0.0.1.1.1.0.1,"R.0.0.0.1.1.1.0",8,0.0021838417310721166,0.0022591466183504655,1,1,0,1,0.004761391130971542,"OPTIMAL",0.38170939374114882,1602,17.845538699999999
R.0.0.0.1.1.1.1.1,"R.0.0.0.1.1.1.1",8,0.0023344515056288144,0.0024097563929071628,1,1,0,1,0.004865733712173765,"OPTIMAL",0.40545250170183661,1553,18.409863399999999
R.0.0.0.1.1.1.1.0,"R.0.0.0.1.1.1.1",8,0.0022591466183504655,0.0023344515056288144,1,1,0,1,0.0048134820088774639,"OPTIMAL",0.43092805358695202,1983,18.973130900000001
R.0.0.1.1,"R.0.0.1",4,0.0036146345893607445,0.0048195127858143257,1,1,0,1,0.0057488707853761709,"OPTIMAL",0.47522837900283271,2112,19.5429146
R.0.0.1.0,"R.0.0.1",4,0.0024097563929071628,0.0036146345893607445,1,1,0,1,0.0049039180009677764,"OPTIMAL",0.38929743552226598,1646,19.8367337
R.0.0.1.0.0,"R.0.0.1.0",5,0.0024097563929071628,0.0030121954911339534,1,1,0,1,0.004911297762154045,"OPTIMAL",0.37749045136943071,1611,20.127180599999999
R.0.0.1.0.1,"R.0.0.1.0",5,0.0030121954911339534,0.0036146345893607445,1,1,0,1,0.0053317807829853592,"OPTIMAL",0.37964960451996799,1698,20.417069699999999
R.0.0.1.0.0.0,"R.0.0.1.0.0",6,0.0024097563929071628,0.0027109759420205579,1,1,0,1,0.0049151282680209261,"OPTIMAL",0.35401873363398845,1559,20.707398900000001
R.0.0.1.0.0.1,"R.0.0.1.0.0",6,0.0027109759420205579,0.0030121954911339534,1,1,0,1,0.0051239287169374814,"OPTIMAL",0.40977477880607954,1811,21.0113406
R.0.0.1.0.0.0.0,"R.0.0.1.0.0.0",7,0.0024097563929071628,0.0025603661674638602,1,1,0,1,0.0049169590202127363,"OPTIMAL",0.41754303158595635,1860,21.312965500000001
R.0.0.1.0.0.0.1,"R.0.0.1.0.0.0",7,0.0025603661674638602,0.0027109759420205579,1,1,0,1,0.0050214034629606679,"OPTIMAL",0.36796778236603511,1597,21.603846999999998
R.0.0.1.0.0.0.0.0,"R.0.0.1.0.0.0.0",8,0.0024097563929071628,0.0024850612801855113,1,1,0,1,0.0049179291125137159,"OPTIMAL",0.37561669342977555,1588,21.8981627
R.0.0.1.0.0.0.0.1,"R.0.0.1.0.0.0.0",8,0.0024850612801855113,0.0025603661674638602,1,1,0,1,0.0049701474924273917,"OPTIMAL",0.40971984219202273,1830,22.538791199999999
R.0.0.1.0.0.0.1.0,"R.0.0.1.0.0.0.1",8,0.0025603661674638602,0.0026356710547422091,1,1,0,1,0.0050223903400277723,"OPTIMAL",0.43833688722770497,1913,23.1925591
R.0.0.1.0.0.0.1.1,"R.0.0.1.0.0.0.1",8,0.0026356710547422091,0.0027109759420205579,1,1,0,1,0.0050745475427608714,"OPTIMAL",0.37173963021100781,1558,23.820669899999999
R.0.0.1.0.0.1.0,"R.0.0.1.0.0.1",7,0.0027109759420205579,0.0028615857165772557,1,1,0,1,0.0051257255652391968,"OPTIMAL",0.40446750330074122,1752,24.553927699999999
R.0.0.1.0.0.1.1,"R.0.0.1.0.0.1",7,0.0028615857165772557,0.0030121954911339534,1,1,0,1,0.005230744814662988,"OPTIMAL",0.41242966130722264,1802,24.862917800000002
R.0.0.1.0.0.1.0.0,"R.0.0.1.0.0.1.0",8,0.0027109759420205579,0.0027862808292989068,1,1,0,1,0.0051267340008122764,"OPTIMAL",0.42515790933301106,1793,25.191001100000001
R.0.0.1.0.0.1.0.1,"R.0.0.1.0.0.1.0",8,0.0027862808292989068,0.0028615857165772557,1,1,0,1,0.005178948069658647,"OPTIMAL",0.41724876813821338,1765,25.974941300000001
R.0.0.1.0.0.1.1.0,"R.0.0.1.0.0.1.1",8,0.0028615857165772557,0.0029368906038556046,1,1,0,1,0.0052316171324062744,"OPTIMAL",0.38794591369379255,1664,26.7650802
R.0.0.1.0.0.1.1.1,"R.0.0.1.0.0.1.1",8,0.0029368906038556046,0.0030121954911339534,1,1,0,1,0.0052846207030330453,"OPTIMAL",0.40329013340943276,1564,27.575593900000001
R.0.0.1.0.1.0,"R.0.0.1.0.1",6,0.0030121954911339534,0.003313415040247349,1,1,0,1,0.0053350982479523764,"OPTIMAL",0.40181857700883422,1659,28.325797999999999
R.0.0.1.0.1.1,"R.0.0.1.0.1",6,0.003313415040247349,0.0036146345893607445,1,1,0,1,0.0055469296034242046,"OPTIMAL",0.4440402427697035,1944,28.637913699999999
R.0.0.1.0.1.0.0,"R.0.0.1.0.1.0",7,0.0030121954911339534,0.0031628052656906512,1,1,0,1,0.0053367428449657426,"OPTIMAL",0.36533650812111473,1645,28.9281702
