instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
gcap_smoke_V4_M1.txt,20260626,147,hga-tgbc,hga_route_child_gen_4,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0077485,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,148,hga-tgbc,hga_guided_education_gen_4,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0077773,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,149,hga-tgbc,hga_route_child_gen_4,0,0,0,1,4,4,4,0,"567",true,0.0077851,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,150,hga-tgbc,hga_guided_education_gen_4,0,0,0,1,4,4,4,0,"567",true,0.007813,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,151,hga-tgbc,hga_route_child_gen_4,0.222353,0.132353,0.6,1,3,4,1,3,"556",true,0.0078225,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,152,hga-tgbc,hga_guided_education_gen_4,0.222353,0.132353,0.6,1,3,4,1,3,"556",true,0.0078446,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,153,hga-tgbc,hga_route_child_gen_4,0,0,0,1,4,4,4,0,"563",true,0.0078518,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,154,hga-tgbc,hga_route_child_gen_5,0.222353,0.132353,0.6,1,3,4,1,3,"556",true,0.0078627,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,155,hga-tgbc,hga_route_child_gen_5,0,0,0,1,4,4,4,0,"563",true,0.0078712,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,156,hga-tgbc,hga_route_child_gen_5,0.222353,0.132353,0.6,1,3,4,1,3,"572",true,0.0078804,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,157,hga-tgbc,hga_route_child_gen_5,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0078893,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,158,hga-tgbc,hga_guided_education_gen_5,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0079163,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,159,hga-tgbc,hga_route_child_gen_5,0.222353,0.132353,0.6,1,3,4,1,3,"556",true,0.007924,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,160,hga-tgbc,hga_route_child_gen_5,0,0,0,1,4,4,4,0,"581",true,0.0079312,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,161,hga-tgbc,hga_route_child_gen_5,0.222353,0.132353,0.6,1,3,4,1,3,"556",true,0.0079404,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,162,hga-tgbc,hga_guided_education_gen_5,0.222353,0.132353,0.6,1,3,4,1,3,"556",true,0.0079624,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,163,hga-tgbc,hga_route_child_gen_5,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0079718,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,164,hga-tgbc,hga_route_child_gen_5,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0079804,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,165,hga-tgbc,hga_guided_education_gen_5,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.008007,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,166,hga-tgbc,hga_route_child_gen_5,0,0,0,1,4,4,4,0,"577",true,0.0080148,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,167,hga-tgbc,hga_route_child_gen_6,0.182105,0.0921053,0.6,1,3,3,2,1,"433",true,0.0080252,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,168,hga-tgbc,hga_route_child_gen_6,0.341176,0.191176,1,1,2,3,0,3,"428",true,0.0080353,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,169,hga-tgbc,hga_route_child_gen_6,0.222353,0.132353,0.6,1,3,4,1,3,"556",true,0.0080423,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,170,hga-tgbc,hga_route_child_gen_6,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0080529,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,171,hga-tgbc,hga_guided_education_gen_6,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0080804,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,172,hga-tgbc,hga_route_child_gen_6,0.222353,0.132353,0.6,1,3,4,1,3,"556",true,0.0080911,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,173,hga-tgbc,hga_route_child_gen_6,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0081008,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,174,hga-tgbc,hga_guided_education_gen_6,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0081282,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,175,hga-tgbc,hga_route_child_gen_6,0.135,0.075,0.4,1,4,3,3,0,"457",true,0.0081355,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,176,hga-tgbc,hga_route_child_gen_6,0.286667,0.166667,0.8,1,3,3,1,2,"452",true,0.008146,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,177,hga-tgbc,hga_guided_education_gen_6,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0081711,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,178,hga-tgbc,hga_route_child_gen_6,0.135,0.075,0.4,1,4,3,3,0,"463",true,0.008179,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,179,hga-tgbc,hga_route_child_gen_6,0,0,0,1,4,4,4,0,"572",true,0.008187,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,180,hga-tgbc,hga_route_child_gen_7,0.0694737,0.0394737,0.2,1,3,4,3,1,"553",true,0.0081976,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,181,hga-tgbc,hga_route_child_gen_7,0,0,0,1,4,4,4,0,"577",true,0.0082058,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,182,hga-tgbc,hga_guided_education_gen_7,0,0,0,1,4,4,4,0,"577",true,0.0082706,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,183,hga-tgbc,hga_route_child_gen_7,0.192941,0.102941,0.6,1,3,4,1,3,"553",true,0.0082774,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,184,hga-tgbc,hga_guided_education_gen_7,0.0694737,0.0394737,0.2,1,3,4,3,1,"555",true,0.0082989,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,185,hga-tgbc,hga_route_child_gen_7,0,0,0,1,4,4,4,0,"577",true,0.0083067,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,186,hga-tgbc,hga_guided_education_gen_7,0,0,0,1,4,4,4,0,"577",true,0.0083753,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,187,hga-tgbc,hga_route_child_gen_7,0,0,0,1,4,4,4,0,"572",true,0.0083822,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,188,hga-tgbc,hga_route_child_gen_7,0,0,0,1,4,4,4,0,"567",true,0.0083894,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,189,hga-tgbc,hga_route_child_gen_7,0,0,0,1,4,4,4,0,"563",true,0.0083978,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,190,hga-tgbc,hga_guided_education_gen_7,0,0,0,1,4,4,4,0,"563",true,0.0084596,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,191,hga-tgbc,hga_route_child_gen_7,0.222353,0.132353,0.6,1,3,4,1,3,"556",true,0.0084704,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,192,hga-tgbc,hga_route_child_gen_7,0.0694737,0.0394737,0.2,1,3,4,3,1,"553",true,0.0084805,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,193,hga-tgbc,hga_guided_education_gen_7,0.0694737,0.0394737,0.2,1,3,4,3,1,"553",true,0.0085294,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,194,hga-tgbc,hga_route_child_gen_7,0,0,0,1,4,4,4,0,"581",true,0.008538,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,195,hga-tgbc,hga_guided_education_gen_7,0,0,0,1,4,4,4,0,"581",true,0.008561,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,196,hga-tgbc,hga_route_child_gen_8,0,0,0,1,4,4,4,0,"583",true,0.0085695,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,197,hga-tgbc,hga_route_child_gen_8,0,0,0,1,4,4,4,0,"567",true,0.0085767,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,198,hga-tgbc,hga_route_child_gen_8,0,0,0,1,4,4,4,0,"581",true,0.0085836,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,199,hga-tgbc,hga_route_child_gen_8,0,0,0,1,4,4,4,0,"581",true,0.0085905,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,200,hga-tgbc,hga_guided_education_gen_8,0,0,0,1,4,4,4,0,"581",true,0.0086146,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,201,hga-tgbc,hga_route_child_gen_8,0.143333,0.0833333,0.4,1,4,4,2,2,"561",true,0.0086219,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,202,hga-tgbc,hga_route_child_gen_8,0.0694737,0.0394737,0.2,1,3,4,3,1,"564",true,0.0086333,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,203,hga-tgbc,hga_route_child_gen_8,0.0694737,0.0394737,0.2,1,3,4,3,1,"553",true,0.008643,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,204,hga-tgbc,hga_route_child_gen_8,0,0,0,1,4,4,4,0,"581",true,0.0086505,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,205,hga-tgbc,hga_route_child_gen_8,0,0,0,1,4,4,4,0,"577",true,0.0086576,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,206,hga-tgbc,hga_route_child_gen_8,0,0,0,1,4,4,4,0,"572",true,0.0086652,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,207,hga-tgbc,hga_route_child_gen_9,0.208421,0.118421,0.6,1,4,3,2,1,"445",true,0.0086738,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,208,hga-tgbc,hga_route_child_gen_9,0.192941,0.102941,0.6,1,3,4,1,3,"553",true,0.0086837,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,209,hga-tgbc,hga_guided_education_gen_9,0.0694737,0.0394737,0.2,1,3,4,3,1,"555",true,0.0087047,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,210,hga-tgbc,hga_route_child_gen_9,0.192941,0.102941,0.6,1,3,4,1,3,"553",true,0.0087154,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,211,hga-tgbc,hga_route_child_gen_9,0.143333,0.0833333,0.4,1,4,4,2,2,"561",true,0.0087226,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,212,hga-tgbc,hga_route_child_gen_9,0.192941,0.102941,0.6,1,3,4,1,3,"553",true,0.0087324,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,213,hga-tgbc,hga_route_child_gen_9,0.182105,0.0921053,0.6,1,3,3,2,1,"433",true,0.0087426,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,214,hga-tgbc,hga_guided_education_gen_9,0.135,0.075,0.4,1,3,3,3,0,"444",true,0.0087671,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,215,hga-tgbc,hga_route_child_gen_9,0.135,0.075,0.4,1,4,3,3,0,"457",true,0.008776,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,216,hga-tgbc,hga_route_child_gen_9,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0087854,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,217,hga-tgbc,hga_guided_education_gen_9,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0088134,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,218,hga-tgbc,hga_route_child_gen_9,0.135,0.075,0.4,1,4,3,3,0,"457",true,0.0088211,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,219,hga-tgbc,hga_guided_education_gen_9,0,0,0,1,4,4,4,0,"581",true,0.0088546,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,220,hga-tgbc,hga_route_child_gen_9,0.135,0.075,0.4,1,4,3,3,0,"457",true,0.0088615,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,221,hga-tgbc,hga_route_child_gen_10,0.222353,0.132353,0.6,1,3,4,1,3,"572",true,0.0088727,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,222,hga-tgbc,hga_guided_education_gen_10,0.222353,0.132353,0.6,1,3,4,1,3,"572",true,0.0088921,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,223,hga-tgbc,hga_route_child_gen_10,0.222353,0.132353,0.6,1,3,4,1,3,"572",true,0.0089028,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,224,hga-tgbc,hga_route_child_gen_10,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0089121,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,225,hga-tgbc,hga_route_child_gen_10,0,0,0,1,4,4,4,0,"577",true,0.0089197,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,226,hga-tgbc,hga_guided_education_gen_10,0,0,0,1,4,4,4,0,"577",true,0.008987,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,227,hga-tgbc,hga_route_child_gen_10,0,0,0,1,4,4,4,0,"577",true,0.0089947,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,228,hga-tgbc,hga_route_child_gen_10,0.192941,0.102941,0.6,1,3,4,1,3,"553",true,0.0090013,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,229,hga-tgbc,hga_route_child_gen_10,0,0,0,1,4,4,4,0,"572",true,0.0090096,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,230,hga-tgbc,hga_route_child_gen_10,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0090199,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,231,hga-tgbc,hga_route_child_gen_10,0,0,0,1,4,4,4,0,"581",true,0.0090458,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,232,hga-tgbc,hga_route_child_gen_10,0.192941,0.102941,0.6,1,3,4,1,3,"553",true,0.0090557,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,233,hga-tgbc,hga_route_child_gen_11,0,0,0,1,4,4,4,0,"581",true,0.009065,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,234,hga-tgbc,hga_route_child_gen_11,0.222353,0.132353,0.6,1,3,4,1,3,"572",true,0.0090744,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,235,hga-tgbc,hga_guided_education_gen_11,0.222353,0.132353,0.6,1,3,4,1,3,"572",true,0.0090938,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,236,hga-tgbc,hga_route_child_gen_11,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0091024,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,237,hga-tgbc,hga_route_child_gen_11,0.27625,0.15625,0.8,1,2,4,0,4,"548",true,0.0091166,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,238,hga-tgbc,hga_route_child_gen_11,0,0,0,1,4,4,4,0,"581",true,0.0091249,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,239,hga-tgbc,hga_route_child_gen_11,0.222353,0.132353,0.6,1,3,4,1,3,"556",true,0.0091342,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,240,hga-tgbc,hga_route_child_gen_11,0,0,0,1,4,4,4,0,"577",true,0.0091432,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,241,hga-tgbc,hga_route_child_gen_11,0,0,0,1,4,4,4,0,"583",true,0.0091508,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,242,hga-tgbc,hga_route_child_gen_11,0.143333,0.0833333,0.4,1,4,4,2,2,"561",true,0.0091573,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,243,hga-tgbc,hga_route_child_gen_11,0,0,0,1,4,4,4,0,"581",true,0.0091648,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,244,hga-tgbc,hga_ga_best_local_polish,0,0,0,1,4,4,4,0,"577",true,0.0093308,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,245,hga-tgbc,hga_final_operation_resize_polish,0,0,0,1,4,4,4,0,"563",true,0.009388,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
