sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",44.999130100000002,39.999130100000002,"absolute process deadline origin"
1,0.0010824999999999999,"instance_parsing_start","start",44.998917599999999,39.998917499999997,"E:\codes\ExactEBRP\reference\heldout_round22\V20_M3\moderate_seed4301.txt"
2,0.0020994999999999998,"instance_parsing_complete","complete",44.997900600000001,39.9979005,"instance=moderate_seed4301.txt"
3,0.0024028000000000001,"initial_model_data_preprocessing_complete","complete",44.997597399999997,39.997597300000002,"instance data initialized; empty-route incumbent independently verified"
4,0.0027851,"hga_start","start",44.997214999999997,39.997214900000003,"label=primary_hga;native_generation_stagnation_hga"
5,19.242174500000001,"hga_generation_loop_complete","complete",25.757825700000001,20.7578256,"label=primary_hga;generations=2623;no_improve=2000"
6,19.2445424,"hga_best_solution_extraction_start","start",25.755457799999999,20.755457700000001,"label=primary_hga"
7,19.244674799999999,"hga_best_solution_extraction_complete","complete",25.7553254,20.755325299999999,"label=primary_hga"
8,19.244829800000002,"hga_route_decoding_start","start",25.755170199999998,20.755170199999998,"label=primary_hga"
9,19.2454751,"hga_route_decoding_complete","complete",25.754525000000001,20.7545249,"label=primary_hga"
10,19.245575500000001,"independent_hga_verification_start","start",25.7544246,20.7544246,"label=primary_hga"
11,19.245699900000002,"independent_hga_verification_complete","complete",25.754300199999999,20.754300099999998,"label=primary_hga;feasible=true"
12,19.2515584,"improving_gini_range_construction_complete","complete",25.748441799999998,20.748441700000001,"lower=0.000000;upper=0.019278;complete=true"
13,19.251842799999999,"exact_phase_start","start",25.748157299999999,20.748157200000001,"arm=legacy-quanta"
14,19.259927900000001,"gurobi_environment_creation","complete",25.740072300000001,20.740072099999999,"fixed_interval_backend"
15,35.154048799999998,"final_result_serialization_start","start",9.845951300000003,4.8459512000000018,""
16,35.155141,"final_result_serialization_complete","complete",9.8448591000000008,4.8448591000000008,""
17,35.155229200000001,"process_exit","complete",9.8447709000000003,4.8447709000000003,"rc=0"
