parent_id,eligible,decision_valid,split,child_infeasibility_trigger,strict_bound_trigger,normalized_disjunction_gain,parent_native_bound_target,target_phase_required,reason,b_plus,eta_proof,eta_anchor,normalization_source,normalization_upper_bound
L1,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.088821901969617437,0,0,"proof",0.2726456459420083
L2,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.15698331345511948,0,0,"proof",0.24954918456378716
L3,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.22514472494062154,0,0,"proof",0.24954918456378716
