event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.0161695,0.025741925779658233,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.018582999999999999,0.027566505736532809,true,0.65409490997428843,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.021568899999999998,0.034142204196277753,true,0.65409490997428843,true,0.0095829096857660521,0,0,4.9406564584124654e-324,3,1,MIP
3,0.047619700000000001,0.066160656054089037,true,0.65409490997428843,true,0.010565595316224426,0,0,4.9406564584124654e-324,3,1,MIP
4,0.0516222,0.069993960492291271,true,0.65409490997428843,true,0.010656416296808436,0,0,4.9406564584124654e-324,3,1,MIP
5,0.078250200000000006,0.10574011527005754,true,0.65409490997428843,true,0.010776790236378472,0,0,4.9406564584124654e-324,3,1,MIP
6,0.082358200000000006,0.1093146430223471,true,0.65409490997428843,true,0.010807372503455799,0,0,4.9406564584124654e-324,3,1,MIP
7,0.084425799999999995,0.11261302901821449,true,0.65409490997428843,true,0.010909932885036376,0,0,4.9406564584124654e-324,3,1,MIP
8,0.1117827,0.14454040742326946,true,0.65409490997428843,true,0.01102112865751253,0,0,4.9406564584124654e-324,3,1,MIP
9,0.1170002,0.14889846627801814,true,0.53858361965239376,true,0.011032628410577531,0,0,1.9762625833649862e-323,3,1,MIP
10,0.15199209999999999,0.18701605159361026,true,0.50660600333561523,true,0.011032628410577531,0,0,2.4703282292062327e-323,3,1,MIP
11,0.17903160000000001,0.22387077738732028,true,0.50660600333561523,true,0.011183208348607206,0,0,2.4703282292062327e-323,3,1,MIP
12,0.18399019999999999,0.22768988289577494,true,0.37884116156386716,true,0.011248313268786067,0,0,2.9643938750474793e-323,3,1,MIP
13,0.21190580000000001,0.26210896319362265,true,0.29501356491425768,true,0.011267438862319347,0,0,3.4584595208887258e-323,3,1,MIP
14,0.24308850000000001,0.30980954118169274,true,0.29501356491425768,true,0.011461156713509876,0,0,3.4584595208887258e-323,3,1,MIP
15,0.24676339999999999,0.31310274548569644,true,0.29501356491425768,true,0.011534846405391689,0,0,3.4584595208887258e-323,3,1,MIP
16,0.27256390000000003,0.34512055171473777,true,0.29058849573284184,true,0.011534846405391689,0,0,3.9525251667299724e-323,3,1,MIP
17,0.33531169999999999,0.43219031414251396,true,0.29058849573284184,true,0.011605972051249034,0,0,3.9525251667299724e-323,3,1,MIP
18,0.43000159999999998,0.53649502713717168,true,0.19939913435782103,true,0.011605972051249034,0,0,6.4228533959362051e-323,3,1,MIP
19,0.44205680000000003,0.55055446948104247,true,0.19939913435782103,true,0.011742275634176022,4,6,6.4228533959362051e-323,3,1,MIP
20,0.44260579999999999,0.5513502863611609,true,0.19939913435782103,true,0.011910560370399679,5,7,6.4228533959362051e-323,3,1,MIP
21,0.44314710000000002,0.55217586625917758,true,0.19939913435782103,true,0.011920192350527542,6,8,6.4228533959362051e-323,3,1,MIP
22,0.4436853,0.55296844610742335,true,0.19939913435782103,true,0.011935184898455419,7,9,6.4228533959362051e-323,3,1,MIP
23,0.44427030000000001,0.55385211024306347,true,0.19939913435782103,true,0.011995384004467721,8,10,6.4228533959362051e-323,3,1,MIP
24,0.444859,0.55471665361139033,true,0.19939913435782103,true,0.012177210347732273,9,11,6.4228533959362051e-323,3,1,MIP
25,0.44658310000000001,0.55729960165197456,true,0.19939913435782103,true,0.012502814985579994,11,13,6.4228533959362051e-323,3,1,MIP
