leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.12971944742960761,1,1,0,1,0.027808113983868191,"OPTIMAL",0.074841376672484555,0.099654900000000005
L0.0,"L0",1,0,0.064859723714803807,1,1,0,1,0.027891813900917641,"OPTIMAL",0.08386660198962928,0.19066259999999999
L0.1,"L0",1,0.064859723714803807,0.12971944742960761,1,1,0,1,0.074703473714803806,"OPTIMAL",0.064792595523698107,0.27394170000000001
