parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L0,0.49397,L0.0,0,1,L0.1,0.531074,0,0.531074,1e-07,"current_complete_child_infeasibility"
L0.1,0.626971,L0.1.0,0,1,L0.1.1,0.566143,0,0.566143,1e-07,"current_complete_child_infeasibility"
L1,0.636128,L1.0,0.62459,0,L1.1,0.74709,0,0.62459,1e-07,"current_child_gain_not_strict"
