"instance","variant","runtime_seconds","upper_bound","lower_bound","gap","unresolved_intervals","open_nodes","frontier_min_interval_lower_bound","frontier_lower_bound_source","focused_intensification_passes","bound_time_seconds","master_time_seconds","pricing_time_seconds","progress_log","result_file"
"regen_candidate_V12_M1_average.txt","improved_full","68.2963628","0.368581603155","0.281762943209","0.235548001319","1","0","0.281762943209","focused_inventory_route_gini_relaxation","1","50.1720218","0","0",,"E:\codes\ExactEBRP\results\optimization_update_round6\raw\ablation_v12_m1_average_improved_full.json"
"regen_candidate_V12_M1_average.txt","improved_full_300s","304.416756","0.367765009974","0.281531929781","0.23447875098","1","1","0.281531929781","focused_inventory_route_gini_relaxation","2","92.2282766","73.0955439","130.4807961",,"E:\codes\ExactEBRP\results\optimization_update_round6\raw\ablation_v12_m1_average_improved_full_300s.json"
"regen_candidate_V12_M2_average.txt","improved_full","60.2755822","0.745474506024","0.58317349756","0.217715035394","1","0","0.58317349756","inventory_route_gini_relaxation","0","42.0598954","0","0",,"E:\codes\ExactEBRP\results\optimization_update_round6\raw\ablation_v12_m2_average_improved_full.json"
"regen_candidate_V12_M2_average.txt","improved_full_300s","292.1498651","0.719065249476","0.585987841514","0.185070003118","1","1","0.585987841514","focused_inventory_route_gini_relaxation","2","83.2814832","73.168077","125.2032168",,"E:\codes\ExactEBRP\results\optimization_update_round6\raw\ablation_v12_m2_average_improved_full_300s.json"
