telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.29603,lp_complete,L0,0,0.179626,infeasible,0,0.718504,"complete_lp_relaxation"
0.589423,lp_complete,L1,0.179626,0.359252,infeasible,0.179626,0.718504,"complete_lp_relaxation"
0.855716,lp_complete,L2,0.359252,0.538878,optimal,0.538878,0.718504,"complete_lp_relaxation"
1.39933,atomic_split,L2,0.359252,0.538878,replaced,0.538878,0.718504,"strict_child_lp_bound_improvement"
1.65963,lp_complete,L3,0.538878,0.718504,infeasible,0.538878,0.718504,"complete_lp_relaxation"
2.34079,atomic_split,L2.0,0.359252,0.449065,replaced,0.625983,0.718504,"child_lp_infeasible"
2.88895,atomic_split,L2.0.1,0.404159,0.449065,replaced,0.633823,0.718504,"strict_child_lp_bound_improvement"
3.43436,atomic_split,L2.0.1.0,0.404159,0.426612,replaced,0.640663,0.718504,"strict_child_lp_bound_improvement"
4.07227,atomic_split,L2.0.1.0.0,0.404159,0.415385,replaced,0.641252,0.718504,"child_lp_infeasible"
4.6101,atomic_split,L2.0.1.0.1,0.415385,0.426612,replaced,0.641917,0.718504,"strict_child_lp_bound_improvement"
5.25831,atomic_split,L2.0.1.1,0.426612,0.449065,replaced,0.643543,0.718504,"strict_child_lp_bound_improvement"
5.80034,atomic_split,L2.0.1.1.0,0.426612,0.437838,replaced,0.644371,0.718504,"strict_child_lp_bound_improvement"
6.33747,atomic_split,L2.0.1.0.0.1,0.409772,0.415385,replaced,0.644628,0.718504,"strict_child_lp_bound_improvement"
6.87765,atomic_split,L2.0.1.0.1.0,0.415385,0.420998,replaced,0.644964,0.718504,"strict_child_lp_bound_improvement"
7.42403,atomic_split,L2.0.1.0.1.1,0.420998,0.426612,replaced,0.645853,0.718504,"strict_child_lp_bound_improvement"
7.95388,atomic_split,L2.0.1.1.0.0,0.426612,0.432225,replaced,0.646145,0.718504,"strict_child_lp_bound_improvement"
8.60154,atomic_split,L2.0.1.0.0.1.0,0.409772,0.412579,replaced,0.646226,0.718504,"child_lp_infeasible"
9.14674,atomic_split,L2.0.1.0.0.1.1,0.412579,0.415385,replaced,0.646353,0.718504,"strict_child_lp_bound_improvement"
9.68688,atomic_split,L2.0.1.0.1.0.0,0.415385,0.418192,replaced,0.646492,0.718504,"strict_child_lp_bound_improvement"
10.2158,atomic_split,L2.0.1.0.1.0.1,0.418192,0.420998,replaced,0.64665,0.718504,"strict_child_lp_bound_improvement"
10.7454,atomic_split,L2.0.1.0.1.1.0,0.420998,0.423805,replaced,0.646819,0.718504,"strict_child_lp_bound_improvement"
11.2837,atomic_split,L2.0.1.0.1.1.1,0.423805,0.426612,replaced,0.647069,0.718504,"strict_child_lp_bound_improvement"
11.9303,atomic_split,L2.0.1.0.0.1.0.1,0.411175,0.412579,replaced,0.647096,0.718504,"child_lp_infeasible"
12.4669,atomic_split,L2.0.1.0.0.1.1.0,0.412579,0.413982,replaced,0.647117,0.718504,"strict_child_lp_bound_improvement"
13.0061,atomic_split,L2.0.1.1.0.0.0,0.426612,0.429418,replaced,0.647153,0.718504,"strict_child_lp_bound_improvement"
13.533,atomic_split,L2.0.1.0.0.1.1.1,0.413982,0.415385,replaced,0.647217,0.718504,"strict_child_lp_bound_improvement"
14.0688,atomic_split,L2.0.1.0.1.0.0.0,0.415385,0.416788,replaced,0.647283,0.718504,"strict_child_lp_bound_improvement"
14.5915,atomic_split,L2.0.1.0.1.0.0.1,0.416788,0.418192,replaced,0.64729,0.718504,"strict_child_lp_bound_improvement"
15.1056,atomic_split,L2.0.1.1.0.1,0.432225,0.437838,replaced,0.647352,0.718504,"strict_child_lp_bound_improvement"
15.6316,atomic_split,L2.0.1.0.1.0.1.0,0.418192,0.419595,replaced,0.647424,0.718504,"strict_child_lp_bound_improvement"
16.1552,atomic_split,L2.0.1.0.1.0.1.1,0.419595,0.420998,replaced,0.6475,0.718504,"strict_child_lp_bound_improvement"
16.6787,atomic_split,L2.0.1.0.1.1.0.0,0.420998,0.422402,replaced,0.647531,0.718504,"strict_child_lp_bound_improvement"
17.1656,terminal_mip_complete,L2.0.1.0.0.1.0.1.1,0.411877,0.412579,"INFEASIBLE",0.647545,0.718504,"native_terminal_mip_infeasible"
17.6952,terminal_mip_complete,L2.0.1.0.0.1.1.0.0,0.412579,0.41328,"INFEASIBLE",0.647559,0.718504,"native_terminal_mip_infeasible"
18.1865,terminal_mip_complete,L2.0.1.0.0.1.1.0.1,0.41328,0.413982,"INFEASIBLE",0.647579,0.718504,"native_terminal_mip_infeasible"
18.7175,atomic_split,L2.0.1.0.1.1.0.1,0.422402,0.423805,replaced,0.647586,0.718504,"strict_child_lp_bound_improvement"
19.1654,terminal_mip_complete,L2.0.1.0.0.1.1.1.0,0.413982,0.414684,"INFEASIBLE",0.647617,0.718504,"native_terminal_mip_infeasible"
20.077,terminal_mip_complete,L2.0.1.0.0.1.1.1.1,0.414684,0.415385,"INFEASIBLE",0.647649,0.718504,"native_terminal_mip_infeasible"
21.0039,terminal_mip_complete,L2.0.1.0.1.0.0.0.0,0.415385,0.416087,"INFEASIBLE",0.647661,0.718504,"native_terminal_mip_infeasible"
21.5328,atomic_split,L2.0.1.0.1.1.1.0,0.423805,0.425208,replaced,0.647681,0.718504,"strict_child_lp_bound_improvement"
22.4491,terminal_mip_complete,L2.0.1.0.1.0.0.0.1,0.416087,0.416788,"INFEASIBLE",0.647714,0.718504,"native_terminal_mip_infeasible"
23.4072,terminal_mip_complete,L2.0.1.0.1.0.0.1.0,0.416788,0.41749,"INFEASIBLE",0.647725,0.718504,"native_terminal_mip_infeasible"
23.9285,atomic_split,L2.0.1.1.0.0.1,0.429418,0.432225,replaced,0.647746,0.718504,"strict_child_lp_bound_improvement"
24.4694,atomic_split,L2.0.1.0.1.1.1.1,0.425208,0.426612,replaced,0.647748,0.718504,"strict_child_lp_bound_improvement"
25.6018,terminal_mip_complete,L2.0.1.0.1.0.0.1.1,0.41749,0.418192,"INFEASIBLE",0.647782,0.718504,"native_terminal_mip_infeasible"
26.5146,terminal_mip_complete,L2.0.1.0.1.0.1.0.0,0.418192,0.418893,"INFEASIBLE",0.647817,0.718504,"native_terminal_mip_infeasible"
27.4032,terminal_mip_complete,L2.0.1.0.1.0.1.0.1,0.418893,0.419595,"INFEASIBLE",0.647853,0.718504,"native_terminal_mip_infeasible"
