leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,status,base_lb,final_lb,cutoff,attempts,parent_replaced,closure_source,cumulative_allocated_time_seconds,cumulative_solver_time_seconds,time_while_controlling_seconds,time_while_noncontrolling_seconds,first_attempt_elapsed_seconds,last_attempt_elapsed_seconds,latest_solver_status,canonical_model_path,canonical_sha256,model_scope,row_signature,model_rows,model_columns,model_nonzeros,artifact_generations,artifact_reuses
L0,,0,-1,0,0.0048195127858143257,closed,0,1e+100,0.019278051143257303,1,0,native_static_leaf_infeasible,15.625373,5.1730000972747803,5.1730000972747803,0,0.1205384,5.3300967000000004,INFEASIBLE,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage0_trace__moderate_seed4301__c0_diag__45s\external\models\L0.lp,a57e9d772df5c74b042d38369f8f9c5282e1c865a2a675e6f9b6c0df4754c968,complete_original_compact_milp_intersected_with_static_gini_interval,a57e9d772df5c74b042d38369f8f9c5282e1c865a2a675e6f9b6c0df4754c968,11911,3376,67111,1,0
L1,,0,-1,0.0048195127858143257,0.0096390255716286514,open,0.0048195127858143257,0.0066303732109891994,0.019278051143257303,1,0,,10.302319199999999,10.303999900817871,10.303999900817871,0,5.4456077000000001,15.7821403,TIME_LIMIT,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage0_trace__moderate_seed4301__c0_diag__45s\external\models\L1.lp,03c4946184855312018f2380e1a78f825b6f79fdf7f7468cd1612cfb7dc0c626,complete_original_compact_milp_intersected_with_static_gini_interval,03c4946184855312018f2380e1a78f825b6f79fdf7f7468cd1612cfb7dc0c626,11912,3376,67359,1,0
L2,,0,-1,0.0096390255716286514,0.014458538357442978,open,0.0096390255716286514,0.0096390255716286514,0.019278051143257303,0,0,,0,0,0,0,-1,-1,not_run,,,,,,,0,0
L3,,0,-1,0.014458538357442978,0.019278051143257303,open,0.014458538357442978,0.014458538357442978,0.019278051143257303,0,0,,0,0,0,0,-1,-1,not_run,,,,,,,0,0
