panel_row_id,run_id,instance_id,V,M,scenario,round35_pattern,arm,U_proof_launch,U_anchor_launch,normalization_source,anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,proof_range_lower,proof_range_upper,anchor_width,active_width,local_leaf_id,local_lp_status,local_lp_lower_bound,interval_row_families,interval_row_family_count,cutoff_derived_rows
r36_01_V12_M1,r36_01_V12_M1__bw_p__1800s,V12_M1,12,1,v12,3_simple_ub_weaker_exact_phase_faster,BW-P,0.35720058320841552,0.39308001800510112,proof,2,0.19654000900255056,0.29481001350382585,1,0.19654000900255056,0.29481001350382585,0,0,0.35720058320841552,0.0982700045012753,0.0982700045012753,L2,OPTIMAL,0.30568549443371984,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_01_V12_M1,r36_01_V12_M1__bw_p__1800s,V12_M1,12,1,v12,3_simple_ub_weaker_exact_phase_faster,BW-P,0.35720058320841552,0.39308001800510112,proof,3,0.29481001350382585,0.39308001800510112,1,0.29481001350382585,0.35720058320841552,1,0,0.35720058320841552,0.09827000450127527,0.06239056970458967,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_01_V12_M1,r36_01_V12_M1__bw_a__1800s,V12_M1,12,1,v12,3_simple_ub_weaker_exact_phase_faster,BW-A,0.35720058320841552,0.39308001800510112,anchor,0,0,0.098270004501275279,1,0,0.098270004501275279,0,0,0.35720058320841552,0.09827000450127528,0.09827000450127528,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_01_V12_M1,r36_01_V12_M1__bw_a__1800s,V12_M1,12,1,v12,3_simple_ub_weaker_exact_phase_faster,BW-A,0.35720058320841552,0.39308001800510112,anchor,1,0.098270004501275279,0.19654000900255056,1,0.098270004501275279,0.19654000900255056,0,0,0.35720058320841552,0.09827000450127528,0.09827000450127528,L1,OPTIMAL,0.26178195424102507,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_01_V12_M1,r36_01_V12_M1__bw_a__1800s,V12_M1,12,1,v12,3_simple_ub_weaker_exact_phase_faster,BW-A,0.35720058320841552,0.39308001800510112,anchor,2,0.19654000900255056,0.29481001350382585,1,0.19654000900255056,0.29481001350382585,0,0,0.35720058320841552,0.0982700045012753,0.0982700045012753,L2,OPTIMAL,0.30568549443371984,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_01_V12_M1,r36_01_V12_M1__bw_a__1800s,V12_M1,12,1,v12,3_simple_ub_weaker_exact_phase_faster,BW-A,0.35720058320841552,0.39308001800510112,anchor,3,0.29481001350382585,0.39308001800510112,1,0.29481001350382585,0.35720058320841552,1,0,0.35720058320841552,0.09827000450127527,0.06239056970458967,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__hh__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,HH,0.71850407075497091,0.71850407075497091,proof,0,0,0.17962601768874273,1,0,0.17962601768874273,0,0,0.71850407075497091,0.17962601768874273,0.17962601768874273,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__hh__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,HH,0.71850407075497091,0.71850407075497091,proof,1,0.17962601768874273,0.35925203537748546,1,0.17962601768874273,0.35925203537748546,0,0,0.71850407075497091,0.17962601768874273,0.17962601768874273,L1,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__hh__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,HH,0.71850407075497091,0.71850407075497091,proof,2,0.35925203537748546,0.53887805306622816,1,0.35925203537748546,0.53887805306622816,0,0,0.71850407075497091,0.1796260176887427,0.1796260176887427,L2,OPTIMAL,0.58956333674838779,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__hh__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,HH,0.71850407075497091,0.71850407075497091,proof,3,0.53887805306622816,0.71850407075497091,1,0.53887805306622816,0.71850407075497091,0,0,0.71850407075497091,0.17962601768874276,0.17962601768874276,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__ss__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,SS,0.78934239680125617,0.78934239680125617,proof,0,0,0.19733559920031404,1,0,0.19733559920031404,0,0,0.78934239680125617,0.19733559920031404,0.19733559920031404,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__ss__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,SS,0.78934239680125617,0.78934239680125617,proof,1,0.19733559920031404,0.39467119840062809,1,0.19733559920031404,0.39467119840062809,0,0,0.78934239680125617,0.19733559920031404,0.19733559920031404,L1,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__ss__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,SS,0.78934239680125617,0.78934239680125617,proof,2,0.39467119840062809,0.5920067976009421,1,0.39467119840062809,0.5920067976009421,0,0,0.78934239680125617,0.19733559920031402,0.19733559920031402,L2,OPTIMAL,0.61278795053352653,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__ss__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,SS,0.78934239680125617,0.78934239680125617,proof,3,0.5920067976009421,0.78934239680125617,1,0.5920067976009421,0.78934239680125617,0,0,0.78934239680125617,0.19733559920031407,0.19733559920031407,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__bw_p__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,BW-P,0.71850407075497091,0.78934239680125617,proof,0,0,0.19733559920031404,1,0,0.19733559920031404,0,0,0.71850407075497091,0.19733559920031404,0.19733559920031404,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__bw_p__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,BW-P,0.71850407075497091,0.78934239680125617,proof,1,0.19733559920031404,0.39467119840062809,1,0.19733559920031404,0.39467119840062809,0,0,0.71850407075497091,0.19733559920031404,0.19733559920031404,L1,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__bw_p__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,BW-P,0.71850407075497091,0.78934239680125617,proof,2,0.39467119840062809,0.5920067976009421,1,0.39467119840062809,0.5920067976009421,0,0,0.71850407075497091,0.19733559920031402,0.19733559920031402,L2,OPTIMAL,0.61278795053352653,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__bw_p__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,BW-P,0.71850407075497091,0.78934239680125617,proof,3,0.5920067976009421,0.78934239680125617,1,0.5920067976009421,0.71850407075497091,1,0,0.71850407075497091,0.19733559920031407,0.1264972731540288,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__bw_a__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,BW-A,0.71850407075497091,0.78934239680125617,anchor,0,0,0.19733559920031404,1,0,0.19733559920031404,0,0,0.71850407075497091,0.19733559920031404,0.19733559920031404,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__bw_a__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,BW-A,0.71850407075497091,0.78934239680125617,anchor,1,0.19733559920031404,0.39467119840062809,1,0.19733559920031404,0.39467119840062809,0,0,0.71850407075497091,0.19733559920031404,0.19733559920031404,L1,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__bw_a__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,BW-A,0.71850407075497091,0.78934239680125617,anchor,2,0.39467119840062809,0.5920067976009421,1,0.39467119840062809,0.5920067976009421,0,0,0.71850407075497091,0.19733559920031402,0.19733559920031402,L2,OPTIMAL,0.61278795053352653,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_02_V12_M2,r36_02_V12_M2__bw_a__1800s,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,BW-A,0.71850407075497091,0.78934239680125617,anchor,3,0.5920067976009421,0.78934239680125617,1,0.5920067976009421,0.71850407075497091,1,0,0.71850407075497091,0.19733559920031407,0.1264972731540288,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__hh__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,HH,1.7493134520506337,1.7493134520506337,proof,0,0,0.23749999999999999,1,0,0.23749999999999999,0,0,0.94999999999999996,0.2375,0.2375,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__hh__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,HH,1.7493134520506337,1.7493134520506337,proof,1,0.23749999999999999,0.47499999999999998,1,0.23749999999999999,0.47499999999999998,0,0,0.94999999999999996,0.2375,0.2375,L1,OPTIMAL,1.6362929161051682,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__hh__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,HH,1.7493134520506337,1.7493134520506337,proof,2,0.47499999999999998,0.71249999999999991,1,0.47499999999999998,0.71249999999999991,0,0,0.94999999999999996,0.23749999999999993,0.23749999999999993,L2,OPTIMAL,1.5823276849906989,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__hh__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,HH,1.7493134520506337,1.7493134520506337,proof,3,0.71249999999999991,0.94999999999999996,1,0.71249999999999991,0.94999999999999996,0,0,0.94999999999999996,0.23750000000000004,0.23750000000000004,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__ss__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,SS,1.7576833851330294,1.7576833851330294,proof,0,0,0.23749999999999999,1,0,0.23749999999999999,0,0,0.94999999999999996,0.2375,0.2375,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__ss__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,SS,1.7576833851330294,1.7576833851330294,proof,1,0.23749999999999999,0.47499999999999998,1,0.23749999999999999,0.47499999999999998,0,0,0.94999999999999996,0.2375,0.2375,L1,OPTIMAL,1.6362929161051667,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__ss__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,SS,1.7576833851330294,1.7576833851330294,proof,2,0.47499999999999998,0.71249999999999991,1,0.47499999999999998,0.71249999999999991,0,0,0.94999999999999996,0.23749999999999993,0.23749999999999993,L2,OPTIMAL,1.5823276849906986,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__ss__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,SS,1.7576833851330294,1.7576833851330294,proof,3,0.71249999999999991,0.94999999999999996,1,0.71249999999999991,0.94999999999999996,0,0,0.94999999999999996,0.23750000000000004,0.23750000000000004,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__bw_p__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,BW-P,1.7493134520506337,1.7576833851330294,proof,0,0,0.23749999999999999,1,0,0.23749999999999999,0,0,0.94999999999999996,0.2375,0.2375,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__bw_p__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,BW-P,1.7493134520506337,1.7576833851330294,proof,1,0.23749999999999999,0.47499999999999998,1,0.23749999999999999,0.47499999999999998,0,0,0.94999999999999996,0.2375,0.2375,L1,OPTIMAL,1.6362929161051682,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__bw_p__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,BW-P,1.7493134520506337,1.7576833851330294,proof,2,0.47499999999999998,0.71249999999999991,1,0.47499999999999998,0.71249999999999991,0,0,0.94999999999999996,0.23749999999999993,0.23749999999999993,L2,OPTIMAL,1.5823276849906989,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__bw_p__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,BW-P,1.7493134520506337,1.7576833851330294,proof,3,0.71249999999999991,0.94999999999999996,1,0.71249999999999991,0.94999999999999996,0,0,0.94999999999999996,0.23750000000000004,0.23750000000000004,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__bw_a__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,BW-A,1.7493134520506337,1.7576833851330294,anchor,0,0,0.23749999999999999,1,0,0.23749999999999999,0,0,0.94999999999999996,0.2375,0.2375,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__bw_a__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,BW-A,1.7493134520506337,1.7576833851330294,anchor,1,0.23749999999999999,0.47499999999999998,1,0.23749999999999999,0.47499999999999998,0,0,0.94999999999999996,0.2375,0.2375,L1,OPTIMAL,1.6362929161051682,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__bw_a__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,BW-A,1.7493134520506337,1.7576833851330294,anchor,2,0.47499999999999998,0.71249999999999991,1,0.47499999999999998,0.71249999999999991,0,0,0.94999999999999996,0.23749999999999993,0.23749999999999993,L2,OPTIMAL,1.5823276849906989,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_03_high_imbalance_seed3202,r36_03_high_imbalance_seed3202__bw_a__1800s,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,BW-A,1.7493134520506337,1.7576833851330294,anchor,3,0.71249999999999991,0.94999999999999996,1,0.71249999999999991,0.94999999999999996,0,0,0.94999999999999996,0.23750000000000004,0.23750000000000004,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,HH,0.35363892908469974,0.35363892908469974,proof,0,0,0.088409732271174934,1,0,0.088409732271174934,0,0,0.35363892908469974,0.08840973227117493,0.08840973227117493,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,HH,0.35363892908469974,0.35363892908469974,proof,1,0.088409732271174934,0.17681946454234987,1,0.088409732271174934,0.17681946454234987,0,0,0.35363892908469974,0.08840973227117493,0.08840973227117493,L1,OPTIMAL,0.15661358654541371,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
