round_id,comparison,panel_row_id,instance_id,V,M,scenario,round35_pattern,left_arm,right_arm,left_U_proof,right_U_proof,same_proof_incumbent,left_U_anchor,right_U_anchor,same_anchor,left_normalization_source,right_normalization_source,left_strict_certificate,right_strict_certificate,left_final_common_ub_gap,right_final_common_ub_gap,right_minus_left_final_gap,left_process_seconds,right_process_seconds,left_exact_phase_seconds,right_exact_phase_seconds,right_over_left_exact_phase_ratio,left_work,right_work,left_nodes,right_nodes,left_actual_splits,right_actual_splits,left_max_depth,right_max_depth,left_terminal_mip_calls,right_terminal_mip_calls,initial_geometry_changed,initial_lp_sequence_changed,controlling_sequence_changed,target_sequence_changed,split_sequence_changed,actual_split_decisions_changed,closure_sequence_changed,downstream_sequence_changed,pre_first_split_sequence_changed,both_arms_zero_actual_splits,trajectory_diff_despite_zero_splits,first_divergence_before_split,left_first_split_process_seconds,right_first_split_process_seconds,causal_outcome,outcome_basis,round35_expected_direction,round35_direction_match,auc_status,auc_convention,common_window_start_seconds,common_window_end_seconds,common_window_seconds,left_normalized_proof_auc,right_normalized_proof_auc,right_minus_left_proof_auc,left_normalized_gap_auc,right_normalized_gap_auc,geometry_exposure
36,HH_vs_BW-P_geometry,r36_01_V12_M1,V12_M1,12,1,v12,3_simple_ub_weaker_exact_phase_faster,HH,BW-P,0.3572005832084155,0.3572005832084155,True,0.3572005832084155,0.3930800180051011,False,proof,proof,True,True,2.797309884512809e-15,0.0,-2.797309884512809e-15,29.8035386,27.5810572,23.5510348,21.282535199999998,0.9036772855518008,35.46318543974309,34.63024290217165,5867.0,3400.0,0,2,0,2,1,2,True,True,True,True,True,True,True,True,True,False,False,True,nan,7.7815520000000005,left_win,common_window_proof_auc,right_win,False,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,6.3095354,27.5724207,21.2628853,0.9229772415229439,0.8881841339888882,-0.034793107534055775,0.07702275847705628,0.11181586601111149,True
36,HH_vs_BW-P_geometry,r36_02_V12_M2,V12_M2,12,2,v12,3_simple_ub_weaker_exact_phase_faster,HH,BW-P,0.7185040707549709,0.7185040707549709,True,0.7185040707549709,0.7893423968012562,False,proof,proof,True,True,5.099116526108658e-15,0.0,-5.099116526108658e-15,124.5036529,121.986168,117.5627838,115.06062650000001,0.9787164167169032,219.71345731112058,217.08507572893578,2107.0,2878.0,2,3,2,3,2,2,True,True,True,True,True,True,True,True,True,False,False,True,8.6391491,8.7453015,right_win,common_window_proof_auc,right_win,True,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,6.9524973,121.9826212,115.03012389999999,0.9132688943084506,0.9394075705571463,0.026138676248695737,0.08673110569155028,0.060592429442855276,True
36,HH_vs_BW-P_geometry,r36_03_high_imbalance_seed3202,high_imbalance_seed3202,20,3,high_imbalance,4_simple_ub_weaker_exact_phase_slower,HH,BW-P,1.7493134520506337,1.7493134520506337,True,1.7493134520506337,1.7576833851330294,False,proof,proof,True,True,7.615945718524238e-16,7.615945718524238e-16,0.0,232.9483067,234.3771855,217.03036089999998,217.5666524,1.002471043672305,408.74551643281535,408.74551643281535,3605.0,3605.0,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,nan,nan,left_win,common_window_proof_auc,left_win,True,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,16.820438,232.9439847,216.1235467,0.9688789358771402,0.96524141443945,-0.003637521437690237,0.03112106412285795,0.03475858556055297,True
36,HH_vs_BW-P_geometry,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,HH,BW-P,0.35363892908469974,0.35363892908469974,True,0.35363892908469974,0.42185791230189496,False,proof,proof,True,True,1.9280586165897106e-09,1.9105957712405717e-14,-1.9280395106319982e-09,137.8279123,339.1103585,133.18830160000002,334.0120547,2.507818259467917,225.66341762426467,581.4745451660148,8861.0,14952.0,1,0,1,0,3,2,True,True,True,True,True,True,True,True,True,False,False,True,136.75661069999998,nan,left_win,common_window_proof_auc,left_win,True,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,5.1070658,137.8207448,132.713679,0.9168653844474112,0.789969606095233,-0.1268957783521781,0.08313461555259015,0.21003039390476638,True
36,HH_vs_BW-P_geometry,r36_05_tight_T_seed5103,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,HH,BW-P,0.2849628509699851,0.2849628509699851,True,0.2849628509699851,0.47493373175620823,False,proof,proof,True,True,1.3666644572788014e-15,5.857133388337721e-16,-7.809511184450293e-16,392.7174894,739.2262992,363.22965869999996,709.8106730999999,1.954164964503214,714.6753034136082,1430.4033409660249,7316.0,15476.0,2,1,2,1,3,1,True,True,True,True,True,True,True,True,True,False,False,True,389.56183070000003,31.6062261,left_win,common_window_proof_auc,left_win,True,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,29.4970662,392.7139773,363.2169111,0.868000804521503,0.8506337168468732,-0.017367087674629838,0.1319991954784968,0.14936628315312644,True
36,HH_vs_BW-P_geometry,r36_06_moderate_seed5301,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,HH,BW-P,0.16885733659692667,0.16885733659692667,True,0.16885733659692667,0.24325805444040238,False,proof,proof,False,False,0.4906119438406776,0.24759119463946438,-0.2430207492012132,1785.0432843,1785.0343334,1764.0448615,1763.7885708,0.999854714182392,3692.5278646595584,3633.4015823713034,9016.0,16466.0,0,0,0,0,1,2,True,True,True,True,True,True,True,True,True,True,True,True,nan,nan,right_win,final_common_ub_gap,right_win,True,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,21.254948,1785.0297916,1763.7748436,0.5091015744717275,0.6848560255859927,0.1757544511142652,0.49089842552827256,0.315143974414007,True
36,HH_vs_BW-P_geometry,r36_07_high_imbalance_seed5203,high_imbalance_seed5203,20,3,high_imbalance,3_simple_ub_weaker_exact_phase_faster,HH,BW-P,2.3524097575828193,2.3524097575828193,True,2.3524097575828193,2.3643426812899904,False,proof,proof,True,True,5.852197076200602e-15,5.852197076200602e-15,0.0,158.7652222,158.4344086,144.3123392,143.91728080000001,0.9972624766378952,247.00505883848243,247.00505883848243,2785.0,2785.0,5,5,5,5,3,3,False,False,False,False,False,False,False,False,False,False,False,False,154.61688299999997,154.2791278,left_win,common_window_proof_auc,right_win,False,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,14.5273938,158.4295491,143.9021553,0.9528526727093528,0.9524784854125148,-0.0003741872968379566,0.047147327290648654,0.04752151458748694,True
36,HH_vs_BW-P_geometry,r36_08_tight_T_seed5102,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,HH,BW-P,0.3623546627845846,0.3623546627845846,True,0.3623546627845846,0.440522065322945,False,proof,proof,False,False,0.05235506215396187,0.09409192684069524,0.04173686468673337,1785.029116,1785.065416,1767.2024881,1767.3300500999999,1.0000721830129025,3538.0684848317314,3712.202999748138,15564.0,25085.0,0,1,0,1,2,1,True,True,True,True,True,True,True,True,True,False,False,True,nan,20.9126459,left_win,final_common_ub_gap,right_win,False,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,17.8368494,1785.0227395,1767.1858901,0.8121959618897118,0.8945583659487732,0.08236240405906146,0.18780403811028715,0.10544163405122438,True
36,HH_vs_BW-P_geometry,r36_09_round31_sealed_moderate_V50_seed1112848618,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,HH,BW-P,0.6874838397370203,0.6874838397370203,True,0.6874838397370203,0.7588125173791058,False,proof,proof,False,False,0.08301750811765535,0.17960193265116003,0.09658442453350469,3585.1295071,3585.1624666,3428.0104324999998,3428.2816188999996,1.000079108977449,11028.53738593387,10522.388143394886,1317.0,593.0,0,1,0,1,1,1,True,True,True,True,True,True,False,True,True,False,False,True,nan,215.8678477,left_win,final_common_ub_gap,left_win,True,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,157.1276055,3585.1221775,3427.994572,0.8782389055805809,0.8170693240450402,-0.06116958153554068,0.12176109441941896,0.18293067595496026,True
36,HH_vs_BW-P_geometry,r36_10_high_imbalance_seed6202,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,HH,BW-P,9.820664665302525,9.820664665302525,True,9.820664665302525,10.82672037080388,False,proof,proof,False,False,0.15806489674137436,0.15806489674137436,0.0,3585.1236915,3585.1422698,3562.4122368,3563.3923192,1.000275117626724,8672.97224801146,8518.454963800314,6747.0,6499.0,0,0,0,0,1,1,False,False,True,False,False,False,False,True,True,True,True,True,nan,nan,right_win,common_window_proof_auc,left_win,False,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,22.7200873,3585.1103113,3562.3902239999998,0.8361421627562877,0.8363670595092161,0.00022489675292831552,0.16385783724371103,0.16363294049078284,True
