panel_row_id,run_id,instance_id,V,M,scenario,round35_pattern,arm,U_proof_launch,U_anchor_launch,normalization_source,sequence,phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
r36_07_high_imbalance_seed5203,r36_07_high_imbalance_seed5203__bw_a__1800s,high_imbalance_seed5203,20,3,high_imbalance,3_simple_ub_weaker_exact_phase_faster,BW-A,2.3524097575828193,2.3643426812899904,anchor,2,1,L1,next_leaf,2.25897,2.30704,2.30704,2.35241,target_reached_requeue,INTERRUPTED,2.31775,1,0,1,0.443,0.999377,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__hh__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,HH,0.3623546627845846,0.3623546627845846,proof,0,1,L1,next_leaf,0.206824,0.271766,0.271766,0.362355,target_reached_requeue,INTERRUPTED,0.287707,1,0,1,1.476,2.59606,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__ss__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,SS,0.440522065322945,0.440522065322945,proof,0,1,L0,next_leaf,0.195931,0.220261,0.220261,0.440522,target_reached_requeue,INTERRUPTED,0.230593,1,0,1,0.492,1.07038,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__ss__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,SS,0.440522065322945,0.440522065322945,proof,1,1,L1,next_leaf,0.220834,0.230593,0.230593,0.440522,target_reached_requeue,INTERRUPTED,0.255653,1,0,1,0.56,1.25289,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__ss__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,SS,0.440522065322945,0.440522065322945,proof,2,1,L0.1,next_leaf,0.230593,0.255653,0.255653,0.440522,exact_closure,INFEASIBLE,1e+100,0,1,0,1.376,2.65327,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__ss__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,SS,0.440522065322945,0.440522065322945,proof,3,1,L2,next_leaf,0.32826,0.330392,0.330392,0.362355,target_reached_requeue,INTERRUPTED,0.330409,1,0,1,0.38,0.834851,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__bw_p__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,BW-P,0.3623546627845846,0.440522065322945,proof,0,1,L0,next_leaf,0.195931,0.220261,0.220261,0.362355,target_reached_requeue,INTERRUPTED,0.231047,1,0,1,0.522,1.17989,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__bw_p__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,BW-P,0.3623546627845846,0.440522065322945,proof,1,1,L1,next_leaf,0.220834,0.231047,0.231047,0.362355,target_reached_requeue,INTERRUPTED,0.256787,1,0,1,0.619,1.37847,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__bw_p__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,BW-P,0.3623546627845846,0.440522065322945,proof,2,1,L0.1,next_leaf,0.231047,0.256787,0.256787,0.362355,exact_closure,INFEASIBLE,1e+100,0,1,0,0.997,1.80637,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__bw_a__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,BW-A,0.3623546627845846,0.440522065322945,anchor,0,1,L0,next_leaf,0.195931,0.220261,0.220261,0.362355,target_reached_requeue,INTERRUPTED,0.231047,1,0,1,0.524,1.17989,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__bw_a__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,BW-A,0.3623546627845846,0.440522065322945,anchor,1,1,L1,next_leaf,0.220834,0.231047,0.231047,0.362355,target_reached_requeue,INTERRUPTED,0.256787,1,0,1,0.621,1.37847,1,c6_next_strict_frontier_bound_reached_requeue
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__bw_a__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,BW-A,0.3623546627845846,0.440522065322945,anchor,2,1,L0.1,next_leaf,0.231047,0.256787,0.256787,0.362355,exact_closure,INFEASIBLE,1e+100,0,1,0,0.997,1.80637,1,c6_next_strict_frontier_bound_reached_requeue
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__hh__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,HH,0.6874838397370203,0.6874838397370203,proof,0,1,L1,next_leaf,0.471145,0.515613,0.515613,0.687484,target_reached_requeue,INTERRUPTED,0.516466,1,0,1,34.026,84.6635,1,c6_next_strict_frontier_bound_reached_requeue
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__ss__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,SS,0.7588125173791058,0.7588125173791058,proof,0,1,L0,next_leaf,0.39665,0.484469,0.484469,0.758813,target_reached_requeue,INTERRUPTED,0.51295,1,0,1,23.143,54.4831,1,c6_next_strict_frontier_bound_reached_requeue
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__ss__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,SS,0.7588125173791058,0.7588125173791058,proof,1,1,L1,next_leaf,0.484469,0.51295,0.51295,0.758813,target_reached_requeue,INTERRUPTED,0.521126,1,0,1,29.778,77.7109,1,c6_next_strict_frontier_bound_reached_requeue
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__ss__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,SS,0.7588125173791058,0.7588125173791058,proof,2,1,L0.1,next_leaf,0.51295,0.521126,0.521126,0.758813,target_reached_requeue,INTERRUPTED,0.536005,1,0,1,30.969,74.7338,1,c6_next_strict_frontier_bound_reached_requeue
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__bw_p__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,BW-P,0.6874838397370203,0.7588125173791058,proof,0,1,L0,next_leaf,0.39665,0.484469,0.484469,0.687484,target_reached_requeue,INTERRUPTED,0.490412,1,0,1,17.743,41.678,1,c6_next_strict_frontier_bound_reached_requeue
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__bw_p__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,BW-P,0.6874838397370203,0.7588125173791058,proof,1,1,L1,next_leaf,0.484469,0.490412,0.490412,0.687484,target_reached_requeue,INTERRUPTED,0.506414,1,0,1,17.723,44.2174,1,c6_next_strict_frontier_bound_reached_requeue
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__bw_p__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,BW-P,0.6874838397370203,0.7588125173791058,proof,2,1,L0.1,next_leaf,0.490412,0.506414,0.506414,0.687484,target_reached_requeue,INTERRUPTED,0.512057,1,0,1,19.075,45.9887,1,c6_next_strict_frontier_bound_reached_requeue
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__bw_a__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,BW-A,0.6874838397370203,0.7588125173791058,anchor,0,1,L0,next_leaf,0.39665,0.484469,0.484469,0.687484,target_reached_requeue,INTERRUPTED,0.490412,1,0,1,17.711,41.678,1,c6_next_strict_frontier_bound_reached_requeue
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__bw_a__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,BW-A,0.6874838397370203,0.7588125173791058,anchor,1,1,L1,next_leaf,0.484469,0.490412,0.490412,0.687484,target_reached_requeue,INTERRUPTED,0.506414,1,0,1,17.784,44.2174,1,c6_next_strict_frontier_bound_reached_requeue
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__bw_a__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,BW-A,0.6874838397370203,0.7588125173791058,anchor,2,1,L0.1,next_leaf,0.490412,0.506414,0.506414,0.687484,target_reached_requeue,INTERRUPTED,0.512057,1,0,1,19.177,45.9887,1,c6_next_strict_frontier_bound_reached_requeue
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__hh__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,HH,9.820664665302525,9.820664665302525,proof,0,1,L2,next_leaf,7.40701,7.55572,7.55572,9.82066,target_reached_requeue,INTERRUPTED,7.78506,1,0,1,15.554,35.5978,1,c6_next_strict_frontier_bound_reached_requeue
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__hh__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,HH,9.820664665302525,9.820664665302525,proof,1,1,L3,next_leaf,7.55572,7.78506,7.78506,9.82066,target_reached_requeue,INTERRUPTED,8.1917,1,0,1,12.214,28.5499,1,c6_next_strict_frontier_bound_reached_requeue
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__ss__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,SS,10.82672037080388,10.82672037080388,proof,0,1,L2,next_leaf,7.40701,7.55572,7.55572,10.8267,target_reached_requeue,INTERRUPTED,7.78506,1,0,1,15.36,35.6018,1,c6_next_strict_frontier_bound_reached_requeue
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__ss__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,SS,10.82672037080388,10.82672037080388,proof,1,1,L3,next_leaf,7.55572,7.78506,7.78506,10.7335,target_reached_requeue,INTERRUPTED,7.82047,1,0,1,9.419,23.5874,1,c6_next_strict_frontier_bound_reached_requeue
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__bw_p__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,BW-P,9.820664665302525,10.82672037080388,proof,0,1,L2,next_leaf,7.40701,7.55572,7.55572,9.82066,target_reached_requeue,INTERRUPTED,7.78506,1,0,1,15.544,35.5978,1,c6_next_strict_frontier_bound_reached_requeue
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__bw_p__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,BW-P,9.820664665302525,10.82672037080388,proof,1,1,L3,next_leaf,7.55572,7.78506,7.78506,9.82066,target_reached_requeue,INTERRUPTED,8.1917,1,0,1,11.873,28.5499,1,c6_next_strict_frontier_bound_reached_requeue
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__bw_a__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,BW-A,9.820664665302525,10.82672037080388,anchor,0,1,L2,next_leaf,7.40701,7.55572,7.55572,9.82066,target_reached_requeue,INTERRUPTED,7.78506,1,0,1,16.056,35.5978,1,c6_next_strict_frontier_bound_reached_requeue
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__bw_a__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,BW-A,9.820664665302525,10.82672037080388,anchor,1,1,L3,next_leaf,7.55572,7.78506,7.78506,9.82066,target_reached_requeue,INTERRUPTED,8.1917,1,0,1,12.32,28.5499,1,c6_next_strict_frontier_bound_reached_requeue
r36_11_tight_T_seed6102,r36_11_tight_T_seed6102__hh__3600s,tight_T_seed6102,50,3,tight_T,5_simple_certification_or_final_gap_regression,HH,0.6855974831044359,0.6855974831044359,proof,0,1,L1,next_leaf,0.486616,0.514198,0.514198,0.685597,target_reached_requeue,INTERRUPTED,0.558341,1,0,1,21.362,53.8723,1,c6_next_strict_frontier_bound_reached_requeue
r36_11_tight_T_seed6102,r36_11_tight_T_seed6102__hh__3600s,tight_T_seed6102,50,3,tight_T,5_simple_certification_or_final_gap_regression,HH,0.6855974831044359,0.6855974831044359,proof,1,1,L1.1,next_leaf,0.558341,0.623055,0.623055,0.675606,target_reached_requeue,INTERRUPTED,0.62306,1,0,1,2441.27,6875.32,733,c6_next_strict_frontier_bound_reached_requeue
r36_11_tight_T_seed6102,r36_11_tight_T_seed6102__hh__3600s,tight_T_seed6102,50,3,tight_T,5_simple_certification_or_final_gap_regression,HH,0.6855974831044359,0.6855974831044359,proof,2,1,L2,next_leaf,0.623055,0.62306,0.62306,0.675606,target_reached_requeue,INTERRUPTED,0.624096,1,0,1,5.843,14.8531,1,c6_next_strict_frontier_bound_reached_requeue
r36_11_tight_T_seed6102,r36_11_tight_T_seed6102__ss__3600s,tight_T_seed6102,50,3,tight_T,5_simple_certification_or_final_gap_regression,SS,0.8431367355053666,0.8431367355053666,proof,0,1,L1,next_leaf,0.507578,0.632353,0.632353,0.670415,deadline_open,TIME_LIMIT,0.614321,0,0,0,3544.77,10321.1,1619,c6_next_strict_frontier_bound_reached_requeue
r36_11_tight_T_seed6102,r36_11_tight_T_seed6102__bw_p__3600s,tight_T_seed6102,50,3,tight_T,5_simple_certification_or_final_gap_regression,BW-P,0.6855974831044359,0.8431367355053666,proof,0,1,L1,next_leaf,0.507578,0.632353,0.632353,0.685597,deadline_open,TIME_LIMIT,0.611652,0,0,0,3466.35,10916.7,562,c6_next_strict_frontier_bound_reached_requeue
r36_11_tight_T_seed6102,r36_11_tight_T_seed6102__bw_a__3600s,tight_T_seed6102,50,3,tight_T,5_simple_certification_or_final_gap_regression,BW-A,0.6855974831044359,0.8431367355053666,anchor,0,1,L1,next_leaf,0.507578,0.632353,0.632353,0.685597,deadline_open,TIME_LIMIT,0.611652,0,0,0,3466.38,10896.9,562,c6_next_strict_frontier_bound_reached_requeue
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__hh__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,HH,0.40669239072992647,0.40669239072992647,proof,0,1,L1,next_leaf,0.265457,0.305019,0.305019,0.406692,target_reached_requeue,INTERRUPTED,0.309393,1,0,1,57.027,162.392,1,c6_next_strict_frontier_bound_reached_requeue
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__ss__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,SS,0.6327934627353216,0.6327934627353216,proof,0,1,L0,next_leaf,0.20182,0.316077,0.316077,0.632793,target_reached_requeue,INTERRUPTED,0.316262,1,0,1,777.428,2417.06,1,c6_next_strict_frontier_bound_reached_requeue
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__ss__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,SS,0.6327934627353216,0.6327934627353216,proof,1,1,L1,next_leaf,0.316077,0.316262,0.316262,0.632793,target_reached_requeue,INTERRUPTED,0.316941,1,0,1,8.851,23.8934,1,c6_next_strict_frontier_bound_reached_requeue
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__ss__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,SS,0.6327934627353216,0.6327934627353216,proof,2,1,L0.1,next_leaf,0.316262,0.316397,0.316397,0.632793,target_reached_requeue,INTERRUPTED,0.316963,1,0,1,433.086,1378.21,1,c6_next_strict_frontier_bound_reached_requeue
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__bw_p__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,BW-P,0.40669239072992647,0.6327934627353216,proof,0,1,L0,next_leaf,0.20182,0.316077,0.316077,0.406692,target_reached_requeue,INTERRUPTED,0.316413,1,0,1,363.396,1113.39,1,c6_next_strict_frontier_bound_reached_requeue
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__bw_p__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,BW-P,0.40669239072992647,0.6327934627353216,proof,1,1,L1,next_leaf,0.316077,0.316397,0.316397,0.406692,target_reached_requeue,INTERRUPTED,0.316948,1,0,1,9.293,26.2801,1,c6_next_strict_frontier_bound_reached_requeue
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__bw_p__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,BW-P,0.40669239072992647,0.6327934627353216,proof,2,1,L0.1,next_leaf,0.316413,0.316948,0.316948,0.406692,target_reached_requeue,INTERRUPTED,0.318131,1,0,1,131.794,392.707,1,c6_next_strict_frontier_bound_reached_requeue
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__bw_a__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,BW-A,0.40669239072992647,0.6327934627353216,anchor,0,1,L0,next_leaf,0.20182,0.316077,0.316077,0.406692,target_reached_requeue,INTERRUPTED,0.316413,1,0,1,363.625,1113.39,1,c6_next_strict_frontier_bound_reached_requeue
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__bw_a__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,BW-A,0.40669239072992647,0.6327934627353216,anchor,1,1,L1,next_leaf,0.316077,0.316397,0.316397,0.406692,target_reached_requeue,INTERRUPTED,0.316948,1,0,1,9.339,26.2801,1,c6_next_strict_frontier_bound_reached_requeue
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__bw_a__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,BW-A,0.40669239072992647,0.6327934627353216,anchor,2,1,L0.1,next_leaf,0.316413,0.316948,0.316948,0.406692,target_reached_requeue,INTERRUPTED,0.318131,1,0,1,131.702,392.707,1,c6_next_strict_frontier_bound_reached_requeue
r36_13_moderate_seed4302,r36_13_moderate_seed4302__hh__1800s,moderate_seed4302,20,3,moderate,2_simple_ub_weaker_exact_phase_similar,HH,0.04854285887126694,0.04854285887126694,proof,0,1,L0,next_leaf,0,0.0121357,0.0121357,0.0485429,target_reached_requeue,INTERRUPTED,0.0125207,1,0,1,21.564,41.4398,297,c6_next_strict_frontier_bound_reached_requeue
r36_13_moderate_seed4302,r36_13_moderate_seed4302__hh__1800s,moderate_seed4302,20,3,moderate,2_simple_ub_weaker_exact_phase_similar,HH,0.04854285887126694,0.04854285887126694,proof,1,1,L1,next_leaf,0.0121357,0.0125207,0.0125207,0.0485429,target_reached_requeue,INTERRUPTED,0.0127139,1,0,1,113.983,232.621,1024,c6_next_strict_frontier_bound_reached_requeue
r36_13_moderate_seed4302,r36_13_moderate_seed4302__ss__1800s,moderate_seed4302,20,3,moderate,2_simple_ub_weaker_exact_phase_similar,SS,0.06607699113576627,0.06607699113576627,proof,0,1,L0,next_leaf,0,0.0165192,0.0165192,0.066077,target_reached_requeue,INTERRUPTED,0.0167464,1,0,1,113.526,217.49,2001,c6_next_strict_frontier_bound_reached_requeue
r36_13_moderate_seed4302,r36_13_moderate_seed4302__ss__1800s,moderate_seed4302,20,3,moderate,2_simple_ub_weaker_exact_phase_similar,SS,0.06607699113576627,0.06607699113576627,proof,1,1,L1,next_leaf,0.0165192,0.0167464,0.0167464,0.066077,target_reached_requeue,INTERRUPTED,0.0167489,1,0,1,106.023,219.78,883,c6_next_strict_frontier_bound_reached_requeue
r36_13_moderate_seed4302,r36_13_moderate_seed4302__bw_p__1800s,moderate_seed4302,20,3,moderate,2_simple_ub_weaker_exact_phase_similar,BW-P,0.04854285887126694,0.06607699113576627,proof,0,1,L0,next_leaf,0,0.0165192,0.0165192,0.0485429,target_reached_requeue,INTERRUPTED,0.0167963,1,0,1,119.976,228.354,1525,c6_next_strict_frontier_bound_reached_requeue
r36_13_moderate_seed4302,r36_13_moderate_seed4302__bw_p__1800s,moderate_seed4302,20,3,moderate,2_simple_ub_weaker_exact_phase_similar,BW-P,0.04854285887126694,0.06607699113576627,proof,1,1,L1,next_leaf,0.0165192,0.0167963,0.0167963,0.039111,target_reached_requeue,INTERRUPTED,0.0168132,1,0,1,99.165,190.341,1484,c6_next_strict_frontier_bound_reached_requeue
r36_13_moderate_seed4302,r36_13_moderate_seed4302__bw_a__1800s,moderate_seed4302,20,3,moderate,2_simple_ub_weaker_exact_phase_similar,BW-A,0.04854285887126694,0.06607699113576627,anchor,0,1,L0,next_leaf,0,0.0165192,0.0165192,0.0485429,target_reached_requeue,INTERRUPTED,0.0167963,1,0,1,119.637,228.354,1525,c6_next_strict_frontier_bound_reached_requeue
r36_13_moderate_seed4302,r36_13_moderate_seed4302__bw_a__1800s,moderate_seed4302,20,3,moderate,2_simple_ub_weaker_exact_phase_similar,BW-A,0.04854285887126694,0.06607699113576627,anchor,1,1,L1,next_leaf,0.0165192,0.0167963,0.0167963,0.039111,target_reached_requeue,INTERRUPTED,0.0168132,1,0,1,99.265,190.341,1484,c6_next_strict_frontier_bound_reached_requeue
r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459,r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459__hh__1800s,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,1_simple_ub_not_weaker_simple_faster,HH,4.356924112605589,4.356924112605589,proof,0,1,L2,next_leaf,4.24309,4.30298,4.30298,4.35692,target_reached_requeue,INTERRUPTED,4.31452,1,0,1,0.494,0.771291,1,c6_next_strict_frontier_bound_reached_requeue
r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459,r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459__hh__1800s,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,1_simple_ub_not_weaker_simple_faster,HH,4.356924112605589,4.356924112605589,proof,1,1,L3,next_leaf,4.30298,4.31452,4.31452,4.35692,target_reached_requeue,INTERRUPTED,4.33097,1,0,1,0.085,0.162177,0,c6_next_strict_frontier_bound_reached_requeue
r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459,r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459__hh__1800s,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,1_simple_ub_not_weaker_simple_faster,HH,4.356924112605589,4.356924112605589,proof,2,1,L2.1,next_leaf,4.31452,4.33097,4.33097,4.35692,exact_closure,INFEASIBLE,1e+100,0,1,0,0.573,0.788517,1,c6_next_strict_frontier_bound_reached_requeue
r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459,r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459__ss__1800s,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,1_simple_ub_not_weaker_simple_faster,SS,4.356924112605589,4.356924112605589,proof,0,1,L2,next_leaf,4.24309,4.30298,4.30298,4.35692,target_reached_requeue,INTERRUPTED,4.31452,1,0,1,0.496,0.771291,1,c6_next_strict_frontier_bound_reached_requeue
r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459,r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459__ss__1800s,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,1_simple_ub_not_weaker_simple_faster,SS,4.356924112605589,4.356924112605589,proof,1,1,L3,next_leaf,4.30298,4.31452,4.31452,4.35692,target_reached_requeue,INTERRUPTED,4.33097,1,0,1,0.0860002,0.162177,0,c6_next_strict_frontier_bound_reached_requeue
r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459,r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459__ss__1800s,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,1_simple_ub_not_weaker_simple_faster,SS,4.356924112605589,4.356924112605589,proof,2,1,L2.1,next_leaf,4.31452,4.33097,4.33097,4.35692,exact_closure,INFEASIBLE,1e+100,0,1,0,0.569,0.788517,1,c6_next_strict_frontier_bound_reached_requeue
r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459,r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459__bw_p__1800s,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,1_simple_ub_not_weaker_simple_faster,BW-P,4.356924112605589,4.356924112605589,proof,0,1,L2,next_leaf,4.24309,4.30298,4.30298,4.35692,target_reached_requeue,INTERRUPTED,4.31452,1,0,1,0.499,0.771291,1,c6_next_strict_frontier_bound_reached_requeue
r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459,r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459__bw_p__1800s,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,1_simple_ub_not_weaker_simple_faster,BW-P,4.356924112605589,4.356924112605589,proof,1,1,L3,next_leaf,4.30298,4.31452,4.31452,4.35692,target_reached_requeue,INTERRUPTED,4.33097,1,0,1,0.086,0.162177,0,c6_next_strict_frontier_bound_reached_requeue
r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459,r36_14_round32_multi_m_high_imbalance_V20_M2_seed1052706459__bw_p__1800s,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,1_simple_ub_not_weaker_simple_faster,BW-P,4.356924112605589,4.356924112605589,proof,2,1,L2.1,next_leaf,4.31452,4.33097,4.33097,4.35692,exact_closure,INFEASIBLE,1e+100,0,1,0,0.565,0.788517,1,c6_next_strict_frontier_bound_reached_requeue
