leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,closure_source,lower_bound_sources
L0,"",0,-1,0,0.23749999999999999,0,2.3524097575828193,empty,1,0,1,0,0,"complete_parent_lp_infeasible","objective_nonnegative_penalty_G_floor"
L1,"",0,-1,0.23749999999999999,0.47499999999999998,0.23749999999999999,2.258965497085816,replaced,1,1,0,2.258965497085816,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L2,"",0,-1,0.47499999999999998,0.71249999999999991,0.47499999999999998,1.9814255024217624,replaced,1,1,0,1.9814255024217624,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L3,"",0,-1,0.71249999999999991,0.94999999999999996,0.71249999999999991,1e+100,empty,1,1,0,2.1976615213567423,1,"native_terminal_mip_infeasible","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;native_terminal_mip_bound"
L1.0,"L1",1,0,0.23749999999999999,0.35624999999999996,2.258965497085816,2.3524097575828193,empty,1,0,1,0,0,"complete_child_lp_infeasible","inherited_parent_lp_bound"
L1.1,"L1",1,1,0.35624999999999996,0.47499999999999998,2.286031789431858,2.286031789431858,open,1,1,0,2.286031789431858,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0,"L2",1,0,0.47499999999999998,0.59375,1.9883255556665396,1.9883255556665396,replaced,1,1,0,1.9883255556665396,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.1,"L2",1,1,0.59375,0.71249999999999991,2.078911521356742,2.078911521356742,open,1,1,0,2.078911521356742,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.0,"L2.0",2,0,0.47499999999999998,0.53437500000000004,2.0015184249408859,2.0015184249408859,replaced,1,1,0,2.0015184249408859,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.1,"L2.0",2,1,0.53437500000000004,0.59375,2.022482394405031,2.022482394405031,replaced,1,1,0,2.022482394405031,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.0.0,"L2.0.0",3,0,0.47499999999999998,0.50468749999999996,2.1200809508057481,2.1200809508057481,open,1,1,0,2.1200809508057481,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.0.1,"L2.0.0",3,1,0.50468749999999996,0.53437500000000004,2.0113275778570521,2.0113275778570521,replaced,1,1,0,2.0113275778570521,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.0.1.0,"L2.0.0.1",4,0,0.50468749999999996,0.51953125,2.0404274493562506,2.0404274493562506,open,1,1,0,2.0404274493562506,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.0.1.1,"L2.0.0.1",4,1,0.51953125,0.53437500000000004,2.0163199902641522,2.0163199902641522,replaced,1,1,0,2.0163199902641522,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.0.1.1.0,"L2.0.0.1.1",5,0,0.51953125,0.52695312500000002,2.0212741578939561,2.0212741578939561,replaced,1,1,0,2.0212741578939561,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.0.1.1.1,"L2.0.0.1.1",5,1,0.52695312500000002,0.53437500000000004,2.0188906542787506,2.0188906542787506,replaced,1,1,0,2.0188906542787506,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.0.1.1.1.0,"L2.0.0.1.1.1",6,0,0.52695312500000002,0.53066406250000009,2.0200413388055343,2.0200413388055343,replaced,1,1,0,2.0200413388055343,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.0.1.1.1.1,"L2.0.0.1.1.1",6,1,0.53066406250000009,0.53437500000000004,2.0206897408877613,2.0206897408877613,replaced,1,1,0,2.0206897408877613,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0.0.1.1.1.0.0,"L2.0.0.1.1.1.0",7,0,0.52695312500000002,0.52880859375,2.0216256937550261,2.0216256937550261,replaced,1,1,0,2.0216256937550261,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
