leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.23749999999999999,1,0,1,0,0,"INFEASIBLE",0.13741228633595284,0.20894889999999999
L1,"",0,0.23749999999999999,0.47499999999999998,1,1,0,1,2.258965497085816,"OPTIMAL",0.63415893164599524,0.58619460000000001
L1.0,"L1",1,0.23749999999999999,0.35624999999999996,1,0,1,0,0,"INFEASIBLE",0.16986488869892968,0.80662180000000006
L1.1,"L1",1,0.35624999999999996,0.47499999999999998,1,1,0,1,2.286031789431858,"OPTIMAL",0.58271034379410602,1.1523323999999999
L2,"",0,0.47499999999999998,0.71249999999999991,1,1,0,1,1.9814255024217624,"OPTIMAL",0.72332263528527541,1.5657972
L2.0,"L2",1,0.47499999999999998,0.59375,1,1,0,1,1.9883255556665396,"OPTIMAL",0.63097434602861469,1.9409065999999999
L2.1,"L2",1,0.59375,0.71249999999999991,1,1,0,1,2.078911521356742,"OPTIMAL",0.58209217067961361,2.307992
L3,"",0,0.71249999999999991,0.94999999999999996,1,1,0,1,2.1976615213567423,"OPTIMAL",0.61734074544939277,2.6663462999999998
L3.0,"L3",1,0.71249999999999991,0.83124999999999993,1,1,0,1,2.1976615213567419,"OPTIMAL",0.54004279129415012,3.0020742
L3.1,"L3",1,0.83124999999999993,0.94999999999999996,1,1,0,1,2.3164115213567422,"OPTIMAL",0.5276864895941894,3.3315651000000002
L2.0.0,"L2.0",2,0.47499999999999998,0.53437500000000004,1,1,0,1,2.0015184249408859,"OPTIMAL",0.71436247523329122,4.4766335000000002
L2.0.1,"L2.0",2,0.53437500000000004,0.59375,1,1,0,1,2.022482394405031,"OPTIMAL",0.56840868537981948,4.8299329000000002
L2.0.0.0,"L2.0.0",3,0.47499999999999998,0.50468749999999996,1,1,0,1,2.1200809508057481,"OPTIMAL",0.69012890419749406,5.2094211000000001
L2.0.0.1,"L2.0.0",3,0.50468749999999996,0.53437500000000004,1,1,0,1,2.0113275778570521,"OPTIMAL",0.67608842528635549,5.5975874000000001
L2.0.0.1.0,"L2.0.0.1",4,0.50468749999999996,0.51953125,1,1,0,1,2.0404274493562506,"OPTIMAL",0.66579430951568519,5.9757986000000001
L2.0.0.1.1,"L2.0.0.1",4,0.51953125,0.53437500000000004,1,1,0,1,2.0163199902641522,"OPTIMAL",0.71518314042118258,6.3715843999999997
L2.0.0.1.1.0,"L2.0.0.1.1",5,0.51953125,0.52695312500000002,1,1,0,1,2.0212741578939561,"OPTIMAL",0.67434428193937279,6.7616198000000001
L2.0.0.1.1.1,"L2.0.0.1.1",5,0.52695312500000002,0.53437500000000004,1,1,0,1,2.0188906542787506,"OPTIMAL",0.60814601496895149,7.1170589
L2.0.0.1.1.1.0,"L2.0.0.1.1.1",6,0.52695312500000002,0.53066406250000009,1,1,0,1,2.0200413388055343,"OPTIMAL",0.64957959075608485,7.4931755999999998
L2.0.0.1.1.1.1,"L2.0.0.1.1.1",6,0.53066406250000009,0.53437500000000004,1,1,0,1,2.0206897408877613,"OPTIMAL",0.61564841237441403,7.8578387999999997
L2.0.0.1.1.1.0.0,"L2.0.0.1.1.1.0",7,0.52695312500000002,0.52880859375,1,1,0,1,2.0216256937550261,"OPTIMAL",0.58783390766915833,8.2063731999999998
L2.0.0.1.1.1.0.1,"L2.0.0.1.1.1.0",7,0.52880859375,0.53066406250000009,1,1,0,1,2.0206338541329831,"OPTIMAL",0.6644235899128057,8.5866051999999993
L2.0.0.1.1.1.0.1.0,"L2.0.0.1.1.1.0.1",8,0.52880859375,0.52973632812500004,1,1,0,1,2.0213685651005804,"OPTIMAL",0.72613231687991453,8.9793654000000007
L2.0.0.1.1.1.0.1.1,"L2.0.0.1.1.1.0.1",8,0.52973632812500004,0.53066406250000009,1,1,0,1,2.0209301117967073,"OPTIMAL",0.67344152486264208,9.3578144000000005
L2.0.0.1.1.1.1.0,"L2.0.0.1.1.1.1",7,0.53066406250000009,0.53251953125000007,1,1,0,1,2.0207591207281825,"OPTIMAL",0.65888175687728168,9.7367424000000007
L2.0.0.1.1.1.1.1,"L2.0.0.1.1.1.1",7,0.53251953125000007,0.53437500000000004,1,1,0,1,2.0218131417468568,"OPTIMAL",0.56584253553071862,10.0795812
L2.0.0.1.1.1.1.0.0,"L2.0.0.1.1.1.1.0",8,0.53066406250000009,0.53159179687500013,1,1,0,1,2.0208422580810992,"OPTIMAL",0.69277929899094304,10.4807948
L2.0.0.1.1.1.1.0.1,"L2.0.0.1.1.1.1.0",8,0.53159179687500013,0.53251953125000007,1,1,0,1,2.0213085135340818,"OPTIMAL",0.65981260528534436,10.881861199999999
L2.0.0.1.1.0.0,"L2.0.0.1.1.0",6,0.51953125,0.52324218749999996,1,1,0,1,2.0307038305374698,"OPTIMAL",0.59284236221279452,31.666230800000001
L2.0.0.1.1.0.1,"L2.0.0.1.1.0",6,0.52324218749999996,0.52695312500000002,1,1,0,1,2.0223467418273833,"OPTIMAL",0.69842428777317267,32.042828100000001
L2.0.0.1.1.1.0.0.0,"L2.0.0.1.1.1.0.0",8,0.52695312500000002,0.52788085937499996,1,1,0,1,2.0225265536716588,"OPTIMAL",0.7071190927315002,49.975316399999997
L2.0.0.1.1.1.0.0.1,"L2.0.0.1.1.1.0.0",8,0.52788085937499996,0.52880859375,1,1,0,1,2.0219022083363134,"OPTIMAL",0.66974028137631447,50.347531500000002
L2.0.0.1.1.1.1.1.0,"L2.0.0.1.1.1.1.1",8,0.53251953125000007,0.533447265625,1,1,0,1,2.0218390409866305,"OPTIMAL",0.79129172530367753,50.770025400000002
L2.0.0.1.1.1.1.1.1,"L2.0.0.1.1.1.1.1",8,0.533447265625,0.53437500000000004,1,1,0,1,2.0223859689008044,"OPTIMAL",0.56896404510145271,51.117602300000001
L2.0.0.1.1.0.1.0,"L2.0.0.1.1.0.1",7,0.52324218749999996,0.52509765625000004,1,1,0,1,2.0254288773385505,"OPTIMAL",0.58422546146156895,67.004519999999999
L2.0.0.1.1.0.1.1,"L2.0.0.1.1.0.1",7,0.52509765625000004,0.52695312500000002,1,1,0,1,2.0228866448282896,"OPTIMAL",0.65916894302354123,67.372659200000001
L2.0.1.0,"L2.0.1",3,0.53437500000000004,0.56406250000000002,1,1,0,1,2.0224913822811863,"OPTIMAL",0.71642484143296592,97.101154399999999
L2.0.1.1,"L2.0.1",3,0.56406250000000002,0.59375,1,1,0,1,2.0492240213567423,"OPTIMAL",0.68244532831134508,97.487349800000004
L2.0.1.0.0,"L2.0.1.0",4,0.53437500000000004,0.54921875000000009,1,1,0,1,2.0226322271490345,"OPTIMAL",0.68783938079065921,97.880905499999997
L2.0.1.0.1,"L2.0.1.0",4,0.54921875000000009,0.56406250000000002,1,1,0,1,2.034380271356742,"OPTIMAL",0.56732840104884474,98.214500900000004
L2.0.1.0.0.0,"L2.0.1.0.0",5,0.53437500000000004,0.54179687500000007,1,1,0,1,2.0227881659506743,"OPTIMAL",0.61430131443309655,103.0255885
L2.0.1.0.0.1,"L2.0.1.0.0",5,0.54179687500000007,0.54921875000000009,1,1,0,1,2.027820460830787,"OPTIMAL",0.62421650872720857,103.3931121
L2.0.1.0.0.0.0,"L2.0.1.0.0.0",6,0.53437500000000004,0.5380859375,1,1,0,1,2.0228661353514941,"OPTIMAL",0.63163638744981665,103.7619691
L2.0.1.0.0.0.1,"L2.0.1.0.0.0",6,0.5380859375,0.54179687500000007,1,1,0,1,2.025165063430634,"OPTIMAL",0.74665760470682963,104.17088149999999
L2.0.1.0.0.0.0.0,"L2.0.1.0.0.0.0",7,0.53437500000000004,0.53623046875000002,1,1,0,1,2.0229068175481633,"OPTIMAL",0.72108280672161207,104.5649366
