vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,9,14,11,7,19,0]",30,1530.1325540083865,2040.0,3570.1325540083863,3600.0,0.9917034872245517,3
1,True,"[0,15,4,16,8,13,0]",30,1740.3374046127449,1800.0,3540.3374046127446,3600.0,0.9834270568368735,1
