run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
gate__V12_M1__baseline__presolve_off__30s,0.0062262999999999997,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
gate__V12_M1__baseline__presolve_off__30s,0.0063020999999999997,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
gate__V12_M1__baseline__presolve_off__30s,1.2569972,0,1,716,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
gate__V12_M1__baseline__presolve_off__30s,16.7373838,340,73,23402,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
