run_id,record_type,checkpoint_seconds,observation_available,freshness,source_observation_time_seconds,observation_age_seconds,native_best_bound,processed_nodes,open_nodes,simplex_iterations,gini_branch_count,ordinary_branch_count,common_same_run_ub,same_run_project_gap
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,1,True,fresh,0.86973350000000005,0.13026649999999995,2.5055310451976234,0,1,6573,0,0,2.784107571242904,0.10005954113364822
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,2,True,fresh,1.9874371,0.012562900000000043,2.5225730645249462,0,1,11121,0,0,2.784107571242904,0.09393836266218751
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,5,True,stale,2.4322922999999999,2.5677077,2.5228809567003703,0,1,11546,0,0,2.784107571242904,0.09382777348143735
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,10,True,fresh,9.3406707999999998,0.6593292000000002,2.5228809567003703,1,2,11546,1,0,2.784107571242904,0.09382777348143735
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,15,True,fresh,14.668875699999999,0.3311243000000008,2.7270059495529346,14,9,42735,11,0,2.784107571242904,0.02050984749288182
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,20,True,fresh,19.6275662,0.3724337999999996,2.7270059495529346,21,16,46442,15,3,2.784107571242904,0.02050984749288182
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,30,True,fresh,29.990264700000001,0.009735299999999114,2.7270059495529346,75,64,70281,19,50,2.784107571242904,0.02050984749288182
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,45,True,fresh,44.977730299999997,0.0222697000000025,2.7305615390012896,263,203,116744,32,203,2.784107571242904,0.019232745456638417
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,60,True,fresh,59.887533599999998,0.11246640000000241,2.7309739285489503,520,387,177372,36,421,2.784107571242904,0.01908462275049005
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,90,True,fresh,89.992889000000005,0.00711099999999476,2.7312917442452247,1112,856,307686,39,953,2.784107571242904,0.01897046922439891
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,120,True,fresh,119.8844363,0.1155636999999956,2.7316953488641493,1806,1423,428874,44,1586,2.784107571242904,0.018825501902340853
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,180,True,fresh,179.99773949999999,0.0022605000000055497,2.7327244501108519,2981,2365,680281,48,2645,2.784107571242904,0.018455867748354806
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,240,True,fresh,239.97163029999999,0.028369700000013154,2.7334486639191988,4051,3181,929079,49,3589,2.784107571242904,0.018195743529079877
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,300,True,fresh,299.99160210000002,0.008397899999977199,2.734170746931738,4971,3871,1175015,53,4391,2.784107571242904,0.017936384652290208
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,450,True,fresh,449.99362400000001,0.006375999999988835,2.7364972295277252,6502,4809,1788262,54,5627,2.784107571242904,0.017100755088254142
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,600,True,fresh,599.43854750000003,0.561452499999973,2.7382656393810385,7784,5572,2350112,54,6650,2.784107571242904,0.01646557494235058
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,750,True,fresh,749.14866470000004,0.8513352999999597,2.7393273232367923,8760,6057,2847332,54,7381,2.784107571242904,0.016084237717194506
round23_stage2__high_imbalance_seed4201__s0c__900s,checkpoint,900,True,stale,862.24475930000006,37.755240699999945,2.740272483475108,9483,6413,3195949,71,7904,2.784107571242904,0.0157447536225143
round23_stage2__high_imbalance_seed4201__s0c__900s,solver_final,solver_final,True,solver_final,862.24583800000005,0,2.740272483475108,9483,6413,3195949,71,7904,2.784107571242904,0.0157447536225143
