run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
round23_stage2__high_imbalance_seed4201__s0c__900s,1,0,2,9.3394774999999992,9.3405725000000004,0.0010950000000011784,0,1,1,2.5228809567003698,1.7406363490316321,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,2,0,1,9.3394774999999992,9.8873532999999991,0.54787579999999991,0,2,2,2.5228809567003698,2.215636349031632,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,3,2,4,10.2058514,10.2069405,0.0010890999999997319,2,3,1,2.7110883366007137,2.215636349031632,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,5,3,6,10.3643328,11.2643513,0.90001849999999983,3,5,2,2.7115256394831166,2.215636349031632,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,7,5,8,11.508895300000001,12.863950300000001,1.3550550000000001,5,7,2,2.7144161500783897,2.215636349031632,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,8,5,7,11.508895300000001,13.689374300000001,2.1804790000000001,5,8,3,2.7144161500783897,2.2750113490316322,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,9,7,10,13.215301699999999,13.776025499999999,0.56072379999999988,7,9,2,2.718002816945094,2.215636349031632,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,10,7,9,13.215301699999999,13.990729,0.77542730000000049,7,10,3,2.718002816945094,2.2453238490316321,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,13,9,14,13.9403144,14.147909200000001,0.20759480000000075,9,11,2,2.725986998826194,2.215636349031632,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,14,9,13,13.9403144,14.3664969,0.42618249999999946,9,12,3,2.725986998826194,2.2304800990316322,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,19,14,20,14.4850634,14.4869883,0.0019249000000005623,12,13,1,2.7286421814734818,2.2304800990316322,0,parent-copy
round23_stage2__high_imbalance_seed4201__s0c__900s,20,14,19,14.4850634,14.668837699999999,0.18377429999999961,12,14,2,2.7286421814734818,2.2379019740316322,0,parent-copy
