leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R.1.0.0.0,LP,"OPTIMAL",0,18.0615,0.266,0.746019,0,3752,0,0.0293215,1,0,b2df48ad5e03c6ffb31d4b6682827a5bec7078f1e0ce8864aad9f4adadaa8d7d,b2df48ad5e03c6ffb31d4b6682827a5bec7078f1e0ce8864aad9f4adadaa8d7d,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0_lp.gurobi.log"
R.1.0.0.0.0,LP,"OPTIMAL",0,17.6412,0.279,0.768841,0,3773,0,0.0293215,1,0,2913fa3a63f8451aecdef30c346846b080842a8211e14bfeddf4de4ca75cc526,2913fa3a63f8451aecdef30c346846b080842a8211e14bfeddf4de4ca75cc526,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0_lp.gurobi.log"
R.1.0.0.0.1,LP,"OPTIMAL",0,17.207,0.213,0.597909,0,3158,0,0.0293215,1,0,29d06dcff178ab43b85e34e8ed4ea70c993cf58a93aa4cbeeec59a94cdd6c31f,29d06dcff178ab43b85e34e8ed4ea70c993cf58a93aa4cbeeec59a94cdd6c31f,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.1_lp.gurobi.log"
R.1.0.0.0.0.0,LP,"OPTIMAL",0,16.8347,0.217,0.618652,0,3097,0,0.0293215,1,0,d1b6d68fcd9c068dec97cb31f1fee9db47d24da2d644030549c3696f75f98e05,d1b6d68fcd9c068dec97cb31f1fee9db47d24da2d644030549c3696f75f98e05,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.0_lp.gurobi.log"
R.1.0.0.0.0.1,LP,"OPTIMAL",0,16.4641,0.27,0.725248,0,3907,0,0.0293215,1,0,c46ce9c4ce4c39591562ca0291261ba76ffd924000aecbaac0bdfcf1ee0c7321,c46ce9c4ce4c39591562ca0291261ba76ffd924000aecbaac0bdfcf1ee0c7321,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.0,LP,"OPTIMAL",0,16.0286,0.245,0.685527,0,3505,0,0.0293215,1,0,fbfed41c02aa5eb0df968d381e55cc55f5916dd5496c0110f987fd96abf30d96,fbfed41c02aa5eb0df968d381e55cc55f5916dd5496c0110f987fd96abf30d96,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.0_lp.gurobi.log"
R.1.0.0.0.0.1.1,LP,"OPTIMAL",0,15.6284,0.25,0.698657,0,3543,0,0.0293215,1,0,76399dc494005e7b0cbf93d00fcc5608b0689fd57bf3cd7acf5712f152923b08,76399dc494005e7b0cbf93d00fcc5608b0689fd57bf3cd7acf5712f152923b08,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1_lp.gurobi.log"
R.1.0.0.0.1.0,LP,"OPTIMAL",0,15.2253,0.24,0.652595,0,3336,0,0.0293215,1,0,1461b8314f39000332435e683c32711e7a8389f1ad1f1c8aae50af1182693847,1461b8314f39000332435e683c32711e7a8389f1ad1f1c8aae50af1182693847,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.1.0_lp.gurobi.log"
R.1.0.0.0.1.1,LP,"OPTIMAL",0,14.8324,0.18,0.51531,0,2762,0,0.0293215,1,0,51c227ddbcb77d155a201450e3e62fecd32c4555a6722d356b3b5669719690a4,51c227ddbcb77d155a201450e3e62fecd32c4555a6722d356b3b5669719690a4,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.1.1_lp.gurobi.log"
R.1.0.0.0.0.1.1.1,LP,"OPTIMAL",0,14.4947,0.241,0.66343,0,3376,0,0.0293215,1,0,675e1bb85f6609760b4b42e36a2eb2e91849d61308ed51fc1633e53633335804,675e1bb85f6609760b4b42e36a2eb2e91849d61308ed51fc1633e53633335804,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.1_lp.gurobi.log"
R.1.0.0.0.0.1.1.0,LP,"OPTIMAL",0,14.0976,0.271,0.734468,0,3753,0,0.0293215,1,0,57d8aea1fa57e0e360e0dfaeace26f979d04f7699f20c20c63b08dea15b6f99d,57d8aea1fa57e0e360e0dfaeace26f979d04f7699f20c20c63b08dea15b6f99d,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.0_lp.gurobi.log"
R.1.0.0.0.1.0.0,LP,"OPTIMAL",0,13.6711,0.24,0.64828,0,3577,0,0.0293215,1,0,623307d769967f8de040cbe8095c20ded8bca45e9f268349ad47c375a3610316,623307d769967f8de040cbe8095c20ded8bca45e9f268349ad47c375a3610316,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.1.0.0_lp.gurobi.log"
R.1.0.0.0.1.0.1,LP,"OPTIMAL",0,13.2773,0.239,0.666613,0,3606,0,0.0293215,1,0,c3c1c4950ef800ef46d255bceb1ba51dcfd19a9461e0fa8fe1a1a36a83af78be,c3c1c4950ef800ef46d255bceb1ba51dcfd19a9461e0fa8fe1a1a36a83af78be,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.1.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.0.1,LP,"OPTIMAL",0,12.8788,0.261,0.743712,0,3739,0,0.0293215,1,0,36efd48296746c520270fd1a44eab21c07c558c5ab2b97b4ba6898365500390f,36efd48296746c520270fd1a44eab21c07c558c5ab2b97b4ba6898365500390f,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.0.0,LP,"OPTIMAL",0,12.4584,0.259,0.72173,0,3604,0,0.0293215,1,0,60c24ec1cf39236b8819deaa2124fd9cda27ed49521a2f45306e32827777dbe7,60c24ec1cf39236b8819deaa2124fd9cda27ed49521a2f45306e32827777dbe7,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.0.0_lp.gurobi.log"
R.1.0.0.0.1.0.0.0,LP,"OPTIMAL",0,12.039,0.224,0.646627,0,3196,0,0.0293215,1,0,f328ca740c3e60f58cc1d2de8a787cfd804b7195abfefd3dc0ee13f133e5d064,f328ca740c3e60f58cc1d2de8a787cfd804b7195abfefd3dc0ee13f133e5d064,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.1.0.0.0_lp.gurobi.log"
R.1.0.0.0.1.0.0.1,LP,"OPTIMAL",0,11.6571,0.231,0.634457,0,3463,0,0.0293215,1,0,f406689af8329fa89c1d06addb313caf8be46eda80f9152274d284d499a54e6c,f406689af8329fa89c1d06addb313caf8be46eda80f9152274d284d499a54e6c,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.1.0.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.1.0.0,LP,"OPTIMAL",0,11.2695,0.248,0.710505,0,3668,0,0.0293215,1,0,7c68533da42ed9ef84d27b302a16a5cd795df2cbf7c2f1bc1f44aeb2388d7b2f,7c68533da42ed9ef84d27b302a16a5cd795df2cbf7c2f1bc1f44aeb2388d7b2f,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.0.0_lp.gurobi.log"
R.1.0.0.0.0.1.1.0.1,LP,"OPTIMAL",0,10.8623,0.249,0.669329,0,3647,0,0.0293215,1,0,1db1a24ab6f9eb27bb8c353988681b1bea8251925a08eda214a915eb4da472b3,1db1a24ab6f9eb27bb8c353988681b1bea8251925a08eda214a915eb4da472b3,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.1.1.0,LP,"OPTIMAL",0,10.4532,0.257,0.692809,0,3461,0,0.0293215,1,0,20e3460acf02026e1b690cfccc6afaefb98adac7b0347d72c65ba95ea1b10bcb,20e3460acf02026e1b690cfccc6afaefb98adac7b0347d72c65ba95ea1b10bcb,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.1.0_lp.gurobi.log"
R.1.0.0.0.0.1.1.1.1,LP,"OPTIMAL",0,10.044,0.248,0.664113,0,3381,0,0.0293215,1,0,f21fae42b99a321dbbea59c59600e928f3f1706c1b5dbd23131c23e337b6f4b2,f21fae42b99a321dbbea59c59600e928f3f1706c1b5dbd23131c23e337b6f4b2,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.1.1_lp.gurobi.log"
R.1.0.0.0.0.1.0.1.0,LP,"OPTIMAL",0,9.64245,0.239,0.685864,0,3660,0,0.0293215,1,0,f2db6938e29f18030ac05aa1d52e354aae2cba5a0e125189f55bdd06be274eb2,f2db6938e29f18030ac05aa1d52e354aae2cba5a0e125189f55bdd06be274eb2,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.0.1.0_lp.gurobi.log"
R.1.0.0.0.0.1.0.1.1,LP,"OPTIMAL",0,9.23991,0.263,0.75587,0,3716,0,0.0293215,1,0,d15155c6db1d679c08ce67a9acc4c1cce2815ee17ed483883dc7c93522fbec64,d15155c6db1d679c08ce67a9acc4c1cce2815ee17ed483883dc7c93522fbec64,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.0.1.1_lp.gurobi.log"
R.1.0.0.0.0.1.1.1.0.1,LP,"OPTIMAL",0,8.82088,0.253,0.719202,0,3683,0,0.0293215,1,0,4370fbb492b30eca9b274ef3c339ef1775fa45b112eba67fbf635ada96e74636,4370fbb492b30eca9b274ef3c339ef1775fa45b112eba67fbf635ada96e74636,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.1.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.1.1.0.1,MIP,"INFEASIBLE",0,8.53131,3.382,6.59414,1,18521,0,0.0543419,1,1,4370fbb492b30eca9b274ef3c339ef1775fa45b112eba67fbf635ada96e74636,4370fbb492b30eca9b274ef3c339ef1775fa45b112eba67fbf635ada96e74636,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.1.0.1_terminal_mip.gurobi.log"
R.1.0.0.0.0.1.1.1.0.0,LP,"OPTIMAL",0,4.98832,0.263,0.752052,0,3934,0,0.0543419,1,0,5e2437bd1a323c3112088d6c49f4e0ad81f8b416a4da15d9d7fb39e49740fac6,5e2437bd1a323c3112088d6c49f4e0ad81f8b416a4da15d9d7fb39e49740fac6,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.1.0.0_lp.gurobi.log"
R.1.0.0.0.0.1.1.1.0.0,MIP,"INFEASIBLE",0,4.68858,2.798,5.62436,1,17082,0,0.0543963,1,1,5e2437bd1a323c3112088d6c49f4e0ad81f8b416a4da15d9d7fb39e49740fac6,5e2437bd1a323c3112088d6c49f4e0ad81f8b416a4da15d9d7fb39e49740fac6,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.1.0.0_terminal_mip.gurobi.log"
R.1.0.0.0.0.1.1.0.1.0,LP,"OPTIMAL",0,1.71577,0.274,0.780971,0,3773,0,0.0543963,1,0,b00c0ac4076f916a491f3ba1dd2d5d84b8e1f1d857a7fb9b4f4620e45cc296c3,b00c0ac4076f916a491f3ba1dd2d5d84b8e1f1d857a7fb9b4f4620e45cc296c3,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.0.1.0_lp.gurobi.log"
R.1.0.0.0.0.1.1.0.1.0,MIP,"TIME_LIMIT",0,1.40686,1.407,2.67641,1,6257,0,0.0543963,1,1,b00c0ac4076f916a491f3ba1dd2d5d84b8e1f1d857a7fb9b4f4620e45cc296c3,b00c0ac4076f916a491f3ba1dd2d5d84b8e1f1d857a7fb9b4f4620e45cc296c3,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c3_replica__60s\external\native_logs\R.1.0.0.0.0.1.1.0.1.0_terminal_mip.gurobi.log"
