leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.94999999999999996,1,1,0,1,1.2862908369824355,"OPTIMAL",0.73732271356141577,3573,0.43759969999999998
R.0,"R",1,0,0.47499999999999998,1,1,0,1,1.5608908680839333,"OPTIMAL",0.81127230995244159,3898,0.8810268
R.1,"R",1,0.47499999999999998,0.94999999999999996,1,1,0,1,1.5822571278070998,"OPTIMAL",0.51615339195912735,2981,1.2209999
R.0.0,"R.0",2,0,0.23749999999999999,1,0,1,0,0,"INFEASIBLE",0.12575965625192903,589,1.4273916
R.0.1,"R.0",2,0.23749999999999999,0.47499999999999998,1,1,0,1,1.6362929161051682,"OPTIMAL",0.73143296290880888,3588,1.8401675
R.1.0,"R.1",2,0.47499999999999998,0.71249999999999991,1,1,0,1,1.5823276849906989,"OPTIMAL",0.66464470543831189,3788,2.2482992999999998
R.1.1,"R.1",2,0.71249999999999991,0.94999999999999996,1,0,1,0,0,"INFEASIBLE",0.60697771809312018,3069,2.6366654
R.1.0.1,"R.1.0",3,0.59375,0.71249999999999991,1,1,0,1,1.6872086338014523,"OPTIMAL",0.43167853609082557,2437,2.9566797999999999
R.1.0.0,"R.1.0",3,0.47499999999999998,0.59375,1,1,0,1,1.5827840577856009,"OPTIMAL",0.62747265139342523,3343,3.3346762000000001
R.1.0.0.1,"R.1.0.0",4,0.53437500000000004,0.59375,1,1,0,1,1.6278336338014519,"OPTIMAL",0.4571054884654569,2588,3.6639550999999999
R.1.0.0.0,"R.1.0.0",4,0.47499999999999998,0.53437500000000004,1,1,0,1,1.5883771650183978,"OPTIMAL",0.74601852769212906,3752,4.0847935
R.1.0.0.0.0,"R.1.0.0.0",5,0.47499999999999998,0.50468749999999996,1,1,0,1,1.5955058659501882,"OPTIMAL",0.76884094982004325,3773,4.5201871999999996
R.1.0.0.0.1,"R.1.0.0.0",5,0.50468749999999996,0.53437500000000004,1,1,0,1,1.6034298483819813,"OPTIMAL",0.59790893801518263,3158,4.8860682999999998
R.1.0.0.0.0.0,"R.1.0.0.0.0",6,0.47499999999999998,0.48984374999999997,1,1,0,1,1.6199710750594352,"OPTIMAL",0.61865242592277558,3097,5.2613544000000001
R.1.0.0.0.0.1,"R.1.0.0.0.0",6,0.48984374999999997,0.50468749999999996,1,1,0,1,1.6015598186776834,"OPTIMAL",0.72524774735921971,3907,5.6865024000000002
R.1.0.0.0.0.1.0,"R.1.0.0.0.0.1",7,0.48984374999999997,0.49726562499999993,1,1,0,1,1.6052645138830828,"OPTIMAL",0.68552686329508605,3505,6.0969929
R.1.0.0.0.0.1.1,"R.1.0.0.0.0.1",7,0.49726562499999993,0.50468749999999996,1,1,0,1,1.604640321622391,"OPTIMAL",0.69865684579842302,3543,6.5010649999999996
R.1.0.0.0.1.0,"R.1.0.0.0.1",6,0.50468749999999996,0.51953125,1,1,0,1,1.6047725119499496,"OPTIMAL",0.65259545572351851,3336,6.8937077999999996
R.1.0.0.0.1.1,"R.1.0.0.0.1",6,0.51953125,0.53437500000000004,1,1,0,1,1.6133047838478822,"OPTIMAL",0.51530981511636464,2762,7.2314287999999998
R.1.0.0.0.0.1.1.1,"R.1.0.0.0.0.1.1",8,0.5009765625,0.50468749999999996,1,1,0,1,1.6062266980346787,"OPTIMAL",0.66343033171206245,3376,7.6274815
R.1.0.0.0.0.1.1.0,"R.1.0.0.0.0.1.1",8,0.49726562499999993,0.5009765625,1,1,0,1,1.6060889023454168,"OPTIMAL",0.73446799113940886,3753,8.0539950000000005
R.1.0.0.0.1.0.0,"R.1.0.0.0.1.0",7,0.50468749999999996,0.51210937499999998,1,1,0,1,1.6060222982064527,"OPTIMAL",0.64828029225383266,3577,8.4484828000000007
R.1.0.0.0.1.0.1,"R.1.0.0.0.1.0",7,0.51210937499999998,0.51953125,1,1,0,1,1.6086620005826766,"OPTIMAL",0.66661251135672417,3606,8.8399484000000008
R.1.0.0.0.0.1.0.1,"R.1.0.0.0.0.1.0",8,0.49355468749999998,0.49726562499999993,1,1,0,1,1.6066755234641796,"OPTIMAL",0.74371171223223909,3739,9.2657489999999996
R.1.0.0.0.0.1.0.0,"R.1.0.0.0.0.1.0",8,0.48984374999999997,0.49355468749999998,1,1,0,1,1.6095710896791204,"OPTIMAL",0.72172978100147178,3604,9.6796600000000002
R.1.0.0.0.1.0.0.0,"R.1.0.0.0.1.0.0",8,0.50468749999999996,0.50839843749999991,1,1,0,1,1.6068375058724056,"OPTIMAL",0.64662740620638215,3196,10.0679181
