parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R.1.0.0.0.1,1.60343,R.1.0.0.0.1.1,1.60343,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0,1.61997,R.1.0.0.0.0.0.0,1.61997,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0,1.61997,R.1.0.0.0.0.0.1,1.61997,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1,1.60156,R.1.0.0.0.0.1.0,1.60156,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1,1.60156,R.1.0.0.0.0.1.1,1.60156,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0,1.60526,R.1.0.0.0.0.1.0.0,1.60526,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0,1.60526,R.1.0.0.0.0.1.0.1,1.60526,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1,1.60464,R.1.0.0.0.0.1.1.0,1.60464,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1,1.60464,R.1.0.0.0.0.1.1.1,1.60464,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0,1.60477,R.1.0.0.0.1.0.0,1.60477,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0,1.60477,R.1.0.0.0.1.0.1,1.60477,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.1,1.6133,R.1.0.0.0.1.1.0,1.6133,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.1,1.6133,R.1.0.0.0.1.1.1,1.6133,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1,1.60623,R.1.0.0.0.0.1.1.1.0,1.60623,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1,1.60623,R.1.0.0.0.0.1.1.1.1,1.60623,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0,1.60609,R.1.0.0.0.0.1.1.0.0,1.60609,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0,1.60609,R.1.0.0.0.0.1.1.0.1,1.60609,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0,1.60602,R.1.0.0.0.1.0.0.0,1.60602,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0,1.60602,R.1.0.0.0.1.0.0.1,1.60602,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1,1.60866,R.1.0.0.0.1.0.1.0,1.60866,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1,1.60866,R.1.0.0.0.1.0.1.1,1.60866,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.1,1.60668,R.1.0.0.0.0.1.0.1.0,1.60668,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.1,1.60668,R.1.0.0.0.0.1.0.1.1,1.60668,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.0,1.60957,R.1.0.0.0.0.1.0.0.0,1.60957,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.0,1.60957,R.1.0.0.0.0.1.0.0.1,1.60957,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0,1.60684,R.1.0.0.0.1.0.0.0.0,1.60684,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0,1.60684,R.1.0.0.0.1.0.0.0.1,1.60684,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1,1.60766,R.1.0.0.0.1.0.0.1.0,1.60766,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1,1.60766,R.1.0.0.0.1.0.0.1.1,1.60766,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.0,1.60704,R.1.0.0.0.0.1.1.0.0.0,1.60704,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.0,1.60704,R.1.0.0.0.0.1.1.0.0.1,1.60704,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.1,1.60684,R.1.0.0.0.0.1.1.0.1.0,1.60684,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.1,1.60684,R.1.0.0.0.0.1.1.0.1.1,1.60684,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.0,1.6068,R.1.0.0.0.0.1.1.1.0.0,1.6068,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.0,1.6068,R.1.0.0.0.0.1.1.1.0.1,1.6068,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.1,1.60702,R.1.0.0.0.0.1.1.1.1.0,1.60702,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.1,1.60702,R.1.0.0.0.0.1.1.1.1.1,1.60702,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.1.0,1.60787,R.1.0.0.0.0.1.0.1.0.0,1.60787,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.1.0,1.60787,R.1.0.0.0.0.1.0.1.0.1,1.60787,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.1.1,1.60738,R.1.0.0.0.0.1.0.1.1.0,1.60738,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.1.1,1.60738,R.1.0.0.0.0.1.0.1.1.1,1.60738,true,"inherited_complete_parent_lp_bound"
