anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.088409732271174934,1,0,0.088409732271174934,0,0.35363892908469974,0.35363892908469974,0,0.35363892908469974,"proof"
1,0.088409732271174934,0.17681946454234987,1,0.088409732271174934,0.17681946454234987,0,0.35363892908469974,0.35363892908469974,0,0.35363892908469974,"proof"
2,0.17681946454234987,0.2652291968135248,1,0.17681946454234987,0.2652291968135248,0,0.35363892908469974,0.35363892908469974,0,0.35363892908469974,"proof"
3,0.2652291968135248,0.35363892908469974,1,0.2652291968135248,0.35363892908469974,0,0.35363892908469974,0.35363892908469974,0,0.35363892908469974,"proof"
