leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,c6_native_phase_count,c6_frontier_milestone_reached,c6_children_ready,closure_source,lower_bound_sources
L0,"",0,-1,0,0.088409732271174934,0,0.35363892908469974,empty,1,0,1,0,0,0,0,0,"round37_pilot_complete_initial_lp_infeasible","objective_nonnegative_penalty_G_floor"
L1,"",0,-1,0.088409732271174934,0.17681946454234987,0.088409732271174934,0.15661358654541371,replaced,1,1,0,0.15661358654541371,0,0,0,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L2,"",0,-1,0.17681946454234987,0.2652291968135248,0.17681946454234987,0.33993609633698973,closed,1,1,0,0.23593037105001993,1,1,1,0,"native_terminal_mip_optimal","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;valid_next_leaf_target_native_bound;native_terminal_mip_bound"
L3,"",0,-1,0.2652291968135248,0.35363892908469974,0.2652291968135248,0.32434010332119489,replaced,1,1,0,0.32434010332119489,0,0,0,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L1.0,"L1",1,0,0.088409732271174934,0.1326145984067624,0.17379180329874633,1e+100,empty,1,1,0,0.17379180329874633,0,1,0,0,"c6_native_target_phase_infeasible","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;valid_next_leaf_target_native_bound"
L1.1,"L1",1,1,0.1326145984067624,0.17681946454234987,0.19198123703792139,1e+100,empty,1,1,0,0.19198123703792139,1,1,1,0,"native_terminal_mip_infeasible","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;valid_next_leaf_target_native_bound;native_terminal_mip_bound"
L3.0,"L3",1,0,0.2652291968135248,0.30943406294911224,0.32434010332119489,1e+100,empty,1,1,0,0.32434010332119489,1,0,0,0,"native_terminal_mip_infeasible","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;native_terminal_mip_bound"
L3.1,"L3",1,1,0.30943406294911224,0.35363892908469974,0.32434010332119489,0.33993609699240646,empty,1,0,1,0,0,0,0,0,"complete_child_lp_infeasible","inherited_parent_lp_bound"
