leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,159.9841782,0.092000007629394531,0.24489575250869136,0,956,0,0.021365687000000001,b8bace8da86a4903b6753997f7cf3314aec345b9c0eaa50d48f7063e09f70571,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\smoke_runs\smoke_r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__g1\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,159.76755800000001,0.12899994850158691,0.36022652921788695,0,2361,0,0.022111682000000001,683d4299ab191412c344488f1250cefea79b5f3405b98074699e1f1190ca4d9c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\smoke_runs\smoke_r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__g1\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,159.5183668,0.12199997901916504,0.34338578156097282,0,2362,0,0.023354440000000001,b2e626094438cf36dfef6f13baf26e196ed5b404f27a785cc41b4a6c60976fb0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\smoke_runs\smoke_r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__g1\external\native_logs\L2_lp.gurobi.log"
L3,LP,"OPTIMAL",0,159.2756316,0.10700011253356934,0.28171413676421403,0,2099,0,0.024743970000000001,ce48cb5d5546a5b18779ecacaa8d5ce6a8a9637848477e6325ff21f140dacbde,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\smoke_runs\smoke_r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__g1\external\native_logs\L3_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,159.04727689999999,0.12800002098083496,0.39642176919454891,0,1981,0,0.026058080000000001,e5d37f47aceaa25a5442410c25b37ff13bf3c64ab2eda7d5c86b508080ce3b6c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\smoke_runs\smoke_r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__g1\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,158.7992232,0.11600017547607422,0.33961351485774743,0,2077,0,0.027669803999999999,99f3207a36ccc214076319877bb9ba0e12604b50339e99700418229840a1cf95,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\smoke_runs\smoke_r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__g1\external\native_logs\L1.1_lp.gurobi.log"
L1.0,NEXT_LEAF_TARGET_MIP,"INFEASIBLE",0,158.65339349999999,0.26900005340576172,0.51932003114228664,1,1792,0,0.033083178999999997,e5d37f47aceaa25a5442410c25b37ff13bf3c64ab2eda7d5c86b508080ce3b6c,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\smoke_runs\smoke_r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__g1\external\native_logs\L1.0_c6_1_next_leaf_target_mip.gurobi.log"
L1.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,158.37440100000001,0.81599998474121094,1.1547966485915995,1,3122,0,0.049166939999999999,99f3207a36ccc214076319877bb9ba0e12604b50339e99700418229840a1cf95,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\smoke_runs\smoke_r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__g1\external\native_logs\L1.1_c6_1_next_leaf_target_mip.gurobi.log"
L2,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,157.5478616,0.57299995422363281,0.9817308576597793,1,3175,0,0.060816125999999998,b2e626094438cf36dfef6f13baf26e196ed5b404f27a785cc41b4a6c60976fb0,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\smoke_runs\smoke_r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__g1\external\native_logs\L2_c6_1_next_leaf_target_mip.gurobi.log"
L1.1.0,LP,"OPTIMAL",0,156.87018520000001,0.11400008201599121,0.33739584643687121,0,2034,0,0.060816125999999998,87e17b47bf6ee56b4bd2235a8cc9f4f1feb93678042dc8604f8ac8c2f877d4f0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\smoke_runs\smoke_r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__g1\external\native_logs\L1.1.0_lp.gurobi.log"
