instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round39_small_hard_V12_M3_Q30_slot08_seed1288546114.txt,20260626,1,hga-tgbc,decoded_descent_verified_seed,0.592081,0.20274,2.59561,3,7,24,24,0,"2280.02|2292.3|2397.26",true,0.0488778,true,
