time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
0.0517478,native_hga_tgbc_initial,0.59208101743,0.202739865593,2.59560767892,0.56520316307,true,3,7,24,24,0,31966e56ea756195,,true,false,true
