sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",899.99918520000006,884.99918509999998,"absolute process deadline origin"
1,0.0010053,"instance_parsing_start","start",899.99899479999999,884.99899470000003,"E:\codes\ExactEBRP\reference\heldout_round26\V50_M3\high_imbalance_seed6202.txt"
2,0.0024356,"instance_parsing_complete","complete",899.99756439999999,884.99756439999999,"instance=high_imbalance_seed6202.txt"
3,0.0027412999999999999,"initial_model_data_preprocessing_complete","complete",899.99725880000005,884.99725880000005,"instance data initialized; empty-route incumbent independently verified"
4,0.0031337000000000001,"hga_start","start",899.99686640000004,884.99686640000004,"label=primary_hga;native_generation_stagnation_hga"
5,21.322870099999999,"hga_generation_loop_complete","complete",878.67713000000003,863.67713000000003,"label=primary_hga;generations=3137;no_improve=2000"
6,21.3285242,"hga_best_solution_extraction_start","start",878.67147609999995,863.67147590000002,"label=primary_hga"
7,21.328752099999999,"hga_best_solution_extraction_complete","complete",878.67124809999996,863.67124799999999,"label=primary_hga"
8,21.329096,"hga_route_decoding_start","start",878.6709042,863.67090410000003,"label=primary_hga"
9,21.3301056,"hga_route_decoding_complete","complete",878.66989469999999,863.66989450000005,"label=primary_hga"
10,21.330331699999999,"independent_hga_verification_start","start",878.66966839999998,863.66966830000001,"label=primary_hga"
11,21.330555100000002,"independent_hga_verification_complete","complete",878.669445,863.66944490000003,"label=primary_hga;feasible=true"
12,21.340718800000001,"improving_gini_range_construction_complete","complete",878.65928129999998,863.65928120000001,"lower=0.000000;upper=0.980000;complete=true"
13,21.340881700000001,"exact_phase_start","start",878.65911840000001,863.65911830000005,"arm=round31-nonblocking-native-bound"
14,21.3410574,"connectivity_flow_preparation_complete","complete",878.65894270000001,863.65894260000005,"variant=round20-current"
15,21.3480442,"gurobi_environment_creation","complete",878.65195610000001,863.65195589999996,"fixed_interval_backend"
16,21.348206699999999,"external_backend_creation","complete",878.65179339999997,863.65179339999997,"backend=gurobi;arm=C6-CANDIDATE"
17,21.3487127,"external_artifact_directory_creation","complete",878.6512874,863.65128730000004,"E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\confirmation_runs\confirmation_r36_10_high_imbalance_seed6202__c6\external"
18,21.349425,"first_tree_ledger_opened","complete",878.65057509999997,863.65057509999997,"E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\confirmation_runs\confirmation_r36_10_high_imbalance_seed6202__c6\external\paper_tree_events.csv"
19,21.3496834,"first_external_tree_event","start",878.65031669999996,863.6503166,"scheduler_select_next"
20,21.3497767,"root_canonical_model_construction_start","start",878.65022339999996,863.65022339999996,"leaf=L0"
21,21.349846700000001,"first_interval_model_build","start",878.65015330000006,863.65015330000006,"leaf=L0"
22,22.441412499999998,"static_row_factory_preparation_complete","complete",877.55858769999998,862.55858750000004,"canonical strengthened interval row factory"
23,22.441545600000001,"root_canonical_model_construction_complete","complete",877.55845439999996,862.55845439999996,"leaf=L0"
24,22.441806700000001,"first_interval_model_build_complete","complete",877.55819359999998,862.55819340000005,"leaf=L0"
25,22.4420006,"first_lp_optimize_launch","start",877.55799950000005,862.55799950000005,"leaf=L0"
26,885.11314519999996,"final_result_serialization_start","start",14.886854999999969,-0.11314519999996264,""
27,885.11871120000001,"final_result_serialization_complete","complete",14.881288899999959,-0.11871120000000701,""
28,885.11879590000001,"process_exit","complete",14.881204199999956,-0.11879590000000917,"rc=0"
