instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
high_imbalance_seed6202.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,9.82066,0.675174,60.9699,3,11,71,69,2,"3374.44|3552.67|3594.04",true,21.3372,true,
