leaf_id,parent_id,child_index,depth,gamma_L,gamma_U,base_lower_bound,current_lower_bound,cutoff,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,lp_native_status,terminal_mip_started,terminal_native_status,closure_source,model_sha256,row_signature,parent_child_coverage_valid,parent_replaced,lower_bound_sources
R,"",-1,0,0,0.56298140055900903,0,0.26878511609744993,0.56298140055900903,replaced,1,1,0,0.26878511609744993,"OPTIMAL",0,"not_run","",2d4ba22904e681a12a6f538d55fac1e36e102e313f789e5f87575715106a0c55,2d4ba22904e681a12a6f538d55fac1e36e102e313f789e5f87575715106a0c55,1,1,"objective_nonnegative_penalty_and_root_gini_floor;complete_optimal_interval_lp_bound"
R.0,"R",0,1,0,0.28149070027950451,0.26878511609744993,0.28535410085105928,0.56298140055900903,replaced,1,1,0,0.28535410085105928,"OPTIMAL",0,"not_run","",bdcda3bfcff4e86fac9994bc6869f4b7db0bde5bdda2575f56a6b0f3c9381893,bdcda3bfcff4e86fac9994bc6869f4b7db0bde5bdda2575f56a6b0f3c9381893,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1,"R",1,1,0.28149070027950451,0.56298140055900903,0.26878511609744993,0.51513657131234025,0.56298140055900903,replaced,1,1,0,0.51513657131234025,"OPTIMAL",0,"not_run","",2a2a9479698c111d8d5cc81e44f7d358562dd68ebe80b86b285ac1c8d9fc1f8c,2a2a9479698c111d8d5cc81e44f7d358562dd68ebe80b86b285ac1c8d9fc1f8c,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0,"R.0",0,2,0,0.14074535013975226,0.28535410085105928,0.35506130715359158,0.56298140055900903,replaced,1,1,0,0.35506130715359158,"OPTIMAL",0,"not_run","",5159bde6c7e7203980d97e3e7b05f8eadfe049f714d5c7ea5d3868a2badebec4,5159bde6c7e7203980d97e3e7b05f8eadfe049f714d5c7ea5d3868a2badebec4,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1,"R.0",1,2,0.14074535013975226,0.28149070027950451,0.28535410085105928,0.3785098915887567,0.56298140055900903,replaced,1,1,0,0.3785098915887567,"OPTIMAL",0,"not_run","",083f9c17acb27b978adeb5820175e23c2054795e60ece583bf2a4476091c898c,083f9c17acb27b978adeb5820175e23c2054795e60ece583bf2a4476091c898c,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0,"R.1",0,2,0.28149070027950451,0.42223605041925677,0.51513657131234025,0.51513657131234025,0.56298140055900903,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.1.1,"R.1",1,2,0.42223605041925677,0.56298140055900903,0.51513657131234025,0.51513657131234025,0.56298140055900903,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.0.0,"R.0.0",0,3,0,0.070372675069876128,0.35506130715359158,0.56298140055900903,0.56298140055900903,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",090e8f24efa1f7a39fef8733dcd58f8488762223760479445785bc8b26da8e43,090e8f24efa1f7a39fef8733dcd58f8488762223760479445785bc8b26da8e43,1,0,"inherited_complete_parent_lp_bound"
R.0.0.1,"R.0.0",1,3,0.070372675069876128,0.14074535013975226,0.35506130715359158,0.37861712571246248,0.56298140055900903,replaced,1,1,0,0.37861712571246248,"OPTIMAL",0,"not_run","",33c5069e97f9aadfa13a1d0f276e0830f33ca3fa15724c3ff41212047bb13f83,33c5069e97f9aadfa13a1d0f276e0830f33ca3fa15724c3ff41212047bb13f83,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.0,"R.0.1",0,3,0.14074535013975226,0.21111802520962838,0.3785098915887567,0.37984506286010589,0.56298140055900903,replaced,1,1,0,0.37984506286010589,"OPTIMAL",0,"not_run","",1445ef42b9047a577d2ab9db55628418102df2ca03b5905ce4cdb772aff6f681,1445ef42b9047a577d2ab9db55628418102df2ca03b5905ce4cdb772aff6f681,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
