time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
0.0182282,native_hga_tgbc_initial,0.854343679419,0.264843679419,3.93,0.191574093914,true,2,5,16,16,0,ab6c3f2195caf33f,,true,false,true
