parent_id,eligible,decision_valid,split,child_infeasibility_trigger,strict_bound_trigger,normalized_disjunction_gain,parent_native_bound_target,target_phase_required,reason
L0,true,1,0,0,0,0.00702729,0.00924332,1,"small_positive_disjunction_gain_requires_parent_native_target"
L0.0,true,1,0,0,0,0,,0,"no_strict_child_disjunction_gain"
L0.1,true,1,0,0,0,0,,0,"no_strict_child_disjunction_gain"
