parent_id,parent_L,parent_U,left_id,left_L,left_U,right_id,right_L,right_U,exact_coverage,atomic_replacement,tolerance
ROOT,0,0.97999999999999998,R,0,0.97999999999999998,NA,0,0,1,true,9.9999999999999995e-08
R,0,0.97999999999999998,R.0,0,0.48999999999999999,R.1,0.48999999999999999,0.97999999999999998,true,true,9.9999999999999995e-08
R.1,0.48999999999999999,0.97999999999999998,R.1.0,0.48999999999999999,0.73499999999999999,R.1.1,0.73499999999999999,0.97999999999999998,true,true,9.9999999999999995e-08
R.1.0,0.48999999999999999,0.73499999999999999,R.1.0.0,0.48999999999999999,0.61250000000000004,R.1.0.1,0.61250000000000004,0.73499999999999999,true,true,9.9999999999999995e-08
R.1.1,0.73499999999999999,0.97999999999999998,R.1.1.0,0.73499999999999999,0.85749999999999993,R.1.1.1,0.85749999999999993,0.97999999999999998,true,true,9.9999999999999995e-08
R.1.0.1,0.61250000000000004,0.73499999999999999,R.1.0.1.0,0.61250000000000004,0.67375000000000007,R.1.0.1.1,0.67375000000000007,0.73499999999999999,true,true,9.9999999999999995e-08
R.1.0.0,0.48999999999999999,0.61250000000000004,R.1.0.0.0,0.48999999999999999,0.55125000000000002,R.1.0.0.1,0.55125000000000002,0.61250000000000004,true,true,9.9999999999999995e-08
R.1.0.1.1,0.67375000000000007,0.73499999999999999,R.1.0.1.1.0,0.67375000000000007,0.70437499999999997,R.1.0.1.1.1,0.70437499999999997,0.73499999999999999,true,true,9.9999999999999995e-08
R.1.0.1.0,0.61250000000000004,0.67375000000000007,R.1.0.1.0.0,0.61250000000000004,0.64312500000000006,R.1.0.1.0.1,0.64312500000000006,0.67375000000000007,true,true,9.9999999999999995e-08
R.1.0.1.0.0,0.61250000000000004,0.64312500000000006,R.1.0.1.0.0.0,0.61250000000000004,0.62781250000000011,R.1.0.1.0.0.1,0.62781250000000011,0.64312500000000006,true,true,9.9999999999999995e-08
R.1.0.1.0.1,0.64312500000000006,0.67375000000000007,R.1.0.1.0.1.0,0.64312500000000006,0.65843750000000001,R.1.0.1.0.1.1,0.65843750000000001,0.67375000000000007,true,true,9.9999999999999995e-08
R.1.0.1.0.1.0,0.64312500000000006,0.65843750000000001,R.1.0.1.0.1.0.0,0.64312500000000006,0.65078125000000009,R.1.0.1.0.1.0.1,0.65078125000000009,0.65843750000000001,true,true,9.9999999999999995e-08
R.1.0.1.0.1.1,0.65843750000000001,0.67375000000000007,R.1.0.1.0.1.1.0,0.65843750000000001,0.66609375000000004,R.1.0.1.0.1.1.1,0.66609375000000004,0.67375000000000007,true,true,9.9999999999999995e-08
R.1.0.1.0.1.1.0,0.65843750000000001,0.66609375000000004,R.1.0.1.0.1.1.0.0,0.65843750000000001,0.66226562500000008,R.1.0.1.0.1.1.0.1,0.66226562500000008,0.66609375000000004,true,true,9.9999999999999995e-08
R.1.0.1.0.1.1.1,0.66609375000000004,0.67375000000000007,R.1.0.1.0.1.1.1.0,0.66609375000000004,0.669921875,R.1.0.1.0.1.1.1.1,0.669921875,0.67375000000000007,true,true,9.9999999999999995e-08
R.1.0.1.0.1.1.0.1,0.66226562500000008,0.66609375000000004,R.1.0.1.0.1.1.0.1.0,0.66226562500000008,0.66417968750000012,R.1.0.1.0.1.1.0.1.1,0.66417968750000012,0.66609375000000004,true,true,9.9999999999999995e-08
R.1.0.1.0.1.1.0.0,0.65843750000000001,0.66226562500000008,R.1.0.1.0.1.1.0.0.0,0.65843750000000001,0.66035156250000004,R.1.0.1.0.1.1.0.0.1,0.66035156250000004,0.66226562500000008,true,true,9.9999999999999995e-08
R.1.0.1.0.1.1.0.1.1,0.66417968750000012,0.66609375000000004,R.1.0.1.0.1.1.0.1.1.0,0.66417968750000012,0.66513671875000013,R.1.0.1.0.1.1.0.1.1.1,0.66513671875000013,0.66609375000000004,true,true,9.9999999999999995e-08
R.1.0.1.0.1.1.0.1.0,0.66226562500000008,0.66417968750000012,R.1.0.1.0.1.1.0.1.0.0,0.66226562500000008,0.6632226562500001,R.1.0.1.0.1.1.0.1.0.1,0.6632226562500001,0.66417968750000012,true,true,9.9999999999999995e-08
