leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.97999999999999998,1,1,0,1,7.1809465514370574,"OPTIMAL",5.4542433952473326,7805,3.2835103000000001
R.0,"R",1,0,0.48999999999999999,1,0,1,0,0,"INFEASIBLE",47.182225791026269,25054,20.608602399999999
R.1,"R",1,0.48999999999999999,0.97999999999999998,1,1,0,1,7.39953706762644,"OPTIMAL",7.942248729560526,8758,24.597791600000001
R.1.0,"R.1",2,0.48999999999999999,0.73499999999999999,1,1,0,1,7.4070090034849541,"OPTIMAL",5.7985662153848017,8060,28.0782846
R.1.1,"R.1",2,0.73499999999999999,0.97999999999999998,1,1,0,1,7.5557176110501905,"OPTIMAL",4.8615834947671708,6878,31.056597400000001
R.1.0.1,"R.1.0",3,0.61250000000000004,0.73499999999999999,1,1,0,1,7.4615556388896929,"OPTIMAL",6.8620538035099781,8637,34.8470771
R.1.0.0,"R.1.0",3,0.48999999999999999,0.61250000000000004,1,1,0,1,7.9098944098966451,"OPTIMAL",11.346391106918844,9397,40.142454200000003
R.1.0.1.1,"R.1.0.1",4,0.67375000000000007,0.73499999999999999,1,1,0,1,7.494467611050192,"OPTIMAL",6.8759226006380709,8972,43.833435600000001
R.1.0.1.0,"R.1.0.1",4,0.61250000000000004,0.67375000000000007,1,1,0,1,7.4659615677222808,"OPTIMAL",9.5989654903396904,9969,48.419568900000002
R.1.0.1.0.0,"R.1.0.1.0",5,0.61250000000000004,0.64312500000000006,1,1,0,1,7.6310092580752009,"OPTIMAL",8.0744912705222749,8847,52.536398800000001
R.1.0.1.0.1,"R.1.0.1.0",5,0.64312500000000006,0.67375000000000007,1,1,0,1,7.4772775367336095,"OPTIMAL",7.2604268894955934,8625,56.350501800000004
R.1.0.1.0.1.0,"R.1.0.1.0.1",6,0.64312500000000006,0.65843750000000001,1,1,0,1,7.5123782096454512,"OPTIMAL",8.2936507000498931,9639,60.469476
R.1.0.1.0.1.1,"R.1.0.1.0.1",6,0.65843750000000001,0.67375000000000007,1,1,0,1,7.483869533943702,"OPTIMAL",7.6333027897521024,8908,64.409341600000005
R.1.0.1.0.1.1.0,"R.1.0.1.0.1.1",7,0.65843750000000001,0.66609375000000004,1,1,0,1,7.4851964451425079,"OPTIMAL",8.4256681775884843,9500,68.708357599999999
R.1.0.1.0.1.1.1,"R.1.0.1.0.1.1",7,0.66609375000000004,0.67375000000000007,1,1,0,1,7.4873412725344064,"OPTIMAL",6.7122843684129139,8782,72.328232799999995
R.1.0.1.0.1.1.0.1,"R.1.0.1.0.1.1.0",8,0.66226562500000008,0.66609375000000004,1,1,0,1,7.4864836308079594,"OPTIMAL",6.6957151772836694,8355,75.988079200000001
R.1.0.1.0.1.1.0.0,"R.1.0.1.0.1.1.0",8,0.65843750000000001,0.66226562500000008,1,1,0,1,7.4903117829088224,"OPTIMAL",6.0710721507018741,7727,79.640629700000005
R.1.0.1.0.1.1.0.1.1,"R.1.0.1.0.1.1.0.1",9,0.66417968750000012,0.66609375000000004,1,1,0,1,7.4871385460710878,"OPTIMAL",7.6996426875497646,8703,83.606648300000003
R.1.0.1.0.1.1.0.1.0,"R.1.0.1.0.1.1.0.1",9,0.66226562500000008,0.66417968750000012,1,1,0,1,7.4880066956732874,"OPTIMAL",8.0735311410586093,8696,87.780690699999994
R.1.0.1.0.1.1.0.1.1.1,"R.1.0.1.0.1.1.0.1.1",10,0.66513671875000013,0.66609375000000004,1,1,0,1,7.487467282704789,"OPTIMAL",6.8976578019464876,8324,91.460276899999997
