telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.134536,initialize,R,0,9.82066
3.28352,lp_complete,R,7.18095,9.82066
3.28355,atomic_split,R,7.18095,9.82066
20.6086,lp_infeasible,R.0,7.18095,9.82066
24.5978,lp_complete,R.1,7.39954,9.82066
24.5978,atomic_split,R.1,7.39954,9.82066
28.0783,lp_complete,R.1.0,7.39954,9.82066
28.0783,atomic_split,R.1.0,7.39954,9.82066
31.0566,lp_complete,R.1.1,7.40701,9.82066
31.0566,atomic_split,R.1.1,7.40701,9.82066
34.8471,lp_complete,R.1.0.1,7.40701,9.82066
34.8471,atomic_split,R.1.0.1,7.40701,9.82066
40.1425,lp_complete,R.1.0.0,7.46156,9.82066
40.1425,atomic_split,R.1.0.0,7.46156,9.82066
43.8334,lp_complete,R.1.0.1.1,7.46156,9.82066
43.8335,atomic_split,R.1.0.1.1,7.46156,9.82066
48.4196,lp_complete,R.1.0.1.0,7.46596,9.82066
48.4196,atomic_split,R.1.0.1.0,7.46596,9.82066
52.5364,lp_complete,R.1.0.1.0.0,7.46596,9.82066
52.5364,atomic_split,R.1.0.1.0.0,7.46596,9.82066
56.3505,lp_complete,R.1.0.1.0.1,7.47728,9.82066
56.3505,atomic_split,R.1.0.1.0.1,7.47728,9.82066
60.4695,lp_complete,R.1.0.1.0.1.0,7.47728,9.82066
60.4695,atomic_split,R.1.0.1.0.1.0,7.47728,9.82066
64.4093,lp_complete,R.1.0.1.0.1.1,7.48387,9.82066
64.4094,atomic_split,R.1.0.1.0.1.1,7.48387,9.82066
68.7084,lp_complete,R.1.0.1.0.1.1.0,7.48387,9.82066
68.7084,atomic_split,R.1.0.1.0.1.1.0,7.48387,9.82066
72.3282,lp_complete,R.1.0.1.0.1.1.1,7.4852,9.82066
72.3283,atomic_split,R.1.0.1.0.1.1.1,7.4852,9.82066
75.9881,lp_complete,R.1.0.1.0.1.1.0.1,7.4852,9.82066
75.9881,atomic_split,R.1.0.1.0.1.1.0.1,7.4852,9.82066
79.6406,lp_complete,R.1.0.1.0.1.1.0.0,7.48648,9.82066
79.6407,atomic_split,R.1.0.1.0.1.1.0.0,7.48648,9.82066
83.6067,lp_complete,R.1.0.1.0.1.1.0.1.1,7.48648,9.82066
83.6067,atomic_split,R.1.0.1.0.1.1.0.1.1,7.48648,9.82066
87.7807,lp_complete,R.1.0.1.0.1.1.0.1.0,7.48714,9.82066
87.7807,atomic_split,R.1.0.1.0.1.1.0.1.0,7.48714,9.82066
91.4603,lp_complete,R.1.0.1.0.1.1.0.1.1.1,7.48714,9.82066
