leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,21579.158003100001,0.018000125885009766,0.041325370948046759,0,343,0,0.0071764380000000003,df8eeb09b972de1314d4b380cd9fc7d704378cd6700da87714af6cbf99bb0817,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L0_lp.gurobi.log"
L0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,21579.1285274,0.075999975204467773,0.1376366075134374,1,476,0,0.0088312440000000002,df8eeb09b972de1314d4b380cd9fc7d704378cd6700da87714af6cbf99bb0817,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L0_c6_1_next_leaf_target_mip.gurobi.log"
L1,LP,"OPTIMAL",0,21579.011128599999,0.014999866485595703,0.040759716540527749,0,294,0,0.0096779789999999997,ce9153f0d0dddf37f967c84c9770c96fceaa19f5e0a27766c70470da5fc2ead2,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L1_lp.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,21578.984401999998,0.068000078201293945,0.12315225740919436,1,332,0,0.011508607000000001,ce9153f0d0dddf37f967c84c9770c96fceaa19f5e0a27766c70470da5fc2ead2,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L2,LP,"OPTIMAL",0,21578.878416399999,0.018000125885009766,0.044196193744878792,0,361,0,0.012151465,26a557768861a31bd72203a76aea9125f48193423957414fbe38422e45af4c6e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L2_lp.gurobi.log"
L0.0,LP,"OPTIMAL",0,21578.8181033,0.019000053405761719,0.05174508779579292,0,432,0,0.012638094000000001,8c7c6d902c16d5d42069f0ce3a1a51d594f79e4b5c4fde64cfdd64cd21af5972,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,21578.756781700002,0.018000125885009766,0.050130804750834153,0,431,0,0.013153554,735b965597eb95fe64cafa7ba89ab469309be8528d101c794fd8263e9c9a5415,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L0.1_lp.gurobi.log"
L0,MIP,"INFEASIBLE",0,21578.7250556,0.21800017356872559,0.22714828161371825,1,1452,0,0.017015255999999999,df8eeb09b972de1314d4b380cd9fc7d704378cd6700da87714af6cbf99bb0817,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L0_terminal_mip.gurobi.log"
L1.0,LP,"OPTIMAL",0,21578.463296499998,0.019999980926513672,0.042112069000122314,0,279,0,0.017015255999999999,3f304dbae5933d718e6ded4135da9453fa1d0dbcfdabdc67dfeb134ce5d0d9fd,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,21578.396642700001,0.014999866485595703,0.042149947956716442,0,326,0,0.017015255999999999,8a40bbda9c47d90e6a6fe5bf12574b51965f9141093cef66a8db62dfaaa2b92a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L1.1_lp.gurobi.log"
L1,MIP,"OPTIMAL",0,21578.3672066,0.97099995613098145,0.95025568546903538,50,3335,0,0.019283740000000001,ce9153f0d0dddf37f967c84c9770c96fceaa19f5e0a27766c70470da5fc2ead2,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L1_terminal_mip.gurobi.log"
L2,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,21577.386809600001,0.085999965667724609,0.15345193296238641,1,374,0,0.019283740000000001,26a557768861a31bd72203a76aea9125f48193423957414fbe38422e45af4c6e,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L2_c6_1_next_leaf_target_mip.gurobi.log"
L3,LP,"OPTIMAL",0,21577.254373399999,0.016000032424926758,0.042096890206619636,0,313,0,0.019283740000000001,74a36f964d3dd32b0dc590523385af01201ab242d9459dcb483eea796c344f54,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full\external\native_logs\L3_lp.gurobi.log"
