variant_name,time_limit_seconds,interval_id,pricing_calls,pricing_time_seconds,pricing_engine,final_pricing_engine,labels_generated,labels_kept,labels_expanded,labels_pruned_duration,labels_pruned_load,labels_pruned_station,labels_pruned_support,labels_pruned_reduced_cost,dominance_prunes,operation_dp_prunes,negative_columns_found,columns_inserted,best_reduced_cost,remaining_negative_rc,closure_status
baseline_300_high_imbalance_seed3202,300,9,1,291.0975292,exact-label,exact-label,225792013,0,225792013,736968331,0,0,0,0,0,0,0,0,0.0700591864494,0,not_run
