anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.090588665696146153,1,0,0.090588665696146153,0,0.36235466278458461,0.36235466278458461,0,0.36235466278458461,"proof"
1,0.090588665696146153,0.18117733139229231,1,0.090588665696146153,0.18117733139229231,0,0.36235466278458461,0.36235466278458461,0,0.36235466278458461,"proof"
2,0.18117733139229231,0.27176599708843846,1,0.18117733139229231,0.27176599708843846,0,0.36235466278458461,0.36235466278458461,0,0.36235466278458461,"proof"
3,0.27176599708843846,0.36235466278458461,1,0.27176599708843846,0.36235466278458461,0,0.36235466278458461,0.36235466278458461,0,0.36235466278458461,"proof"
