vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,6,7,8,4,2,3,5,1,0]",30,4407.85517477267,2040.0,6447.85517477267,18000.0,0.3582141763762594,0
