instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.706253,0.242383,3.09247,2,6,20,20,0,"2316.91|2331.83",true,0.307224,true,
