leaf_id,gamma_L,gamma_U,factory_version,factory_signature,canonical_row_signature,model_sha256,global_family_count,interval_family_count,selector_variable_count,contract_valid
R,0,0.28496285096998508,round19_v2_projected_centering,d29d25f72cee258e,0ff512eaa2335d864f6392e924fc05a4809773a7c7c53bf98e6072f27d5a6818,0ff512eaa2335d864f6392e924fc05a4809773a7c7c53bf98e6072f27d5a6818,6,9,0,1
R.0,0,0.14248142548499254,round19_v2_projected_centering,b63be5f28f54c152,5cc168c6e5175a1dde4da2718276529be08f2c183028c4fd553400290c604b33,5cc168c6e5175a1dde4da2718276529be08f2c183028c4fd553400290c604b33,6,9,0,1
R.1,0.14248142548499254,0.28496285096998508,round19_v2_projected_centering,1b79f679618c9ece,d99ea68f41745f184bab00dffc45e5f1c1e2f689f52e9da941919e8371cb4262,d99ea68f41745f184bab00dffc45e5f1c1e2f689f52e9da941919e8371cb4262,6,9,0,1
R.0.0,0,0.071240712742496271,round19_v2_projected_centering,121b61e9f5134917,b85008dbe97f3cb34fd33f487f32e49fd543b5c0b44ab287c30244ae0c42ee9b,b85008dbe97f3cb34fd33f487f32e49fd543b5c0b44ab287c30244ae0c42ee9b,6,9,0,1
R.0.1,0.071240712742496271,0.14248142548499254,round19_v2_projected_centering,b921b5230dee4141,369b76e5377e6446ad10eae57d4da57c73dd3523707bd9c6fdaac5b50ee69887,369b76e5377e6446ad10eae57d4da57c73dd3523707bd9c6fdaac5b50ee69887,6,9,0,1
R.0.1.0,0.071240712742496271,0.10686106911374441,round19_v2_projected_centering,5eb52d15a44aa860,0d2b73e03a8643ddb238229c30cd037bfc42c611f8eb03814c8a5530f14e2c70,0d2b73e03a8643ddb238229c30cd037bfc42c611f8eb03814c8a5530f14e2c70,6,9,0,1
R.0.1.1,0.10686106911374441,0.14248142548499254,round19_v2_projected_centering,06c8d6e03e317d19,162d3c05808dbe6ff2d42e90935009dbdfe2c26b40c712131f35ad831d4bf9ca,162d3c05808dbe6ff2d42e90935009dbdfe2c26b40c712131f35ad831d4bf9ca,6,9,0,1
R.0.1.0.0,0.071240712742496271,0.089050890928120338,round19_v2_projected_centering,6e1c2160274839b5,b63f2b6147f0dcf3105cce40ad0210e4e94d05933b03af426b543ff03b6305ad,b63f2b6147f0dcf3105cce40ad0210e4e94d05933b03af426b543ff03b6305ad,6,9,0,1
R.0.1.0.1,0.089050890928120338,0.10686106911374441,round19_v2_projected_centering,a88e94a70f6ca18c,012facd5c2158f1fa0275dad6a5f91fd3a7b7aa2c72d813167444bac7728e925,012facd5c2158f1fa0275dad6a5f91fd3a7b7aa2c72d813167444bac7728e925,6,9,0,1
R.0.1.0.1.0,0.089050890928120338,0.097955980020932365,round19_v2_projected_centering,c8c504cc8c09b9da,42d056d208c5362b52241237cf75125d2166d0cffe2c7fce643f2f09b232d104,42d056d208c5362b52241237cf75125d2166d0cffe2c7fce643f2f09b232d104,6,9,0,1
