generation,best_fitness,strict_improvement
0,-1.2459747188192951,true
1,-1.2459747188192951,false
2,-1.2390539575132722,true
3,-1.2208467746412532,true
4,-1.1971445802969585,true
5,-1.1899602648648926,true
6,-1.1785836323921193,true
7,-1.1697207620410219,true
8,-1.1697207620410219,false
9,-1.1697207620410219,false
10,-1.1697207620410219,false
11,-1.1697207620410219,false
12,-1.1697207620410219,false
13,-1.1697207620410219,false
14,-1.1697207620410219,false
15,-1.1697207620410219,false
16,-1.1697207620410219,false
17,-1.1648730989412988,true
18,-1.1648730989412988,false
19,-1.1648730989412988,false
20,-1.1648730989412988,false
21,-1.1648730989412988,false
22,-1.1648730989412988,false
23,-1.1648730989412988,false
24,-1.1648730989412988,false
25,-1.1622734052680239,true
26,-1.1622734052680239,false
27,-1.1622734052680239,false
28,-1.1622734052680239,false
29,-1.1621976431123127,true
30,-1.16019066206115,true
31,-1.1601731749192303,true
32,-1.1601731749192303,false
33,-1.1601731749192303,false
34,-1.1601731749192303,false
35,-1.1601731749192303,false
36,-1.1601731749192303,false
37,-1.1601731749192303,false
38,-1.1601731749192303,false
39,-1.1601731749192303,false
40,-1.1601731749192303,false
41,-1.1601731749192303,false
42,-1.1601731749192303,false
43,-1.1601731749192303,false
44,-1.1601731749192303,false
45,-1.1601731749192303,false
46,-1.1601731749192303,false
47,-1.1601731749192303,false
48,-1.1601731749192303,false
49,-1.1601731749192303,false
50,-1.1601731749192303,false
51,-1.1601731749192303,false
52,-1.1601731749192303,false
53,-1.1601731749192303,false
54,-1.1601731749192303,false
55,-1.1601731749192303,false
56,-1.1601731749192303,false
57,-1.1601731749192303,false
58,-1.1601731749192303,false
59,-1.1601731749192303,false
60,-1.1601731749192303,false
61,-1.1601731749192303,false
62,-1.1601731749192303,false
63,-1.1601731749192303,false
64,-1.1601731749192303,false
65,-1.1601731749192303,false
66,-1.1601731749192303,false
67,-1.1601731749192303,false
68,-1.1601731749192303,false
69,-1.1601731749192303,false
70,-1.1601731749192303,false
71,-1.1601731749192303,false
72,-1.1601731749192303,false
73,-1.1601731749192303,false
74,-1.1601731749192303,false
75,-1.1601731749192303,false
76,-1.1601731749192303,false
77,-1.1601731749192303,false
78,-1.1601731749192303,false
79,-1.1601731749192303,false
80,-1.1601731749192303,false
81,-1.1601731749192303,false
82,-1.1601731749192303,false
83,-1.1601731749192303,false
84,-1.1601731749192303,false
85,-1.1601731749192303,false
86,-1.1601731749192303,false
87,-1.1601731749192303,false
88,-1.1601731749192303,false
89,-1.1601731749192303,false
90,-1.1601731749192303,false
91,-1.1601731749192303,false
92,-1.1601731749192303,false
93,-1.1601731749192303,false
94,-1.1601731749192303,false
95,-1.1601731749192303,false
96,-1.1601731749192303,false
97,-1.1601731749192303,false
98,-1.1601731749192303,false
99,-1.1601731749192303,false
100,-1.1601731749192303,false
101,-1.1601731749192303,false
102,-1.1601731749192303,false
103,-1.1601731749192303,false
104,-1.1601731749192303,false
105,-1.1601731749192303,false
106,-1.1601731749192303,false
107,-1.1601731749192303,false
108,-1.1601731749192303,false
109,-1.1601731749192303,false
110,-1.1601731749192303,false
111,-1.1601731749192303,false
112,-1.1601731749192303,false
113,-1.1601731749192303,false
114,-1.1601731749192303,false
115,-1.1601731749192303,false
116,-1.1601731749192303,false
117,-1.1601731749192303,false
118,-1.1601731749192303,false
119,-1.1601731749192303,false
120,-1.1601731749192303,false
121,-1.1601731749192303,false
122,-1.1601731749192303,false
123,-1.1601731749192303,false
124,-1.1601731749192303,false
125,-1.1601731749192303,false
126,-1.1601731749192303,false
127,-1.1601731749192303,false
128,-1.1601731749192303,false
129,-1.1601731749192303,false
130,-1.1601731749192303,false
131,-1.1601731749192303,false
132,-1.1601731749192303,false
133,-1.1601731749192303,false
134,-1.1601731749192303,false
135,-1.1601731749192303,false
136,-1.1601731749192303,false
137,-1.1601731749192303,false
138,-1.1601731749192303,false
139,-1.1601731749192303,false
140,-1.1601731749192303,false
141,-1.1601731749192303,false
142,-1.1601731749192303,false
143,-1.1601731749192303,false
144,-1.1601731749192303,false
145,-1.1601731749192303,false
146,-1.1601731749192303,false
147,-1.1601731749192303,false
148,-1.1601731749192303,false
149,-1.1601731749192303,false
150,-1.1601731749192303,false
151,-1.1601731749192303,false
152,-1.1601731749192303,false
153,-1.1601731749192303,false
154,-1.1601731749192303,false
155,-1.1601731749192303,false
156,-1.1601731749192303,false
157,-1.1601731749192303,false
158,-1.1601731749192303,false
159,-1.1601731749192303,false
160,-1.1601731749192303,false
161,-1.1601731749192303,false
162,-1.1601731749192303,false
163,-1.1601731749192303,false
164,-1.1601731749192303,false
165,-1.1601731749192303,false
166,-1.1601731749192303,false
167,-1.1601731749192303,false
168,-1.1601731749192303,false
169,-1.1601731749192303,false
170,-1.1601731749192303,false
171,-1.1601731749192303,false
172,-1.1601731749192303,false
173,-1.1601731749192303,false
174,-1.1601731749192303,false
175,-1.1601731749192303,false
176,-1.1601731749192303,false
177,-1.1601731749192303,false
178,-1.1601731749192303,false
179,-1.1601731749192303,false
180,-1.1601731749192303,false
181,-1.1601731749192303,false
182,-1.1601731749192303,false
183,-1.1601731749192303,false
184,-1.1601731749192303,false
185,-1.1601731749192303,false
186,-1.1601731749192303,false
187,-1.1601731749192303,false
188,-1.1601731749192303,false
189,-1.1601731749192303,false
190,-1.1601731749192303,false
191,-1.1601731749192303,false
192,-1.1601731749192303,false
193,-1.1601731749192303,false
194,-1.1601731749192303,false
195,-1.1601731749192303,false
196,-1.1601731749192303,false
197,-1.1601731749192303,false
198,-1.1601731749192303,false
199,-1.1601731749192303,false
200,-1.1601731749192303,false
201,-1.1601731749192303,false
202,-1.1601731749192303,false
203,-1.1601731749192303,false
204,-1.1601731749192303,false
205,-1.1601731749192303,false
206,-1.1601731749192303,false
207,-1.1601731749192303,false
208,-1.1601731749192303,false
209,-1.1601731749192303,false
210,-1.1601731749192303,false
211,-1.1601731749192303,false
212,-1.1601731749192303,false
213,-1.1601731749192303,false
214,-1.1601731749192303,false
215,-1.1601731749192303,false
216,-1.1601731749192303,false
217,-1.1601731749192303,false
218,-1.1601731749192303,false
219,-1.1601731749192303,false
220,-1.1601731749192303,false
221,-1.1601731749192303,false
222,-1.1601731749192303,false
223,-1.1601731749192303,false
224,-1.1601731749192303,false
225,-1.1601731749192303,false
226,-1.1601731749192303,false
227,-1.1601731749192303,false
228,-1.1566090096489785,true
229,-1.1566090096489785,false
230,-1.1566090096489785,false
