decision_sequence,K0,tau,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho_I,score_tolerance,selected_action,native_target,deterministic_reason,coverage_update
1,1,0.080000000000000002,"L0","",0,0,0.021337006039780566,0.01049808026272654,0.011299500847048428,0.017737500030665192,0.021337006039780566,0.010838925777054026,0.073939115444308451,0.66790934054225948,0.073939115444308451,0.66790934054225948,0.073939115444308451,0.37092422799328395,0.027425809314686411,0.21567747254689576,9.2260065373558425e-06,"native-target",0.011299500847048428,"adaptive_mass_score_below_tau_native_target","parent_coverage_retained"
2,1,0.080000000000000002,"L0","",0,0,0.021337006039780566,0.015303265520584527,0.011299500847048428,0.017737500030665192,0.021337006039780566,0.0060337405191960396,-0.66356262103057362,0.40343705572625671,0,0.40343705572625671,0,0.20171852786312836,0,0.39659222604619754,1.6573467109619209e-05,"exact-close",,"adaptive_mass_no_strict_child_improvement","parent_coverage_retained"
