telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0179686,initialize,R,0,2.78411
0.406116,lp_complete,R,2.35078,2.78411
0.406142,atomic_split,R,2.35078,2.78411
0.839239,lp_complete,R.0,2.35078,2.78411
0.839262,atomic_split,R.0,2.35078,2.78411
1.23214,lp_complete,R.1,2.5689,2.78411
1.23216,atomic_split,R.1,2.5689,2.78411
1.43877,lp_infeasible,R.0.0,2.5689,2.78411
1.8955,lp_complete,R.0.1,2.65536,2.78411
1.89553,atomic_split,R.0.1,2.65536,2.78411
2.12092,lp_infeasible,R.0.1.0,2.65536,2.78411
2.57174,lp_complete,R.0.1.1,2.66193,2.78411
2.57177,atomic_split,R.0.1.1,2.66193,2.78411
2.96835,lp_complete,R.1.0,2.66193,2.78411
2.96837,atomic_split,R.1.0,2.66193,2.78411
3.19184,lp_infeasible,R.1.1,2.66222,2.78411
3.5732,lp_complete,R.1.0.1,2.66222,2.78411
3.57322,atomic_split,R.1.0.1,2.66222,2.78411
4.00439,lp_complete,R.1.0.0,2.66373,2.78411
4.00442,atomic_split,R.1.0.0,2.66373,2.78411
4.34465,lp_complete,R.1.0.0.1,2.66373,2.78411
4.34468,atomic_split,R.1.0.0.1,2.66373,2.78411
4.75809,lp_complete,R.1.0.0.0,2.66796,2.78411
4.75812,atomic_split,R.1.0.0.0,2.66796,2.78411
5.15903,lp_complete,R.1.0.0.0.0,2.66796,2.78411
5.15906,atomic_split,R.1.0.0.0.0,2.66796,2.78411
5.55285,lp_complete,R.1.0.0.0.1,2.67731,2.78411
5.55287,atomic_split,R.1.0.0.0.1,2.67731,2.78411
5.99351,lp_complete,R.1.0.0.0.0.0,2.67731,2.78411
5.99354,atomic_split,R.1.0.0.0.0.0,2.67731,2.78411
6.4284,lp_complete,R.1.0.0.0.0.1,2.68364,2.78411
6.42843,atomic_split,R.1.0.0.0.0.1,2.68364,2.78411
6.85063,lp_complete,R.1.0.0.0.0.1.0,2.68364,2.78411
6.85066,atomic_split,R.1.0.0.0.0.1.0,2.68364,2.78411
7.26216,lp_complete,R.1.0.0.0.0.1.1,2.68377,2.78411
7.26219,atomic_split,R.1.0.0.0.0.1.1,2.68377,2.78411
7.73566,lp_complete,R.1.0.0.0.1.0,2.68377,2.78411
7.73569,atomic_split,R.1.0.0.0.1.0,2.68377,2.78411
