parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R.1.0.0.0.0.1.0.1,2.68926,R.1.0.0.0.0.1.0.1.1,2.68926,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.0,2.69068,R.1.0.0.0.0.1.0.0.0,2.69068,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.0,2.69068,R.1.0.0.0.0.1.0.0.1,2.69068,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.1,2.69123,R.1.0.0.0.0.0.1.0,2.69123,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.1,2.69123,R.1.0.0.0.0.0.1.1,2.69123,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.0,2.70269,R.1.0.0.0.0.0.0.0,2.70269,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.0,2.70269,R.1.0.0.0.0.0.0.1,2.70269,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.0,2.68932,R.1.0.0.0.0.1.1.1.0.0,2.68932,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.0,2.68932,R.1.0.0.0.0.1.1.1.0.1,2.68932,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.1,2.68921,R.1.0.0.0.0.1.1.1.1.0,2.68921,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.1,2.68921,R.1.0.0.0.0.1.1.1.1.1,2.68921,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0.0,2.68924,R.1.0.0.0.1.0.0.0.0.0,2.68924,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0.0,2.68924,R.1.0.0.0.1.0.0.0.0.1,2.68924,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0.1,2.68945,R.1.0.0.0.1.0.0.0.1.0,2.68945,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0.1,2.68945,R.1.0.0.0.1.0.0.0.1.1,2.68945,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.0,2.68979,R.1.0.0.0.0.1.1.0.0.0,2.68979,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.0,2.68979,R.1.0.0.0.0.1.1.0.0.1,2.68979,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.1,2.68954,R.1.0.0.0.0.1.1.0.1.0,2.68954,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.1,2.68954,R.1.0.0.0.0.1.1.0.1.1,2.68954,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.1,2.69118,R.1.0.0.0.1.0.1.1.0,2.69118,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.1,2.69118,R.1.0.0.0.1.0.1.1.1,2.69118,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.0,2.68962,R.1.0.0.0.1.0.1.0.0,2.68962,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.0,2.68962,R.1.0.0.0.1.0.1.0.1,2.68962,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1.1,2.68988,R.1.0.0.0.1.0.0.1.1.0,2.68988,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1.1,2.68988,R.1.0.0.0.1.0.0.1.1.1,2.68988,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1.0,2.68966,R.1.0.0.0.1.0.0.1.0.0,2.68966,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1.0,2.68966,R.1.0.0.0.1.0.0.1.0.1,2.68966,true,"inherited_complete_parent_lp_bound"
