telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.695445,lp_complete,L0,0,0.0489091,optimal,0.0489091,0.195636,"complete_lp_relaxation"
1.70658,atomic_split,L0,0,0.0489091,replaced,0.0489091,0.195636,"strict_child_lp_bound_improvement"
2.19808,lp_complete,L1,0.0489091,0.0978181,optimal,0.0978181,0.195636,"complete_lp_relaxation"
3.19733,atomic_split,L1,0.0489091,0.0978181,replaced,0.0978181,0.195636,"strict_child_lp_bound_improvement"
3.68899,lp_complete,L2,0.0978181,0.146727,optimal,0.127181,0.195636,"complete_lp_relaxation"
4.58687,atomic_split,L2,0.0978181,0.146727,replaced,0.127181,0.195636,"strict_child_lp_bound_improvement"
5.2474,atomic_split,L0.0,0,0.0244545,replaced,0.127951,0.195636,"strict_child_lp_bound_improvement"
6.32088,atomic_split,L0.1,0.0244545,0.0489091,replaced,0.133151,0.195636,"strict_child_lp_bound_improvement"
7.1193,atomic_split,L0.1.0,0.0244545,0.0366818,replaced,0.133566,0.195636,"strict_child_lp_bound_improvement"
7.76237,atomic_split,L0.0.1,0.0122273,0.0244545,replaced,0.134974,0.195636,"strict_child_lp_bound_improvement"
8.85456,atomic_split,L0.1.1,0.0366818,0.0489091,replaced,0.13624,0.195636,"strict_child_lp_bound_improvement"
9.50374,atomic_split,L0.1.0.0,0.0244545,0.0305682,replaced,0.136515,0.195636,"strict_child_lp_bound_improvement"
10.2094,atomic_split,L0.1.0.1,0.0305682,0.0366818,replaced,0.136765,0.195636,"strict_child_lp_bound_improvement"
10.8631,atomic_split,L0.0.1.1,0.0183409,0.0244545,replaced,0.137269,0.195636,"strict_child_lp_bound_improvement"
11.9172,atomic_split,L0.1.1.0,0.0366818,0.0427954,replaced,0.137843,0.195636,"strict_child_lp_bound_improvement"
12.5881,atomic_split,L0.1.0.0.1,0.0275113,0.0305682,replaced,0.138022,0.195636,"strict_child_lp_bound_improvement"
13.2689,atomic_split,L0.1.0.1.0,0.0305682,0.033625,replaced,0.138113,0.195636,"strict_child_lp_bound_improvement"
13.9812,atomic_split,L0.1.0.0.0,0.0244545,0.0275113,replaced,0.138197,0.195636,"strict_child_lp_bound_improvement"
14.7509,atomic_split,L0.1.0.1.1,0.033625,0.0366818,replaced,0.138297,0.195636,"strict_child_lp_bound_improvement"
15.8157,atomic_split,L1.0,0.0489091,0.0733636,replaced,0.138366,0.195636,"strict_child_lp_bound_improvement"
16.4259,atomic_split,L0.0.1.1.1,0.0213977,0.0244545,replaced,0.13841,0.195636,"strict_child_lp_bound_improvement"
17.3989,atomic_split,L0.1.1.0.0,0.0366818,0.0397386,replaced,0.138477,0.195636,"strict_child_lp_bound_improvement"
18.4084,atomic_split,L0.1.1.1,0.0427954,0.0489091,replaced,0.138604,0.195636,"strict_child_lp_bound_improvement"
19.0552,atomic_split,L0.0.1.1.0,0.0183409,0.0213977,replaced,0.138676,0.195636,"strict_child_lp_bound_improvement"
19.6972,atomic_split,L0.1.0.0.1.1,0.0290397,0.0305682,replaced,0.138771,0.195636,"strict_child_lp_bound_improvement"
20.4155,atomic_split,L0.1.0.1.0.0,0.0305682,0.0320966,replaced,0.138782,0.195636,"strict_child_lp_bound_improvement"
21.0258,atomic_split,L0.1.0.0.1.0,0.0275113,0.0290397,replaced,0.138864,0.195636,"strict_child_lp_bound_improvement"
21.8528,atomic_split,L0.1.0.1.0.1,0.0320966,0.033625,replaced,0.138914,0.195636,"strict_child_lp_bound_improvement"
22.493,atomic_split,L0.1.0.0.0.1,0.0259829,0.0275113,replaced,0.138953,0.195636,"strict_child_lp_bound_improvement"
23.3336,atomic_split,L0.1.0.1.1.0,0.033625,0.0351534,replaced,0.139025,0.195636,"strict_child_lp_bound_improvement"
24.3866,atomic_split,L0.1.1.0.1,0.0397386,0.0427954,replaced,0.139039,0.195636,"strict_child_lp_bound_improvement"
25.1118,atomic_split,L0.1.0.1.1.1,0.0351534,0.0366818,replaced,0.139043,0.195636,"strict_child_lp_bound_improvement"
25.7438,atomic_split,L0.1.0.0.0.0,0.0244545,0.0259829,replaced,0.139096,0.195636,"strict_child_lp_bound_improvement"
26.4438,atomic_split,L0.1.0.0.1.1.1,0.029804,0.0305682,replaced,0.139114,0.195636,"strict_child_lp_bound_improvement"
27.1122,atomic_split,L0.1.0.0.1.1.0,0.0290397,0.029804,replaced,0.139122,0.195636,"strict_child_lp_bound_improvement"
27.8986,atomic_split,L0.1.1.0.0.0,0.0366818,0.0382102,replaced,0.139145,0.195636,"strict_child_lp_bound_improvement"
28.5877,atomic_split,L0.1.0.1.0.0.0,0.0305682,0.0313324,replaced,0.139167,0.195636,"strict_child_lp_bound_improvement"
29.3102,atomic_split,L0.0.1.1.1.1,0.0229261,0.0244545,replaced,0.139182,0.195636,"strict_child_lp_bound_improvement"
30.0296,atomic_split,L0.1.0.0.1.0.1,0.0282755,0.0290397,replaced,0.139192,0.195636,"strict_child_lp_bound_improvement"
30.7457,atomic_split,L0.1.0.1.0.0.1,0.0313324,0.0320966,replaced,0.139239,0.195636,"strict_child_lp_bound_improvement"
31.5438,atomic_split,L0.1.0.1.0.1.0,0.0320966,0.0328608,replaced,0.139249,0.195636,"strict_child_lp_bound_improvement"
32.1565,atomic_split,L0.1.0.0.1.0.0,0.0275113,0.0282755,replaced,0.139283,0.195636,"strict_child_lp_bound_improvement"
32.8113,atomic_split,L0.1.0.0.1.1.1.0,0.029804,0.0301861,replaced,0.139284,0.195636,"strict_child_lp_bound_improvement"
33.6037,atomic_split,L0.1.0.1.0.1.1,0.0328608,0.033625,replaced,0.139287,0.195636,"strict_child_lp_bound_improvement"
34.2516,atomic_split,L0.0.1.1.1.0,0.0213977,0.0229261,replaced,0.139289,0.195636,"strict_child_lp_bound_improvement"
