leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R.0.0.0.1.0,LP,"OPTIMAL",0,233.93,0.278,0.841451,0,3677,0,0.030149,1,0,9e6e865a5bb09ecf9ed7ec3fbecf4456cd855f448333045c8df77e548b506607,9e6e865a5bb09ecf9ed7ec3fbecf4456cd855f448333045c8df77e548b506607,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0_lp.gurobi.log"
R.0.0.0.0.0,LP,"OPTIMAL",0,233.489,0.297,0.873333,0,3107,0,0.030149,1,0,fe23d2ba36fefcaa7035e10c314399db66282a4feba63416116b2d05ba6680b6,fe23d2ba36fefcaa7035e10c314399db66282a4feba63416116b2d05ba6680b6,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.0.0_lp.gurobi.log"
R.0.0.0.0.1,LP,"OPTIMAL",0,233.03,0.245,0.724169,0,3170,0,0.030149,1,0,6edf29eae954dfb2fd6c0c3d68a2a241a8dccce03f797add8a7b38632ffe57bd,6edf29eae954dfb2fd6c0c3d68a2a241a8dccce03f797add8a7b38632ffe57bd,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.0.1_lp.gurobi.log"
R.0.0.0.1.0.1,LP,"OPTIMAL",0,232.62,0.268,0.786854,0,3766,0,0.030149,1,0,0ffc34541c29ff28426705166213dba30e839b3f3bed915e1187374128b5b7da,0ffc34541c29ff28426705166213dba30e839b3f3bed915e1187374128b5b7da,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1_lp.gurobi.log"
R.0.0.0.1.0.0,LP,"OPTIMAL",0,232.183,0.261,0.789455,0,3264,0,0.030149,1,0,b5987e85112b9cd7f695e0a8ac744411484a91dd06ab1cdf077fc6625865b54d,b5987e85112b9cd7f695e0a8ac744411484a91dd06ab1cdf077fc6625865b54d,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.0_lp.gurobi.log"
R.0.0.0.1.0.1.0,LP,"OPTIMAL",0,231.756,0.273,0.811623,0,3742,0,0.030149,1,0,58305c4cc42b8510785fb799a29575e741ef4c736c052491fcb80ff5e8b69c35,58305c4cc42b8510785fb799a29575e741ef4c736c052491fcb80ff5e8b69c35,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.0_lp.gurobi.log"
R.0.0.0.1.0.1.1,LP,"OPTIMAL",0,231.319,0.276,0.844217,0,4084,0,0.030149,1,0,56e84a7a74ffde28e3c10eb29e537ae996e9dae5bac54893eddce2e6d31b47ce,56e84a7a74ffde28e3c10eb29e537ae996e9dae5bac54893eddce2e6d31b47ce,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1_lp.gurobi.log"
R.0.0.0.0.1.1,LP,"OPTIMAL",0,230.879,0.276,0.842458,0,3554,0,0.030149,1,0,113d377118c9b9ac7545e7a52858943619efed0db8cb4ff95554f4c15b80f93e,113d377118c9b9ac7545e7a52858943619efed0db8cb4ff95554f4c15b80f93e,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.0.1.1_lp.gurobi.log"
R.0.0.0.0.1.0,LP,"OPTIMAL",0,230.438,0.26,0.787643,0,3146,0,0.030149,1,0,6574366cc462e4a0c6f19c6d426386f045bc785c1b0dd2d4b059e1423f6a19fd,6574366cc462e4a0c6f19c6d426386f045bc785c1b0dd2d4b059e1423f6a19fd,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.0.1.0_lp.gurobi.log"
R.0.0.0.1.0.1.1.0,LP,"OPTIMAL",0,230.016,0.251,0.769554,0,2986,0,0.030149,1,0,c09e21a64057d4e1d1ab3fb8100e07e2ad5da36187596fcbe44eb7c5a3fd4df9,c09e21a64057d4e1d1ab3fb8100e07e2ad5da36187596fcbe44eb7c5a3fd4df9,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.0_lp.gurobi.log"
R.0.0.0.1.0.1.1.1,LP,"OPTIMAL",0,229.6,0.245,0.730236,0,3363,0,0.030149,1,0,9b35fd8ea41fd8dfa78d0d2fe55dc0af723e9f6809f1a443cc913ef1636ba887,9b35fd8ea41fd8dfa78d0d2fe55dc0af723e9f6809f1a443cc913ef1636ba887,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1_lp.gurobi.log"
R.0.0.0.1.0.0.0,LP,"OPTIMAL",0,229.192,0.261,0.777369,0,3355,0,0.030149,1,0,046e585f055d3c851e8b20bf662912eb67a9e8ed54d0dc3e291e2d467d75433d,046e585f055d3c851e8b20bf662912eb67a9e8ed54d0dc3e291e2d467d75433d,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.0.0_lp.gurobi.log"
R.0.0.0.1.0.0.1,LP,"OPTIMAL",0,228.767,0.268,0.802875,0,3336,0,0.030149,1,0,8acf4d57f1bf0efb8fc26830eeca45516429b11b5ec04f55bc213b0a72efe877,8acf4d57f1bf0efb8fc26830eeca45516429b11b5ec04f55bc213b0a72efe877,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.0.1_lp.gurobi.log"
R.0.0.0.1.1.0,LP,"OPTIMAL",0,228.336,0.259,0.77787,0,3706,0,0.030149,1,0,2c2698bb396a131102db7de30812b4fca0f8904e302679e29d751700edbac635,2c2698bb396a131102db7de30812b4fca0f8904e302679e29d751700edbac635,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.1.0_lp.gurobi.log"
R.0.0.0.1.1.1,LP,"OPTIMAL",0,227.91,0.262,0.772805,0,3763,0,0.030149,1,0,24353a1e597a07aee4b91a75a21ebd2618b0075d778f8a322e8e5bf539fda737,24353a1e597a07aee4b91a75a21ebd2618b0075d778f8a322e8e5bf539fda737,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.1.1_lp.gurobi.log"
R.0.0.0.1.1.0.0,LP,"OPTIMAL",0,227.485,0.249,0.755643,0,3429,0,0.030149,1,0,2902dea5e981c7a971d515976f91198e818d8bba0842a79391ca69fc61b23f1e,2902dea5e981c7a971d515976f91198e818d8bba0842a79391ca69fc61b23f1e,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.1.0.0_lp.gurobi.log"
R.0.0.0.1.1.0.1,LP,"OPTIMAL",0,227.073,0.247,0.733102,0,3461,0,0.030149,1,0,62b5305162df6e8bbf3110c7237272a1a4e130cafa4a02f21c4075750128a8b7,62b5305162df6e8bbf3110c7237272a1a4e130cafa4a02f21c4075750128a8b7,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.1.0.1_lp.gurobi.log"
R.0.0.0.1.0.1.0.0,LP,"OPTIMAL",0,226.661,0.303,0.89752,0,3772,0,0.030149,1,0,bfa43e9a6fa390cf1e92520e44f6bcfd8de8b6b4db308e0dbb5b0e1f79fd1940,bfa43e9a6fa390cf1e92520e44f6bcfd8de8b6b4db308e0dbb5b0e1f79fd1940,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.0.0_lp.gurobi.log"
R.0.0.0.1.0.1.0.1,LP,"OPTIMAL",0,226.196,0.249,0.762238,0,3246,0,0.030149,1,0,4d2d7c70d176fdc7102d34cd4aa851fba3fc5d38112301ad7682d6a9ced478e1,4d2d7c70d176fdc7102d34cd4aa851fba3fc5d38112301ad7682d6a9ced478e1,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.0.1_lp.gurobi.log"
R.0.0.0.1.1.0.0.0,LP,"OPTIMAL",0,225.783,0.243,0.744116,0,3514,0,0.030149,1,0,a8e3c8c5ad5c4c9205a6a512293fe6f1d291f62a0bb7651de427adae359ce0c4,a8e3c8c5ad5c4c9205a6a512293fe6f1d291f62a0bb7651de427adae359ce0c4,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.1.0.0.0_lp.gurobi.log"
R.0.0.0.1.1.0.0.1,LP,"OPTIMAL",0,225.375,0.257,0.773606,0,3566,0,0.030149,1,0,c560cf75b0134899da6d0fd7605dd4673fa3f85740aef747dff11f3c4a320943,c560cf75b0134899da6d0fd7605dd4673fa3f85740aef747dff11f3c4a320943,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.1.0.0.1_lp.gurobi.log"
R.0.0.0.1.0.1.1.1.0,LP,"OPTIMAL",0,224.956,0.289,0.889017,0,4097,0,0.030149,1,0,4a5915760abf5dcd09793fecaa12257fec15e50d37cdb91dc63dfd8ebf65ed53,4a5915760abf5dcd09793fecaa12257fec15e50d37cdb91dc63dfd8ebf65ed53,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1.0_lp.gurobi.log"
R.0.0.0.1.0.1.1.1.1,LP,"OPTIMAL",0,224.507,0.244,0.739525,0,3264,0,0.030149,1,0,986311d3d8fd29c3c5c70839ff176dc3fa740b5ebce11d67605f267d0a42c389,986311d3d8fd29c3c5c70839ff176dc3fa740b5ebce11d67605f267d0a42c389,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1.1_lp.gurobi.log"
R.0.0.0.1.0.1.1.0.0,LP,"OPTIMAL",0,224.099,0.263,0.806877,0,3405,0,0.030149,1,0,4221ca0aec540b88fde9a2a09ec5fe006e36df0bd420397ad4c302b5a0934683,4221ca0aec540b88fde9a2a09ec5fe006e36df0bd420397ad4c302b5a0934683,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.0.0_lp.gurobi.log"
R.0.0.0.1.0.1.1.0.1,LP,"OPTIMAL",0,223.671,0.258,0.787119,0,3011,0,0.030149,1,0,f13f3ebd124056ea75e4201297a552a810c26bf77d059d1a8a8267d65d199b86,f13f3ebd124056ea75e4201297a552a810c26bf77d059d1a8a8267d65d199b86,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.0.1_lp.gurobi.log"
R.0.0.0.1.1.0.0.0.0,LP,"OPTIMAL",0,223.252,0.246,0.753439,0,3075,0,0.030149,1,0,5a4b02a9b57e94dd0ef7eacdec72bd03d94397c8c0f18056ea45b27dee505b93,5a4b02a9b57e94dd0ef7eacdec72bd03d94397c8c0f18056ea45b27dee505b93,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.1.0.0.0.0_lp.gurobi.log"
R.0.0.0.1.1.0.0.0.1,LP,"OPTIMAL",0,222.842,0.244,0.754745,0,3288,0,0.030149,1,0,e1101a6cc8f59c7886bf1b47fee1898738eb25f249b4fa720c7814ec6ac4b533,e1101a6cc8f59c7886bf1b47fee1898738eb25f249b4fa720c7814ec6ac4b533,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.1.0.0.0.1_lp.gurobi.log"
R.0.0.0.1.0.1.1.1.0.1,LP,"OPTIMAL",0,222.436,0.274,0.855428,0,3904,0,0.030149,1,0,920b5f5e63e2a3df09d9c62432732393bbe454c08931a6acc7c2d9cafd6f9081,920b5f5e63e2a3df09d9c62432732393bbe454c08931a6acc7c2d9cafd6f9081,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1.0.1_lp.gurobi.log"
R.0.0.0.1.0.1.1.1.0.1,MIP,"INFEASIBLE",0,222.127,53.181,108.546,548,158769,0,0.131554,1,1,920b5f5e63e2a3df09d9c62432732393bbe454c08931a6acc7c2d9cafd6f9081,920b5f5e63e2a3df09d9c62432732393bbe454c08931a6acc7c2d9cafd6f9081,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1.0.1_terminal_mip.gurobi.log"
R.0.0.0.1.0.1.1.1.0.0,LP,"OPTIMAL",0,168.772,0.255,0.788658,0,3080,0,0.131554,1,0,8ca1b26f759448c18e1b5ecbb940c3510926324fb775eb400e62d0cbe0e2d222,8ca1b26f759448c18e1b5ecbb940c3510926324fb775eb400e62d0cbe0e2d222,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1.0.0_lp.gurobi.log"
R.0.0.0.1.0.1.1.1.0.0,MIP,"INFEASIBLE",0,168.479,17.846,36.4244,77,69894,0,0.131554,1,1,8ca1b26f759448c18e1b5ecbb940c3510926324fb775eb400e62d0cbe0e2d222,8ca1b26f759448c18e1b5ecbb940c3510926324fb775eb400e62d0cbe0e2d222,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1.0.0_terminal_mip.gurobi.log"
R.0.0.0.1.0.1.1.0.1.0,LP,"OPTIMAL",0,150.466,0.252,0.788228,0,3084,0,0.131554,1,0,68c8518ab240840427af69bf06b21ee4163beaba59ebc1d50980f1fc6abfd610,68c8518ab240840427af69bf06b21ee4163beaba59ebc1d50980f1fc6abfd610,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.0.1.0_lp.gurobi.log"
R.0.0.0.1.0.1.1.0.1.0,MIP,"INFEASIBLE",0,150.18,46.424,92.9929,564,143107,0,0.131554,1,1,68c8518ab240840427af69bf06b21ee4163beaba59ebc1d50980f1fc6abfd610,68c8518ab240840427af69bf06b21ee4163beaba59ebc1d50980f1fc6abfd610,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.0.1.0_terminal_mip.gurobi.log"
R.0.0.0.1.0.1.1.0.1.1,LP,"OPTIMAL",0,103.584,0.252,0.759933,0,2975,0,0.131554,1,0,b914889fba7d6cf18c3765085650efb333bff87530083afd9e3bcb0295c12ee2,b914889fba7d6cf18c3765085650efb333bff87530083afd9e3bcb0295c12ee2,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.0.1.1_lp.gurobi.log"
R.0.0.0.1.0.1.1.0.1.1,MIP,"INFEASIBLE",0,103.294,40.354,87.8466,597,203488,0,0.131554,1,1,b914889fba7d6cf18c3765085650efb333bff87530083afd9e3bcb0295c12ee2,b914889fba7d6cf18c3765085650efb333bff87530083afd9e3bcb0295c12ee2,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.0.1.1_terminal_mip.gurobi.log"
R.0.0.0.1.0.1.1.1.1.0,LP,"OPTIMAL",0,62.7725,0.275,0.834018,0,3573,0,0.131554,1,0,d00aca186f9e266e985bba9ab5ca372bcf67bd25ec37f17a3e9ce60b22accfbd,d00aca186f9e266e985bba9ab5ca372bcf67bd25ec37f17a3e9ce60b22accfbd,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1.1.0_lp.gurobi.log"
R.0.0.0.1.0.1.1.1.1.0,MIP,"INFEASIBLE",0,62.4632,24.103,52.2481,160,119489,0,0.131554,1,1,d00aca186f9e266e985bba9ab5ca372bcf67bd25ec37f17a3e9ce60b22accfbd,d00aca186f9e266e985bba9ab5ca372bcf67bd25ec37f17a3e9ce60b22accfbd,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1.1.0_terminal_mip.gurobi.log"
R.0.0.0.1.0.1.1.1.1.1,LP,"OPTIMAL",0,38.1951,0.255,0.771271,0,3540,0,0.131554,1,0,6bd737a0cda23eb7ed8014d464f7819e029e9f3a0740fdc61b464a236a7bad0d,6bd737a0cda23eb7ed8014d464f7819e029e9f3a0740fdc61b464a236a7bad0d,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1.1.1_lp.gurobi.log"
R.0.0.0.1.0.1.1.1.1.1,MIP,"TIME_LIMIT",0,37.9053,37.908,80.7089,210,155656,0,0.131554,1,1,6bd737a0cda23eb7ed8014d464f7819e029e9f3a0740fdc61b464a236a7bad0d,6bd737a0cda23eb7ed8014d464f7819e029e9f3a0740fdc61b464a236a7bad0d,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5302__c3_replica__300s\external\native_logs\R.0.0.0.1.0.1.1.1.1.1_terminal_mip.gurobi.log"
